player_name,season_label,league,player_id,appearances,goals_conceded_total,clean_sheets,wins,minutes_total,yellow_cards,red_cards,goals_conceded_per90,clean_sheet_pct,win_rate
Luka Modric,2020-2021,es La Liga,27992,3,4.0,2,1,0.0,0.0,0.0,6.0,0.667,0.333
Lukas Klostermann,2020-2021,de Bundesliga,215599,15,13.0,7,9,1261.0,2.0,0.0,0.928,0.467,0.6
Lukas Klostermann,2021-2022,de Bundesliga,215599,15,15.0,6,7,1294.0,1.0,0.0,1.043,0.4,0.467
Lukas Klostermann,2022-2023,de Bundesliga,215599,10,10.0,4,6,863.0,0.0,0.0,1.043,0.4,0.6
Lukas Klostermann,2023-2024,de Bundesliga,215599,5,10.0,2,2,383.0,0.0,0.0,2.35,0.4,0.4
Lukas Klünter,2020-2021,de Bundesliga,282577,11,15.0,3,2,990.0,0.0,0.0,1.364,0.273,0.182
Lukas Klünter,2021-2022,de Bundesliga,282577,1,0.0,1,0,90.0,1.0,0.0,0.0,1.0,0.0
Lukas Kübler,2020-2021,de Bundesliga,93604,9,19.0,1,3,638.0,1.0,0.0,2.68,0.111,0.333
Lukas Kübler,2021-2022,de Bundesliga,93604,18,28.0,4,8,1511.0,2.0,0.0,1.668,0.222,0.444
Lukas Kübler,2022-2023,de Bundesliga,93604,16,16.0,6,10,1396.0,0.0,0.0,1.032,0.375,0.625
Lukas Kübler,2023-2024,de Bundesliga,93604,5,14.0,0,0,378.0,1.0,0.0,3.333,0.0,0.0
Lukas Lerager,2020-2021,it Serie A,167105,1,2.0,0,0,90.0,0.0,0.0,2.0,0.0,0.0
Lukas Rupp,2021-2022,eng Premier League,82863,2,2.0,0,0,170.0,0.0,0.0,1.059,0.0,0.0
Lukasz Piszczek,2020-2021,de Bundesliga,25727,5,3.0,3,5,365.0,0.0,0.0,0.74,0.6,1.0
Luke Ayling,2020-2021,eng Premier League,67420,38,54.0,12,18,3400.0,7.0,0.0,1.429,0.316,0.474
Luke Ayling,2021-2022,eng Premier League,67420,26,66.0,2,5,2275.0,4.0,1.0,2.611,0.077,0.192
Luke Ayling,2022-2023,eng Premier League,67420,21,40.0,3,3,1870.0,3.0,0.0,1.925,0.143,0.143
Luke Shaw,2020-2021,eng Premier League,183288,30,34.0,11,15,2602.0,8.0,0.0,1.176,0.367,0.5
Luke Shaw,2021-2022,eng Premier League,183288,17,26.0,2,7,1425.0,7.0,0.0,1.642,0.118,0.412
Luke Shaw,2022-2023,eng Premier League,183288,30,34.0,13,16,2511.0,8.0,0.0,1.219,0.433,0.533
Luke Shaw,2023-2024,eng Premier League,183288,4,5.0,1,4,268.0,2.0,0.0,1.679,0.25,1.0
Luke Thomas,2020-2021,eng Premier League,505194,3,5.0,0,1,225.0,1.0,0.0,2.0,0.0,0.333
Luke Thomas,2021-2022,eng Premier League,505194,18,29.0,5,8,1620.0,1.0,0.0,1.611,0.278,0.444
Luke Thomas,2022-2023,eng Premier League,505194,11,19.0,2,2,948.0,2.0,0.0,1.804,0.182,0.182
Lyanco,2020-2021,it Serie A,379807,21,48.0,2,3,1875.0,7.0,0.0,2.304,0.095,0.143
Lyanco,2021-2022,eng Premier League,379807,9,19.0,1,2,810.0,2.0,0.0,2.111,0.111,0.222
Lyanco,2022-2023,eng Premier League,379807,11,22.0,0,1,965.0,4.0,0.0,2.052,0.0,0.091
László Bénes,2020-2021,de Bundesliga,243188,1,3.0,0,0,45.0,0.0,0.0,6.0,0.0,0.0
László Bénes,2021-2022,de Bundesliga,243188,2,5.0,0,0,125.0,0.0,0.0,3.6,0.0,0.0
Léo Dubois,2020-2021,fr Ligue 1,236400,31,31.0,10,19,2562.0,3.0,0.0,1.089,0.323,0.613
Léo Dubois,2021-2022,fr Ligue 1,236400,17,27.0,3,5,1426.0,4.0,0.0,1.704,0.176,0.294
Léo Leroy,2021-2022,fr Ligue 1,650350,2,4.0,0,0,146.0,2.0,0.0,2.466,0.0,0.0
Léo Leroy,2022-2023,fr Ligue 1,650350,4,3.0,1,2,319.0,3.0,0.0,0.846,0.25,0.5
Léo Pétrot,2021-2022,fr Ligue 1,412829,21,35.0,6,4,1818.0,0.0,0.0,1.733,0.286,0.19
Léo Sena,2020-2021,it Serie A,435213,3,7.0,0,0,250.0,0.0,0.0,2.52,0.0,0.0
Mads Bech Sörensen,2021-2022,eng Premier League,372240,9,14.0,2,3,745.0,3.0,0.0,1.691,0.222,0.333
Mads Pedersen,2020-2021,de Bundesliga,288429,6,12.0,1,1,495.0,1.0,0.0,2.182,0.167,0.167
Mads Pedersen,2021-2022,de Bundesliga,288429,3,7.0,0,1,220.0,2.0,0.0,2.864,0.0,0.333
Mads Pedersen,2022-2023,de Bundesliga,288429,12,25.0,2,3,956.0,4.0,0.0,2.354,0.167,0.25
Mads Roerslev,2021-2022,eng Premier League,391005,4,6.0,1,1,350.0,0.0,0.0,1.543,0.25,0.25
Mads Roerslev,2022-2023,eng Premier League,391005,4,3.0,2,2,345.0,0.0,0.0,0.783,0.5,0.5
Mady Camara,2022-2023,it Serie A,481173,1,1.0,0,0,73.0,0.0,0.0,1.233,0.0,0.0
Mahdi Camara,2020-2021,fr Ligue 1,324795,14,24.0,4,5,1260.0,1.0,0.0,1.714,0.286,0.357
Mahdi Camara,2021-2022,fr Ligue 1,324795,21,40.0,3,3,1869.0,5.0,0.0,1.926,0.143,0.143
Mahdi Camara,2022-2023,fr Ligue 1,324795,2,1.0,1,0,144.0,0.0,0.0,0.625,0.5,0.0
Mahmoud Dahoud,2020-2021,de Bundesliga,191422,6,5.0,2,4,449.0,1.0,0.0,1.002,0.333,0.667
Mahmoud Dahoud,2021-2022,de Bundesliga,191422,10,17.0,2,7,837.0,4.0,0.0,1.828,0.2,0.7
Mahmoud Dahoud,2022-2023,de Bundesliga,191422,1,1.0,0,1,79.0,1.0,0.0,1.139,0.0,1.0
Makoto Hasebe,2020-2021,de Bundesliga,39259,26,38.0,3,13,2222.0,5.0,0.0,1.539,0.115,0.5
Makoto Hasebe,2021-2022,de Bundesliga,39259,12,19.0,3,4,1056.0,0.0,0.0,1.619,0.25,0.333
Makoto Hasebe,2022-2023,de Bundesliga,39259,15,24.0,2,4,1273.0,1.0,0.0,1.697,0.133,0.267
Makoto Hasebe,2023-2024,de Bundesliga,39259,1,3.0,0,0,90.0,0.0,0.0,3.0,0.0,0.0
Malang Sarr,2021-2022,eng Premier League,344596,6,5.0,4,4,512.0,2.0,0.0,0.879,0.667,0.667
Malang Sarr,2022-2023,fr Ligue 1,344596,8,13.0,2,4,630.0,2.0,0.0,1.857,0.25,0.5
Malick Thiaw,2020-2021,de Bundesliga,521964,15,37.0,3,1,1331.0,4.0,0.0,2.502,0.2,0.067
Malick Thiaw,2022-2023,de Bundesliga,521964,3,8.0,1,0,270.0,2.0,0.0,2.667,0.333,0.0
Malick Thiaw,2022-2023,it Serie A,521964,15,11.0,7,8,1246.0,4.0,0.0,0.795,0.467,0.533
Malick Thiaw,2023-2024,it Serie A,521964,3,5.0,1,1,270.0,0.0,0.0,1.667,0.333,0.333
Malo Gusto,2021-2022,fr Ligue 1,620322,16,21.0,3,10,1325.0,1.0,0.0,1.426,0.188,0.625
Malo Gusto,2022-2023,fr Ligue 1,620322,14,20.0,2,5,1187.0,1.0,0.0,1.516,0.143,0.357
Malo Gusto,2023-2024,eng Premier League,620322,4,8.0,0,2,345.0,1.0,0.0,2.087,0.0,0.5
Mamadou Coulibaly,2021-2022,it Serie A,472161,1,1.0,0,1,76.0,0.0,0.0,1.184,0.0,1.0
Mamadou Fofana,2020-2021,fr Ligue 1,402004,9,12.0,1,2,730.0,1.0,0.0,1.479,0.111,0.222
Mamadou Loum,2021-2022,es La Liga,364237,23,37.0,4,8,1936.0,9.0,0.0,1.72,0.174,0.348
Mamadou Sakho,2020-2021,eng Premier League,47713,3,7.0,0,1,270.0,0.0,0.0,2.333,0.0,0.333
Mamadou Sakho,2021-2022,fr Ligue 1,47713,29,42.0,8,11,2578.0,3.0,0.0,1.466,0.276,0.379
Mamadou Sakho,2022-2023,fr Ligue 1,47713,7,19.0,0,1,536.0,1.0,0.0,3.19,0.0,0.143
Manu García,2020-2021,es La Liga,76273,6,7.0,2,1,523.0,5.0,0.0,1.205,0.333,0.167
Manu Koné,2021-2022,de Bundesliga,624690,14,26.0,2,5,1154.0,6.0,0.0,2.028,0.143,0.357
Manu Koné,2022-2023,de Bundesliga,624690,6,9.0,2,2,538.0,3.0,0.0,1.506,0.333,0.333
Manu Koné,2023-2024,de Bundesliga,624690,1,0.0,1,0,79.0,0.0,0.0,0.0,1.0,0.0
Manu Morlanes,2021-2022,es La Liga,335225,5,10.0,0,0,302.0,3.0,0.0,2.98,0.0,0.0
Manu Morlanes,2022-2023,es La Liga,335225,2,3.0,1,1,141.0,0.0,0.0,1.915,0.5,0.5
Manu Morlanes,2023-2024,es La Liga,335225,2,2.0,0,0,151.0,0.0,0.0,1.192,0.0,0.0
Manu Sánchez,2020-2021,es La Liga,618809,11,12.0,3,6,887.0,2.0,0.0,1.218,0.273,0.545
Manu Sánchez,2021-2022,es La Liga,618809,22,26.0,9,8,1878.0,4.0,0.0,1.246,0.409,0.364
Manu Sánchez,2022-2023,es La Liga,618809,22,24.0,7,9,1977.0,3.0,0.0,1.093,0.318,0.409
Manu Sánchez,2023-2024,es La Liga,618809,4,7.0,1,1,319.0,1.0,0.0,1.975,0.25,0.25
Manu Trigueros,2022-2023,es La Liga,188854,1,0.0,1,1,90.0,0.0,0.0,0.0,1.0,1.0
Manuel Akanji,2020-2021,de Bundesliga,284730,26,38.0,7,16,2304.0,4.0,0.0,1.484,0.269,0.615
Manuel Akanji,2021-2022,de Bundesliga,284730,25,44.0,3,16,2218.0,3.0,0.0,1.785,0.12,0.64
Manuel Akanji,2022-2023,eng Premier League,284730,24,21.0,8,19,2109.0,2.0,0.0,0.896,0.333,0.792
Manuel Akanji,2023-2024,eng Premier League,284730,5,2.0,3,3,417.0,0.0,0.0,0.432,0.6,0.6
Manuel Gulde,2020-2021,de Bundesliga,45683,22,33.0,5,8,1877.0,3.0,0.0,1.582,0.227,0.364
Manuel Gulde,2021-2022,de Bundesliga,45683,14,21.0,5,5,1084.0,1.0,0.0,1.744,0.357,0.357
Manuel Gulde,2022-2023,de Bundesliga,45683,8,17.0,0,2,588.0,2.0,0.0,2.602,0.0,0.25
Manuel Gulde,2023-2024,de Bundesliga,45683,8,19.0,0,2,645.0,3.0,0.0,2.651,0.0,0.25
Manuel Lanzini,2020-2021,eng Premier League,135853,1,1.0,0,0,43.0,0.0,0.0,2.093,0.0,0.0
Manuel Lazzari,2021-2022,it Serie A,331401,16,23.0,4,9,1303.0,1.0,0.0,1.589,0.25,0.562
Manuel Lazzari,2022-2023,it Serie A,331401,22,16.0,13,13,1763.0,7.0,0.0,0.817,0.591,0.591
Manuel Lazzari,2023-2024,it Serie A,331401,5,9.0,1,0,373.0,0.0,0.0,2.172,0.2,0.0
Manuel Locatelli,2020-2021,it Serie A,265088,29,43.0,7,15,2571.0,9.0,0.0,1.505,0.241,0.517
Manuel Locatelli,2021-2022,it Serie A,265088,16,17.0,5,6,1311.0,5.0,0.0,1.167,0.312,0.375
Manuel Locatelli,2022-2023,it Serie A,265088,26,21.0,16,15,2109.0,5.0,0.0,0.896,0.615,0.577
Manuel Locatelli,2023-2024,it Serie A,265088,9,11.0,2,2,797.0,1.0,0.0,1.242,0.222,0.222
Manuel Perez,2020-2021,fr Ligue 1,166630,1,0.0,1,1,90.0,0.0,0.0,0.0,1.0,1.0
Manuel Prietl,2020-2021,de Bundesliga,152317,28,43.0,8,7,2518.0,2.0,0.0,1.537,0.286,0.25
Manuel Prietl,2021-2022,de Bundesliga,152317,23,37.0,4,2,2046.0,3.0,0.0,1.628,0.174,0.087
Manuel Ugarte,2023-2024,fr Ligue 1,476701,6,6.0,2,4,504.0,2.0,0.0,1.071,0.333,0.667
Marash Kumbulla,2020-2021,it Serie A,371371,14,23.0,3,6,1143.0,7.0,0.0,1.811,0.214,0.429
Marash Kumbulla,2021-2022,it Serie A,371371,13,12.0,7,7,1024.0,5.0,0.0,1.055,0.538,0.538
Marash Kumbulla,2022-2023,it Serie A,371371,5,7.0,2,2,246.0,1.0,1.0,2.561,0.4,0.4
Marc Albrighton,2021-2022,eng Premier League,61560,1,6.0,0,0,90.0,0.0,0.0,6.0,0.0,0.0
Marc Bartra,2020-2021,es La Liga,99922,19,27.0,6,8,1695.0,3.0,0.0,1.434,0.316,0.421
Marc Bartra,2021-2022,es La Liga,99922,23,25.0,8,12,1994.0,5.0,0.0,1.128,0.348,0.522
Marc Baró,2020-2021,es La Liga,388512,1,3.0,0,0,90.0,0.0,0.0,3.0,0.0,0.0
Marc Cucurella,2020-2021,es La Liga,284857,1,5.0,0,0,45.0,0.0,0.0,6.0,0.0,0.0
Marc Cucurella,2021-2022,eng Premier League,284857,27,33.0,6,7,2430.0,4.0,0.0,1.222,0.222,0.259
Marc Cucurella,2022-2023,eng Premier League,284857,18,19.0,6,5,1412.0,2.0,0.0,1.211,0.333,0.278
Marc Cucurella,2023-2024,eng Premier League,284857,1,2.0,0,1,90.0,0.0,0.0,2.0,0.0,1.0
Marc Guéhi,2021-2022,eng Premier League,392757,36,43.0,11,10,3223.0,4.0,0.0,1.201,0.306,0.278
Marc Guéhi,2022-2023,eng Premier League,392757,37,46.0,9,11,3330.0,8.0,0.0,1.243,0.243,0.297
Marc Guéhi,2023-2024,eng Premier League,392757,3,11.0,0,1,205.0,1.0,0.0,4.829,0.0,0.333
Marc Oliver Kempf,2020-2021,de Bundesliga,160938,32,52.0,5,12,2734.0,5.0,0.0,1.712,0.156,0.375
Marc Oliver Kempf,2021-2022,de Bundesliga,160938,22,48.0,3,5,1872.0,3.0,1.0,2.308,0.136,0.227
Marc Oliver Kempf,2022-2023,de Bundesliga,160938,31,63.0,3,7,0.0,0.0,0.0,6.0,0.097,0.226
Marc Pubill,2021-2022,es La Liga,844637,4,13.0,0,0,343.0,1.0,0.0,3.411,0.0,0.0
Marc Pubill,2023-2024,es La Liga,844637,9,14.0,2,1,791.0,1.0,0.0,1.593,0.222,0.111
Marc Roca,2020-2021,de Bundesliga,336869,2,3.0,0,1,115.0,1.0,0.0,2.348,0.0,0.5
Marc Roca,2021-2022,de Bundesliga,336869,4,2.0,3,3,308.0,0.0,0.0,0.584,0.75,0.75
Marc Roca,2022-2023,eng Premier League,336869,18,46.0,2,4,1437.0,4.0,0.0,2.881,0.111,0.222
Marc Roca,2023-2024,es La Liga,336869,4,6.0,2,1,291.0,1.0,0.0,1.856,0.5,0.25
Marcel Halstenberg,2020-2021,de Bundesliga,70243,19,19.0,8,12,1584.0,2.0,0.0,1.08,0.421,0.632
Marcel Halstenberg,2021-2022,de Bundesliga,70243,3,3.0,1,1,270.0,0.0,0.0,1.0,0.333,0.333
Marcel Halstenberg,2022-2023,de Bundesliga,70243,15,18.0,2,8,1158.0,1.0,0.0,1.399,0.133,0.533
Marcel Sabitzer,2020-2021,de Bundesliga,106987,1,3.0,0,0,90.0,0.0,0.0,3.0,0.0,0.0
Marcel Sabitzer,2021-2022,de Bundesliga,106987,2,2.0,1,1,165.0,0.0,0.0,1.091,0.5,0.5
Marcel Sabitzer,2023-2024,de Bundesliga,106987,1,3.0,0,0,90.0,1.0,0.0,3.0,0.0,0.0
Marcelo,2020-2021,es La Liga,44501,9,11.0,3,3,739.0,2.0,0.0,1.34,0.333,0.333
Marcelo,2020-2021,fr Ligue 1,52920,34,37.0,11,18,2913.0,7.0,1.0,1.143,0.324,0.529
Marcelo,2021-2022,es La Liga,44501,5,1.0,4,4,412.0,0.0,0.0,0.218,0.8,0.8
Marcelo,2021-2022,fr Ligue 1,52920,13,28.0,1,1,1082.0,5.0,0.0,2.329,0.077,0.077
Marcelo Brozovic,2020-2021,it Serie A,156617,29,25.0,12,21,2477.0,9.0,0.0,0.908,0.414,0.724
Marcelo Brozovic,2021-2022,it Serie A,156617,35,28.0,15,25,2949.0,7.0,0.0,0.855,0.429,0.714
Marcelo Brozovic,2022-2023,it Serie A,156617,19,22.0,6,12,1585.0,7.0,0.0,1.249,0.316,0.632
Marcelo Saracchi,2021-2022,es La Liga,373916,2,3.0,0,2,139.0,2.0,0.0,1.942,0.0,1.0
Marcin Kaminski,2020-2021,de Bundesliga,129358,2,5.0,0,0,150.0,0.0,0.0,3.0,0.0,0.0
Marcin Kaminski,2022-2023,de Bundesliga,129358,7,22.0,0,3,630.0,0.0,0.0,3.143,0.0,0.429
Marco Benassi,2021-2022,it Serie A,201040,1,3.0,0,0,65.0,0.0,0.0,4.154,0.0,0.0
Marco Benassi,2022-2023,it Serie A,201040,1,2.0,0,1,71.0,0.0,0.0,2.535,0.0,1.0
Marco Brescianini,2023-2024,it Serie A,459128,2,4.0,0,0,175.0,0.0,0.0,2.057,0.0,0.0
Marco Friedl,2020-2021,de Bundesliga,156990,31,52.0,5,7,2752.0,6.0,0.0,1.701,0.161,0.226
Marco Friedl,2022-2023,de Bundesliga,156990,29,56.0,3,8,2529.0,8.0,1.0,1.993,0.103,0.276
Marco Friedl,2023-2024,de Bundesliga,156990,5,3.0,3,4,450.0,1.0,0.0,0.6,0.6,0.8
Marco Höger,2020-2021,de Bundesliga,55510,1,3.0,0,0,45.0,0.0,0.0,6.0,0.0,0.0
Marco Meyerhöfer,2021-2022,de Bundesliga,196084,25,56.0,5,3,2250.0,0.0,0.0,2.24,0.2,0.12
Marco Modolo,2021-2022,it Serie A,198873,4,6.0,0,0,360.0,2.0,0.0,1.5,0.0,0.0
Marco Parolo,2020-2021,it Serie A,84545,3,7.0,0,1,225.0,1.0,0.0,2.8,0.0,0.333
Marco Pellegrino,2023-2024,it Serie A,776303,4,10.0,0,0,360.0,1.0,0.0,2.5,0.0,0.0
Marco Verratti,2020-2021,fr Ligue 1,102558,5,1.0,4,3,450.0,3.0,0.0,0.2,0.8,0.6
Marco Verratti,2021-2022,fr Ligue 1,102558,8,7.0,3,5,687.0,4.0,0.0,0.917,0.375,0.625
Marco Verratti,2022-2023,fr Ligue 1,102558,12,12.0,5,8,974.0,6.0,0.0,1.109,0.417,0.667
Marcos Acuña,2020-2021,es La Liga,60410,26,26.0,10,17,2150.0,5.0,0.0,1.088,0.385,0.654
Marcos Acuña,2021-2022,es La Liga,60410,23,17.0,11,10,1885.0,9.0,0.0,0.812,0.478,0.435
Marcos Acuña,2022-2023,es La Liga,60410,18,30.0,3,4,1407.0,6.0,3.0,1.919,0.167,0.222
Marcos Acuña,2023-2024,es La Liga,60410,3,3.0,1,2,233.0,2.0,0.0,1.159,0.333,0.667
Marcos Alonso,2020-2021,eng Premier League,112515,4,6.0,1,1,292.0,1.0,0.0,1.849,0.25,0.25
Marcos Alonso,2021-2022,eng Premier League,112515,3,6.0,0,0,226.0,2.0,0.0,2.389,0.0,0.0
Marcos Alonso,2022-2023,es La Liga,112515,11,9.0,6,7,883.0,1.0,0.0,0.917,0.545,0.636
Marcos Antônio,2022-2023,it Serie A,468301,6,4.0,4,4,423.0,0.0,0.0,0.851,0.667,0.667
Marcos Llorente,2021-2022,es La Liga,282411,7,13.0,0,2,630.0,0.0,0.0,1.857,0.0,0.286
Marcos Llorente,2022-2023,es La Liga,282411,1,1.0,0,1,90.0,1.0,0.0,1.0,0.0,1.0
Marcos Mauro,2020-2021,es La Liga,247366,22,36.0,4,4,1766.0,2.0,1.0,1.835,0.182,0.182
Marcos Mauro,2021-2022,es La Liga,247366,1,2.0,0,0,0.0,0.0,0.0,6.0,0.0,0.0
Marcos Senesi,2022-2023,eng Premier League,469781,29,56.0,5,7,2474.0,7.0,0.0,2.037,0.172,0.241
Marcos Senesi,2023-2024,eng Premier League,469781,6,8.0,1,1,452.0,3.0,0.0,1.593,0.167,0.167
Marcus Coco,2020-2021,fr Ligue 1,353365,1,1.0,0,0,89.0,0.0,0.0,1.011,0.0,0.0
Marcus Coco,2023-2024,fr Ligue 1,353365,2,4.0,0,0,144.0,0.0,0.0,2.5,0.0,0.0
Marcus Pedersen,2023-2024,it Serie A,583404,9,20.0,1,1,810.0,1.0,0.0,2.222,0.111,0.111
Marcão,2022-2023,es La Liga,439022,4,5.0,1,1,360.0,2.0,0.0,1.25,0.25,0.25
Marcão,2023-2024,es La Liga,439022,2,2.0,0,1,161.0,0.0,0.0,1.118,0.0,0.5
Marek Suchy,2020-2021,de Bundesliga,34542,3,7.0,0,0,259.0,1.0,0.0,2.432,0.0,0.0
Marin Pongracic,2020-2021,de Bundesliga,282144,7,7.0,3,4,544.0,2.0,0.0,1.158,0.429,0.571
Marin Pongracic,2021-2022,de Bundesliga,282144,9,11.0,3,5,682.0,3.0,0.0,1.452,0.333,0.556
Marin Pongracic,2022-2023,it Serie A,282144,9,9.0,1,3,791.0,2.0,0.0,1.024,0.111,0.333
Marin Pongracic,2023-2024,it Serie A,282144,8,15.0,1,2,700.0,4.0,0.0,1.929,0.125,0.25
Mario Gaspar,2020-2021,es La Liga,73250,21,21.0,6,10,1813.0,3.0,0.0,1.042,0.286,0.476
Mario Gaspar,2021-2022,es La Liga,73250,7,6.0,3,4,566.0,1.0,0.0,0.954,0.429,0.571
Mario Gila,2023-2024,it Serie A,618341,7,9.0,2,2,574.0,3.0,0.0,1.411,0.286,0.286
Mario Hermoso,2020-2021,es La Liga,281769,30,17.0,15,21,2567.0,4.0,0.0,0.596,0.5,0.7
Mario Hermoso,2021-2022,es La Liga,281769,21,29.0,6,8,1722.0,5.0,1.0,1.516,0.286,0.381
Mario Hermoso,2022-2023,es La Liga,281769,24,19.0,9,17,2083.0,5.0,0.0,0.821,0.375,0.708
Mario Hermoso,2023-2024,es La Liga,281769,6,6.0,1,3,540.0,1.0,0.0,1.0,0.167,0.5
Mario Hernández,2021-2022,es La Liga,608531,5,7.0,1,2,360.0,1.0,0.0,1.75,0.2,0.4
Mario Hernández,2022-2023,es La Liga,608531,1,2.0,0,0,65.0,1.0,0.0,2.769,0.0,0.0
Mario Lemina,2020-2021,eng Premier League,170934,17,23.0,3,3,1377.0,5.0,0.0,1.503,0.176,0.176
Mario Lemina,2021-2022,fr Ligue 1,170934,22,24.0,7,10,1705.0,3.0,0.0,1.267,0.318,0.455
Mario Lemina,2022-2023,eng Premier League,170934,12,18.0,4,5,859.0,3.0,0.0,1.886,0.333,0.417
Mario Lemina,2022-2023,fr Ligue 1,170934,6,7.0,0,1,458.0,1.0,1.0,1.376,0.0,0.167
Mario Lemina,2023-2024,eng Premier League,170934,6,7.0,2,4,531.0,0.0,0.0,1.186,0.333,0.667
Mario Pasalic,2020-2021,it Serie A,205938,2,2.0,0,1,149.0,0.0,0.0,1.208,0.0,0.5
Mario Pasalic,2021-2022,it Serie A,205938,2,3.0,0,1,167.0,0.0,0.0,1.617,0.0,0.5
Mario Pasalic,2023-2024,it Serie A,205938,1,1.0,0,1,90.0,0.0,0.0,1.0,0.0,1.0
Mario Suárez,2021-2022,es La Liga,37337,8,14.0,1,0,691.0,2.0,0.0,1.823,0.125,0.0
Marios Ikonomou,2022-2023,it Serie A,174488,3,9.0,0,0,172.0,1.0,0.0,4.709,0.0,0.0
Marius Wolf,2020-2021,de Bundesliga,193900,6,8.0,1,0,515.0,2.0,0.0,1.398,0.167,0.0
Marius Wolf,2021-2022,de Bundesliga,193900,3,9.0,0,1,227.0,0.0,0.0,3.568,0.0,0.333
Marius Wolf,2022-2023,de Bundesliga,193900,16,17.0,7,12,1348.0,2.0,0.0,1.135,0.438,0.75
Marius Wolf,2023-2024,de Bundesliga,193900,1,1.0,0,1,90.0,0.0,0.0,1.0,0.0,1.0
Mark Noble,2020-2021,eng Premier League,31835,3,6.0,0,1,234.0,0.0,0.0,2.308,0.0,0.333
Mark Noble,2021-2022,eng Premier League,31835,2,2.0,0,1,152.0,0.0,0.0,1.184,0.0,0.5
Marko Rog,2020-2021,it Serie A,317482,3,6.0,0,0,270.0,0.0,0.0,2.0,0.0,0.0
Marlon,2020-2021,it Serie A,273236,19,26.0,5,5,1650.0,5.0,0.0,1.418,0.263,0.263
Marlon,2022-2023,it Serie A,273236,18,23.0,5,5,1361.0,6.0,0.0,1.521,0.278,0.278
Marnon Busch,2023-2024,de Bundesliga,117478,1,2.0,0,0,54.0,0.0,0.0,3.333,0.0,0.0
Marquinhos,2020-2021,fr Ligue 1,181767,24,12.0,15,18,2105.0,2.0,0.0,0.513,0.625,0.75
Marquinhos,2021-2022,fr Ligue 1,181767,32,28.0,13,20,2862.0,5.0,0.0,0.881,0.406,0.625
Marquinhos,2022-2023,fr Ligue 1,181767,30,27.0,11,22,2675.0,4.0,0.0,0.908,0.367,0.733
Marquinhos,2023-2024,fr Ligue 1,181767,2,1.0,1,2,152.0,0.0,0.0,0.592,0.5,1.0
Marshall Munetsi,2020-2021,fr Ligue 1,414908,15,21.0,4,2,1272.0,3.0,1.0,1.486,0.267,0.133
Marshall Munetsi,2021-2022,fr Ligue 1,414908,14,14.0,4,4,1196.0,3.0,0.0,1.054,0.286,0.286
Marshall Munetsi,2022-2023,fr Ligue 1,414908,18,25.0,4,4,1547.0,5.0,0.0,1.454,0.222,0.222
Marten de Roon,2020-2021,it Serie A,133179,30,36.0,10,17,2700.0,7.0,1.0,1.2,0.333,0.567
Marten de Roon,2021-2022,it Serie A,133179,27,37.0,4,13,2385.0,6.0,0.0,1.396,0.148,0.481
Marten de Roon,2022-2023,it Serie A,133179,34,41.0,8,18,2955.0,7.0,0.0,1.249,0.235,0.529
Marten de Roon,2023-2024,it Serie A,133179,5,5.0,1,3,450.0,2.0,0.0,1.0,0.2,0.6
Martin Erlic,2020-2021,it Serie A,357003,19,37.0,2,4,1685.0,5.0,0.0,1.976,0.105,0.211
Martin Erlic,2021-2022,it Serie A,357003,30,53.0,7,9,2578.0,5.0,0.0,1.85,0.233,0.3
Martin Erlic,2022-2023,it Serie A,357003,26,35.0,8,10,2304.0,2.0,0.0,1.367,0.308,0.385
Martin Erlić,2023-2024,it Serie A,357003,5,7.0,1,1,442.0,1.0,0.0,1.425,0.2,0.2
Martin Hinteregger,2020-2021,de Bundesliga,85789,29,42.0,4,13,2527.0,4.0,0.0,1.496,0.138,0.448
Martin Hinteregger,2021-2022,de Bundesliga,85789,25,37.0,3,7,2205.0,6.0,0.0,1.51,0.12,0.28
Martin Hongla,2021-2022,it Serie A,398808,5,11.0,0,1,373.0,2.0,0.0,2.654,0.0,0.2
Martin Hongla,2022-2023,es La Liga,398808,14,22.0,4,4,1222.0,7.0,1.0,1.62,0.286,0.286
Martin Hongla,2022-2023,it Serie A,398808,4,8.0,0,0,282.0,2.0,0.0,2.553,0.0,0.0
Martin Hongla,2023-2024,es La Liga,398808,4,10.0,0,0,308.0,0.0,0.0,2.922,0.0,0.0
Martin Palumbo,2020-2021,it Serie A,617170,1,2.0,0,0,56.0,0.0,0.0,3.214,0.0,0.0
Martin Valjent,2021-2022,es La Liga,277384,36,60.0,9,10,3182.0,4.0,0.0,1.697,0.25,0.278
Martin Valjent,2022-2023,es La Liga,277384,30,33.0,11,12,2659.0,8.0,0.0,1.117,0.367,0.4
Martin Valjent,2023-2024,es La Liga,277384,6,9.0,1,1,473.0,1.0,0.0,1.712,0.167,0.167
Martín Aguirregabiria,2020-2021,es La Liga,483573,13,24.0,2,3,1080.0,1.0,0.0,2.0,0.154,0.231
Martín Aguirregabiria,2021-2022,es La Liga,483573,16,30.0,2,2,1360.0,3.0,0.0,1.985,0.125,0.125
Martín Cáceres,2020-2021,it Serie A,54935,18,29.0,4,4,1567.0,3.0,0.0,1.666,0.222,0.222
Martín Cáceres,2021-2022,es La Liga,54935,9,18.0,3,3,624.0,2.0,0.0,2.596,0.333,0.333
