Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90
2593,Leonardo Spinazzola,it ITA,"MF,DF",Roma,it Serie A,30,1993,24,15,"1,312",14.6,1,2,3,1,0,0,0,0,0.07,0.14,0.21,0.07,0.21
2594,Marco Sportiello,it ITA,GK,Milan,it Serie A,31,1992,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2595,Anton Stach,de GER,MF,Hoffenheim,de Bundesliga,24,1998,31,26,"2,321",25.8,2,3,5,2,0,0,4,0,0.08,0.12,0.19,0.08,0.19
2596,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,24,1998,2,2,170,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2597,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,26,1996,30,26,"2,327",25.9,3,1,4,3,0,0,5,1,0.12,0.04,0.15,0.12,0.15
2598,Benjamin Stambouli,fr FRA,MF,Reims,fr Ligue 1,32,1990,7,3,286,3.2,0,1,1,0,0,0,4,0,0.00,0.31,0.31,0.00,0.31
2599,Josip Stanišić,hr CRO,"DF,MF",Leverkusen,de Bundesliga,23,2000,20,13,"1,261",14.0,3,1,4,3,0,0,3,0,0.21,0.07,0.29,0.21,0.29
2600,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
2601,Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,28,1995,27,26,"2,216",24.6,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04
2602,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,28,1995,17,12,"1,088",12.1,2,0,2,2,0,0,4,0,0.17,0.00,0.17,0.17,0.17
2603,Jason Steele,eng ENG,GK,Brighton,eng Premier League,32,1990,17,17,"1,530",17.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2604,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,27,1996,23,14,"1,064",11.8,0,5,5,0,0,0,3,1,0.00,0.42,0.42,0.00,0.42
2605,Leonidas Stergiou,ch SUI,DF,Stuttgart,de Bundesliga,21,2002,15,6,594,6.6,1,0,1,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15
2606,Raheem Sterling,eng ENG,MF,Chelsea,eng Premier League,28,1994,31,22,"1,978",22.0,8,4,12,8,0,0,7,0,0.36,0.18,0.55,0.36,0.55
2607,Trivante Stewart,jm JAM,FW,Salernitana,it Serie A,23,2000,4,0,100,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2608,Angelo Stiller,de GER,MF,Hoffenheim,de Bundesliga,22,2001,1,1,84,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2609,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,22,2001,31,30,"2,694",29.9,1,5,6,1,0,0,5,0,0.03,0.17,0.20,0.03,0.20
2610,Kevin Stöger,at AUT,MF,Bochum,de Bundesliga,29,1993,32,32,"2,668",29.6,7,10,17,3,4,4,8,0,0.24,0.34,0.57,0.10,0.44
2611,Filip Stojilković,ch SUI,FW,Darmstadt 98,de Bundesliga,23,2000,6,0,154,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
2612,John Stones,eng ENG,DF,Manchester City,eng Premier League,29,1994,16,12,"1,064",11.8,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08
2613,Thomas Strakosha,al ALB,GK,Brentford,eng Premier League,28,1995,2,1,135,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2614,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,es La Liga,23,2000,37,36,"2,863",31.8,13,3,16,13,0,0,5,0,0.41,0.09,0.50,0.41,0.50
2615,Gabriel Strefezza,br BRA,"FW,MF",Lecce,it Serie A,26,1997,19,13,"1,112",12.4,1,0,1,0,1,1,4,0,0.08,0.00,0.08,0.00,0.00
2616,Kevin Strootman,nl NED,MF,Genoa,it Serie A,33,1990,27,15,"1,207",13.4,0,2,2,0,0,0,4,0,0.00,0.15,0.15,0.00,0.15
2617,Cristhian Stuani,uy URU,FW,Girona,es La Liga,36,1986,31,5,804,8.9,9,3,12,9,0,0,6,0,1.01,0.34,1.34,1.01,1.34
2618,Álex Suárez,es ESP,DF,Las Palmas,es La Liga,30,1993,32,30,"2,562",28.5,2,0,2,2,0,0,7,0,0.07,0.00,0.07,0.07,0.07
2619,Damián Suárez,uy URU,DF,Getafe,es La Liga,35,1988,16,15,"1,299",14.4,0,2,2,0,0,0,7,1,0.00,0.14,0.14,0.00,0.14
2620,Denis Suárez,es ESP,MF,Villarreal,es La Liga,29,1994,4,1,133,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2621,Gabriel Suazo,cl CHI,"DF,MF",Toulouse,fr Ligue 1,25,1997,31,27,"2,357",26.2,0,4,4,0,0,0,5,0,0.00,0.15,0.15,0.00,0.15
2622,Isaac Success,ng NGA,"FW,MF",Udinese,it Serie A,27,1996,27,9,880,9.8,1,1,2,1,0,1,4,0,0.10,0.10,0.20,0.10,0.20
2623,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,27,1995,23,14,"1,514",16.8,1,0,1,1,0,0,0,0,0.06,0.00,0.06,0.06,0.06
2624,Ibrahim Sulemana,gh GHA,MF,Cagliari,it Serie A,20,2003,21,16,"1,339",14.9,2,0,2,2,0,0,4,0,0.13,0.00,0.13,0.13,0.13
2625,Tomáš Suslov,sk SVK,MF,Hellas Verona,it Serie A,21,2002,32,23,"2,092",23.2,3,5,8,2,1,1,7,0,0.13,0.22,0.34,0.09,0.30
2626,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
2627,Suso,es ESP,MF,Sevilla,es La Liga,29,1993,29,15,"1,517",16.9,1,4,5,1,0,0,5,1,0.06,0.24,0.30,0.06,0.30
2628,Mattias Svanberg,se SWE,MF,Wolfsburg,de Bundesliga,24,1999,25,20,"1,715",19.1,1,3,4,1,0,0,8,0,0.05,0.16,0.21,0.05,0.21
2629,Max Svensson,es ESP,FW,Osasuna,es La Liga,21,2001,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2630,Mile Svilar,rs SRB,GK,Roma,it Serie A,23,1999,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
2631,Williot Swedberg,se SWE,FW,Celta Vigo,es La Liga,19,2004,15,4,439,4.9,5,0,5,5,0,0,1,0,1.03,0.00,1.03,1.03,1.03
2632,Karol Świderski,pl POL,"FW,MF",Hellas Verona,it Serie A,26,1997,15,3,504,5.6,2,0,2,2,0,0,0,0,0.36,0.00,0.36,0.36,0.36
2633,Abakar Sylla,ci CIV,DF,Strasbourg,fr Ligue 1,20,2002,22,19,"1,792",19.9,2,0,2,2,0,0,4,0,0.10,0.00,0.10,0.10,0.10
2634,Dembo Sylla,gn GUI,MF,Lorient,fr Ligue 1,20,2002,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2635,Issiaga Sylla,gn GUI,"DF,MF",Montpellier,fr Ligue 1,29,1994,19,17,"1,455",16.2,1,2,3,1,0,0,3,0,0.06,0.12,0.19,0.06,0.19
2636,Mamadou Sylla,sn SEN,FW,Alavés,es La Liga,29,1994,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2637,Attila Szalai,hu HUN,DF,Hoffenheim,de Bundesliga,25,1998,4,4,288,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
2638,Attila Szalai,hu HUN,"DF,MF",Freiburg,de Bundesliga,25,1998,3,0,103,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2639,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,33,1990,35,35,"3,150",35.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
2640,Dominik Szoboszlai,hu HUN,MF,Liverpool,eng Premier League,22,2000,33,25,"2,104",23.4,3,2,5,3,0,0,1,0,0.13,0.09,0.21,0.13,0.21
2641,Przemysław Szymiński,pl POL,DF,Frosinone,it Serie A,29,1994,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2642,Alexander Sørloth,no NOR,FW,Villarreal,es La Liga,27,1995,34,30,"2,489",27.7,23,6,29,23,0,0,3,0,0.83,0.22,1.05,0.83,1.05
2643,Musa Al-Taamari,jo JOR,"MF,FW",Montpellier,fr Ligue 1,26,1997,27,24,"1,928",21.4,5,2,7,5,0,0,0,0,0.23,0.09,0.33,0.23,0.33
2644,Nicolás Tagliafico,ar ARG,"DF,MF",Lyon,fr Ligue 1,30,1992,25,25,"2,123",23.6,3,1,4,3,0,0,7,1,0.13,0.04,0.17,0.13,0.17
2645,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,27,1996,31,30,"2,631",29.2,4,1,5,4,0,0,6,0,0.14,0.03,0.17,0.14,0.17
2646,Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,25,1998,25,25,"2,204",24.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
2647,Yassin Tallal,es ESP,MF,Getafe,es La Liga,18,2005,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2648,Adrien Tameze,cm CMR,"DF,MF",Torino,it Serie A,29,1994,29,25,"2,146",23.8,0,2,2,0,0,0,6,1,0.00,0.08,0.08,0.00,0.08
2649,Renato Tapia,pe PER,"MF,DF",Celta Vigo,es La Liga,28,1995,21,15,"1,337",14.9,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00
2650,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,24,1999,28,23,"2,087",23.2,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04
2651,Matt Targett,eng ENG,DF,Newcastle United,eng Premier League,27,1995,3,1,78,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
2652,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
2653,Oussama Targhalline,ma MAR,MF,Le Havre,fr Ligue 1,21,2002,14,12,"1,025",11.4,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00
2654,James Tarkowski,eng ENG,DF,Everton,eng Premier League,30,1992,38,38,"3,419",38.0,1,1,2,1,0,0,11,0,0.03,0.03,0.05,0.03,0.05
2655,César Tárrega,es ESP,DF,Valencia,es La Liga,21,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2656,Jimi Tauriainen,eng ENG,FW,Chelsea,eng Premier League,19,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2657,Nuno Tavares,pt POR,DF,Nottingham Forest,eng Premier League,23,2000,8,5,457,5.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
2658,Marcus Tavernier,eng ENG,MF,Bournemouth,eng Premier League,24,1999,30,25,"2,118",23.5,3,4,7,3,0,0,3,0,0.13,0.17,0.30,0.13,0.30
2659,Elayis Tavsan,nl NED,"FW,MF",Hellas Verona,it Serie A,22,2001,3,0,50,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2660,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,29,1993,28,25,"2,331",25.9,1,1,2,1,0,0,8,0,0.04,0.04,0.08,0.04,0.08
2661,Marciano Tchami,gw GNB,FW,Almería,es La Liga,19,2004,6,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2662,Loum Tchaouna,fr FRA,"MF,FW",Salernitana,it Serie A,19,2003,33,23,"2,100",23.3,4,3,7,4,0,0,4,0,0.17,0.13,0.30,0.17,0.30
2663,Jackson Tchatchoua,cm CMR,DF,Hellas Verona,it Serie A,21,2001,26,19,"1,725",19.2,0,2,2,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10
2664,Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,20,2002,17,11,"1,125",12.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
2665,Aurélien Tchouaméni,fr FRA,"MF,DF",Real Madrid,es La Liga,23,2000,27,22,"1,987",22.1,3,1,4,3,0,0,7,0,0.14,0.05,0.18,0.14,0.18
2666,Mathys Tel,fr FRA,"MF,FW",Bayern Munich,de Bundesliga,18,2005,30,6,"1,050",11.7,7,5,12,7,0,0,2,0,0.60,0.43,1.03,0.60,1.03
2667,Nathan Tella,ng NGA,MF,Leverkusen,de Bundesliga,24,1999,24,8,819,9.1,5,2,7,5,0,0,2,0,0.55,0.22,0.77,0.55,0.77
2668,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,27,1996,25,11,"1,141",12.7,1,0,1,1,0,0,5,0,0.08,0.00,0.08,0.08,0.08
2669,Arnau Tenas,es ESP,GK,Paris Saint-Germain,fr Ligue 1,22,2001,6,5,529,5.9,0,1,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17
2670,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,31,1992,28,28,"2,520",28.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
2671,Filippo Terracciano,it ITA,"MF,DF",Hellas Verona,it Serie A,20,2003,18,14,"1,296",14.4,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07
2672,Filippo Terracciano,it ITA,DF,Milan,it Serie A,20,2003,3,1,76,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
2673,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,33,1990,33,33,"2,970",33.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
2674,Ramón Terrats,es ESP,MF,Villarreal,es La Liga,22,2000,19,6,785,8.7,0,2,2,0,0,0,4,0,0.00,0.23,0.23,0.00,0.23
2675,Martin Terrier,fr FRA,"FW,MF",Rennes,fr Ligue 1,26,1997,24,19,"1,527",17.0,7,3,10,7,0,0,2,1,0.41,0.18,0.59,0.41,0.59
2676,Kenny Tete,nl NED,DF,Fulham,eng Premier League,27,1995,14,10,867,9.6,1,0,1,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10
2677,Benjamin Tetteh,gh GHA,FW,Metz,fr Ligue 1,26,1997,12,1,278,3.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
2678,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
2679,Teddy Teuma,mt MLT,MF,Reims,fr Ligue 1,29,1993,28,25,"2,113",23.5,6,3,9,5,1,1,7,0,0.26,0.13,0.38,0.21,0.34
2680,Florian Thauvin,fr FRA,FW,Udinese,it Serie A,30,1993,29,19,"1,710",19.0,5,3,8,4,1,1,4,0,0.26,0.16,0.42,0.21,0.37
2681,Arthur Theate,be BEL,DF,Rennes,fr Ligue 1,23,2000,28,27,"2,296",25.5,2,0,2,2,0,0,4,0,0.08,0.00,0.08,0.08,0.08
2682,Norman Theuerkauf,de GER,"MF,DF",Heidenheim,de Bundesliga,36,1987,25,14,"1,259",14.0,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07
2683,Malick Thiaw,de GER,DF,Milan,it Serie A,21,2001,21,19,"1,619",18.0,0,1,1,0,0,0,5,1,0.00,0.06,0.06,0.00,0.06
2684,Jan Thielmann,de GER,"FW,MF",Köln,de Bundesliga,21,2002,22,20,"1,579",17.5,1,0,1,1,0,0,4,1,0.06,0.00,0.06,0.06,0.06
2685,Denis Thomalla,de GER,MF,Heidenheim,de Bundesliga,30,1992,21,3,446,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2686,Luke Thomas,eng ENG,"MF,DF",Sheffield United,eng Premier League,22,2001,12,11,917,10.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
2687,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,29,1993,29,13,"1,193",13.3,1,2,3,1,0,0,2,1,0.08,0.15,0.23,0.08,0.23
2688,Morten Thorsby,no NOR,MF,Genoa,it Serie A,27,1996,24,9,"1,157",12.9,2,2,4,2,0,0,2,0,0.16,0.16,0.31,0.16,0.31
2689,Kristian Thorstvedt,no NOR,MF,Sassuolo,it Serie A,24,1999,34,30,"2,397",26.6,6,1,7,6,0,0,7,0,0.23,0.04,0.26,0.23,0.26
2690,Khéphren Thuram,fr FRA,MF,Nice,fr Ligue 1,22,2001,27,25,"2,108",23.4,1,1,2,1,0,0,7,0,0.04,0.04,0.09,0.04,0.09
2691,Marcus Thuram,fr FRA,FW,Inter,it Serie A,25,1997,35,34,"2,687",29.9,13,7,20,13,0,0,3,0,0.44,0.23,0.67,0.44,0.67
2692,Cheikh Tidiane Sabaly,sn SEN,"MF,FW",Metz,fr Ligue 1,24,1999,29,17,"1,379",15.3,3,1,4,3,0,0,4,0,0.20,0.07,0.26,0.20,0.26
2693,Youri Tielemans,be BEL,"MF,FW",Aston Villa,eng Premier League,26,1997,32,17,"1,622",18.0,2,6,8,2,0,0,3,0,0.11,0.33,0.44,0.11,0.44
2694,Kieran Tierney,sct SCO,DF,Real Sociedad,es La Liga,26,1997,20,14,"1,238",13.8,0,2,2,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15
2695,Phillip Tietz,de GER,FW,Augsburg,de Bundesliga,26,1997,34,31,"2,382",26.5,8,4,12,8,0,0,1,0,0.30,0.15,0.45,0.30,0.45
2696,Steffen Tigges,de GER,FW,Köln,de Bundesliga,25,1998,25,6,727,8.1,3,0,3,3,0,0,0,0,0.37,0.00,0.37,0.37,0.37
2697,Antonio Tikvić,hr CRO,DF,Udinese,it Serie A,19,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2698,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,22,2001,2,1,71,0.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
2699,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,23,1999,30,30,"2,651",29.5,0,2,2,0,0,0,2,1,0.00,0.07,0.07,0.00,0.07
2700,Harry Toffolo,eng ENG,"DF,MF",Nottingham Forest,eng Premier League,27,1995,23,15,"1,459",16.2,1,3,4,1,0,0,3,0,0.06,0.19,0.25,0.06,0.25
2701,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,18,2004,20,12,"1,011",11.2,0,2,2,0,0,0,5,0,0.00,0.18,0.18,0.00,0.18
2702,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,28,1994,25,21,"1,741",19.3,3,1,4,2,1,1,5,0,0.16,0.05,0.21,0.10,0.16
2703,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,28,1994,25,24,"2,083",23.1,0,5,5,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22
2704,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
2705,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,32,1990,18,10,965,10.7,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00
2706,Raúl de Tomás,es ESP,FW,Rayo Vallecano,es La Liga,28,1994,25,15,"1,272",14.1,1,2,3,0,1,1,5,0,0.07,0.14,0.21,0.00,0.14
2707,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,21,2002,26,11,"1,032",11.5,1,1,2,1,0,0,3,0,0.09,0.09,0.17,0.09,0.17
2708,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,24,1998,22,10,"1,149",12.8,2,1,3,2,0,0,2,1,0.16,0.08,0.23,0.16,0.23
2709,James Tomkins,eng ENG,"DF,MF",Crystal Palace,eng Premier League,34,1989,4,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2710,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,25,1997,26,24,"2,121",23.6,4,0,4,4,0,0,8,1,0.17,0.00,0.17,0.17,0.17
2711,Sandro Tonali,it ITA,MF,Newcastle United,eng Premier League,23,2000,8,5,438,4.9,1,0,1,1,0,0,2,0,0.21,0.00,0.21,0.21,0.21
2712,Ivan Toney,eng ENG,FW,Brentford,eng Premier League,27,1996,17,16,"1,450",16.1,4,2,6,4,0,0,5,0,0.25,0.12,0.37,0.25,0.37
2713,Pablo Torre,es ESP,MF,Girona,es La Liga,20,2003,26,4,701,7.8,0,2,2,0,0,0,1,0,0.00,0.26,0.26,0.00,0.26
2714,Raúl Torrente,es ESP,DF,Granada,es La Liga,21,2001,17,14,"1,250",13.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
2715,Ferrán Torres,es ESP,FW,Barcelona,es La Liga,23,2000,29,12,"1,211",13.5,7,2,9,7,0,0,2,0,0.52,0.15,0.67,0.52,0.67
2716,Óliver Torres,es ESP,MF,Sevilla,es La Liga,28,1994,27,18,"1,616",18.0,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06
2717,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,26,1997,29,27,"2,464",27.4,2,0,2,2,0,0,1,0,0.07,0.00,0.07,0.07,0.07
2718,Lucas Torró,es ESP,MF,Osasuna,es La Liga,29,1994,28,21,"1,788",19.9,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05
2719,Fabio Torsiello,it ITA,FW,Darmstadt 98,de Bundesliga,18,2005,10,1,156,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2720,Ahmed Touba,dz ALG,DF,Lecce,it Serie A,25,1998,6,3,277,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
2721,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,29,1994,30,27,"2,284",25.4,2,0,2,0,2,2,4,0,0.08,0.00,0.08,0.00,0.00
2722,Souleymane Touré,fr FRA,DF,Lorient,fr Ligue 1,20,2003,24,23,"2,051",22.8,1,1,2,1,0,0,6,0,0.04,0.04,0.09,0.04,0.09
2723,Lucas Tousart,fr FRA,MF,Union Berlin,de Bundesliga,26,1997,23,18,"1,572",17.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
2724,Andros Townsend,eng ENG,"MF,FW",Luton Town,eng Premier League,32,1991,27,14,"1,210",13.4,1,3,4,1,0,0,1,0,0.07,0.22,0.30,0.07,0.30
2725,James Trafford,eng ENG,GK,Burnley,eng Premier League,20,2002,28,28,"2,520",28.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
2726,Adama Traoré,es ESP,MF,Fulham,eng Premier League,27,1996,17,1,377,4.2,2,3,5,2,0,0,2,0,0.48,0.72,1.19,0.48,1.19
2727,Bénie Traoré,ci CIV,"FW,MF",Sheffield United,eng Premier League,20,2002,8,3,387,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2728,Bénie Traoré,ci CIV,FW,Nantes,fr Ligue 1,20,2002,14,4,504,5.6,0,1,1,0,0,0,1,1,0.00,0.18,0.18,0.00,0.18
2729,Bertrand Traoré,bf BFA,"FW,MF",Aston Villa,eng Premier League,27,1995,2,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2730,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
2731,Bertrand Traoré,bf BFA,MF,Villarreal,es La Liga,27,1995,11,6,568,6.3,1,0,1,1,0,0,4,0,0.16,0.00,0.16,0.16,0.16
2732,Boubacar Traoré,ml MLI,MF,Wolves,eng Premier League,21,2001,24,7,819,9.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
2733,Chaka Traorè,ci CIV,FW,Milan,it Serie A,18,2004,2,0,20,0.2,1,0,1,1,0,0,0,0,4.50,0.00,4.50,4.50,4.50
2734,Daouda Traoré,fr FRA,MF,Nice,fr Ligue 1,17,2006,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2735,Hamari Traoré,ml MLI,DF,Real Sociedad,es La Liga,31,1992,31,27,"2,292",25.5,0,2,2,0,0,0,7,0,0.00,0.08,0.08,0.00,0.08
2736,Ismaël Traoré,ci CIV,DF,Metz,fr Ligue 1,36,1986,26,25,"2,220",24.7,2,0,2,2,0,0,2,0,0.08,0.00,0.08,0.08,0.08
2737,Omar Traoré,de GER,DF,Heidenheim,de Bundesliga,25,1998,31,29,"2,472",27.5,0,2,2,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07
2738,Kevin Trapp,de GER,GK,Eintracht Frankfurt,de Bundesliga,33,1990,32,32,"2,880",32.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
2739,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,24,1999,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2740,Óscar Trejo,ar ARG,"FW,MF",Rayo Vallecano,es La Liga,35,1988,31,19,"1,380",15.3,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00
2741,Mike Trésor,be BEL,"MF,FW",Burnley,eng Premier League,24,1999,16,3,420,4.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2742,Manu Trigueros,es ESP,MF,Villarreal,es La Liga,31,1991,14,2,309,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
2743,Christopher Trimmel,at AUT,"MF,DF",Union Berlin,de Bundesliga,36,1987,26,19,"1,646",18.3,0,2,2,0,0,0,2,1,0.00,0.11,0.11,0.00,0.11
2744,Kieran Trippier,eng ENG,DF,Newcastle United,eng Premier League,32,1990,28,26,"2,236",24.8,1,10,11,1,0,0,5,0,0.04,0.40,0.44,0.04,0.44
2745,Leandro Trossard,be BEL,"FW,MF",Arsenal,eng Premier League,28,1994,34,18,"1,649",18.3,12,1,13,12,0,0,2,0,0.65,0.05,0.71,0.65,0.71
2746,Adrien Truffert,fr FRA,"DF,MF",Rennes,fr Ligue 1,21,2001,30,24,"2,145",23.8,1,2,3,1,0,0,6,0,0.04,0.08,0.13,0.04,0.13
2747,Auston Trusty,us USA,DF,Sheffield United,eng Premier League,24,1998,32,28,"2,572",28.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
2748,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,27,1996,13,8,679,7.5,0,3,3,0,0,0,0,0,0.00,0.40,0.40,0.00,0.40
2749,Viktor Tsyhankov,ua UKR,MF,Girona,es La Liga,25,1997,30,26,"2,052",22.8,8,7,15,8,0,0,0,0,0.35,0.31,0.66,0.35,0.66
