"number;""player"";""team"";""apps"";""min"";""goals"";""a"";""xG"";""xA"";""xG90"";""xA90"";""xG90xA90"";""NPxG90xA90"";""xGChain90"";""xGBuildup90""",
"438;""Lisandro Magallán"";""Elche"";14;911;0;0;0.69;0.15;0.07;0.01;0.08;0.08;0.18;0.17",
"439;""Thierry Correia"";""Valencia"";27;2032;0;0;0.29;1.2;0.01;0.05;0.07;0.07;0.3;0.27",
"440;""Ronald Araújo"";""Barcelona"";22;1813;0;2;2.01;1.01;0.1;0.05;0.15;0.15;0.66;0.64",
"441;""Edgar González"";""Real Betis"";25;1768;0;0;1.33;1.07;0.07;0.05;0.12;0.12;0.26;0.24",
"442;""Fernando Niño"";""Villarreal"";3;15;0;0;0.07;0;0.44;0;0.44;0.44;0.94;0.5",
"443;""Unai Vencedor"";""Athletic Club"";10;165;0;0;0.25;0.11;0.14;0.06;0.2;0.2;0.55;0.38",
"444;""Jon Pacheco Dozagarat"";""Real Sociedad"";17;1177;0;1;0.14;0.08;0.01;0.01;0.02;0.02;0.23;0.22",
"445;""Jorge Cuenca"";""Villarreal"";10;500;0;0;0.31;0.33;0.06;0.06;0.12;0.12;0.33;0.32",
"446;""Houboulang Mendes"";""Almeria"";14;896;0;1;0.03;0.31;0;0.03;0.03;0.03;0.21;0.2",
"447;""Renato Tapia"";""Celta Vigo"";28;1454;0;0;0.99;0.64;0.06;0.04;0.1;0.1;0.21;0.17",
"448;""Luis Milla"";""Getafe"";27;1862;0;3;0.22;1.34;0.01;0.06;0.08;0.08;0.08;0.07",
"449;""Jon Morcillo"";""Athletic Club"";10;45;0;1;0;0.34;0;0.67;0.67;0.67;1.06;0.45",
"450;""Oier Zarraga"";""Athletic Club"";26;812;0;0;0.9;1.03;0.1;0.11;0.21;0.21;0.37;0.25",
"451;""David Gil"";""Cadiz"";4;360;0;0;0;0;0;0;0;0;0.02;0.02",
"452;""Isaac Carcelén"";""Cadiz"";27;2211;0;1;0.23;1.38;0.01;0.06;0.07;0.07;0.17;0.14",
"453;""Alfonso Espino"";""Cadiz"";36;3130;0;4;1.33;4.04;0.04;0.12;0.15;0.15;0.27;0.19",
"454;""Salvi Sánchez"";""Rayo Vallecano"";24;446;0;0;0.91;0.82;0.18;0.17;0.35;0.35;0.46;0.14",
"455;""Fali"";""Cadiz"";25;1729;0;0;0.69;0.48;0.04;0.02;0.06;0.06;0.16;0.16",
"456;""Juan Cruz"";""Osasuna"";27;2051;0;0;0.47;1.09;0.02;0.05;0.07;0.07;0.22;0.19",
"457;""Rodrigo Battaglia"";""Mallorca"";15;689;0;0;0.09;0.07;0.01;0.01;0.02;0.02;0.12;0.11",
"458;""Fran Delgado"";""Real Betis"";1;8;0;0;0;0;0;0;0;0;0;0",
"459;""Luis Pérez"";""Real Valladolid"";18;1215;0;1;0.1;1.04;0.01;0.08;0.08;0.08;0.25;0.17",
"460;""Roberto Navarro"";""Real Sociedad"";17;303;0;0;1.18;1.58;0.35;0.47;0.82;0.82;0.84;0.22",
"461;""Yunus Musah"";""Valencia"";33;2164;0;2;2.18;2.04;0.09;0.08;0.18;0.18;0.29;0.17",
"462;""Dani Gómez"";""Espanyol"";8;68;0;0;0;0.04;0;0.05;0.05;0.05;0.05;0",
"463;""Alberto Perea"";""Cadiz"";1;47;0;0;0;0;0;0;0;0;0;0",
"464;""Sergio Arribas"";""Real Madrid"";2;13;0;0;0.13;0.07;0.92;0.48;1.41;1.41;1.76;0.84",
"465;""Edgar Badía"";""Elche"";36;3240;0;0;0;0;0;0;0;0;0.06;0.06",
"466;""Raúl Guti"";""Elche"";28;1078;0;0;1.96;0.05;0.16;0;0.17;0.17;0.23;0.08",
"467;""Mickaël Malsa"";""Real Valladolid"";5;51;0;0;0;0;0;0;0;0;0;0",
"468;""Ivo Grbic"";""Atletico Madrid"";12;916;0;0;0;0;0;0;0;0;0.12;0.12",
"469;""Aitor Paredes"";""Athletic Club"";16;849;0;0;0.47;0.17;0.05;0.02;0.07;0.07;0.21;0.2",
"470;""Jeremías Ledesma"";""Cadiz"";34;3060;0;0;0.03;0.04;0;0;0;0;0.06;0.06",
"471;""Óscar Mingueza"";""Celta Vigo"";21;1271;0;0;0.26;1.29;0.02;0.09;0.11;0.11;0.19;0.18",
"472;""Cenk Özkacar"";""Valencia"";17;1369;0;0;0.82;0.22;0.05;0.01;0.07;0.07;0.21;0.21",
"473;""John Donald"";""Elche"";14;1089;0;0;0.1;0.06;0.01;0;0.01;0.01;0.19;0.19",
"474;""Jesús Vázquez"";""Valencia"";10;300;0;0;0.24;0.22;0.07;0.07;0.14;0.14;0.21;0.14",
"475;""Ilaix Moriba"";""Valencia"";24;978;0;2;0.92;1.37;0.08;0.13;0.21;0.21;0.48;0.39",
"476;""Momo Mbaye"";""Cadiz"";14;740;0;0;0.05;0.52;0.01;0.06;0.07;0.07;0.21;0.2",
"477;""Filip Jorgensen"";""Villarreal"";2;180;0;0;0;0;0;0;0;0;0.04;0.04",
"478;""Iván Romero"";""Sevilla"";1;7;0;0;0;0;0;0;0;0;0;0",
"479;""Antonio Blanco"";""Cadiz"";3;162;0;0;0;0.02;0;0.01;0.01;0.01;0.23;0.23",
"480;""Augusto Solari"";""Celta Vigo"";12;254;0;1;0.52;0.18;0.18;0.06;0.25;0.25;0.42;0.18",
"481;""Helibelton Palacios"";""Elche"";24;1939;0;0;0.28;1.09;0.01;0.05;0.06;0.06;0.17;0.12",
"482;""Beñat Turrientes"";""Real Sociedad"";6;95;0;0;0;0.1;0;0.1;0.1;0.1;0.19;0.17",
"483;""Jon Ander Olasagasti"";""Real Sociedad"";3;58;0;0;0.03;0;0.05;0;0.05;0.05;0.37;0.33",
"484;""Carlos Domínguez"";""Celta Vigo"";3;106;0;0;0.02;0;0.02;0;0.02;0.02;0.04;0.04",
"485;""Hugo Sotelo"";""Celta Vigo"";1;15;0;0;0.07;0;0.4;0;0.4;0.4;0.4;0.4",
"486;""Mamady Diarra"";""Cadiz"";2;68;0;0;0.19;0;0.25;0;0.25;0.25;0.25;0.09",
"487;""Giorgi Mamardashvili"";""Valencia"";38;3420;0;0;0;0;0;0;0;0;0.1;0.1",
"488;""Inigo Ruiz de Galarreta"";""Mallorca"";30;2466;0;1;0.24;1.51;0.01;0.06;0.06;0.06;0.23;0.18",
"489;""Dominik Greif"";""Mallorca"";1;90;0;0;0;0;0;0;0;0;0;0",
"490;""Franco Russo"";""Mallorca"";3;148;0;0;0;0;0;0;0;0;0.03;0.03",
"491;""Tomás Alarcón"";""Cadiz"";4;221;0;0;0.02;0.06;0.01;0.02;0.03;0.03;0.06;0.04",
"492;""Óscar Gil"";""Espanyol"";33;2596;0;1;0.56;2.33;0.02;0.08;0.1;0.1;0.22;0.13",
"493;""Joan García"";""Espanyol"";1;90;0;0;0;0;0;0;0;0;0;0",
"494;""Franco Cervi"";""Celta Vigo"";36;1905;0;4;1.85;2.29;0.09;0.11;0.2;0.2;0.32;0.17",
"495;""Pedro Ortiz"";""Sevilla"";1;1;0;0;0;0;0;0;0;0;0;0",
"496;""Óscar Valentín"";""Rayo Vallecano"";34;2569;0;0;0.3;0.74;0.01;0.03;0.04;0.04;0.18;0.16",
"497;""Randy Nteka"";""Elche","Rayo Vallecano"";24;837;0;0;1.92;0.71;0.21;0.08;0.28;0.28;0.4;0.14"
"498;""Andrés Martín"";""Rayo Vallecano"";9;200;0;0;0.53;0.54;0.24;0.25;0.48;0.48;0.46;0.21",
"499;""Esteban Saveljich"";""Rayo Vallecano"";1;1;0;0;0;0;0;0;0;0;0;0",
"500;""Mario Hernández"";""Rayo Vallecano"";3;103;0;0;0.06;0;0.06;0;0.06;0.06;0.26;0.2",
"501;""Julen Agirrezabala"";""Athletic Club"";8;672;0;0;0;0;0;0;0;0;0.06;0.06",
"502;""Josep Gayá"";""Mallorca"";2;53;0;0;0;0;0;0;0;0;0;0",
"503;""Leo Román"";""Mallorca"";1;90;0;0;0;0;0;0;0;0;0.39;0.39",
"504;""Gonzalo Montiel"";""Sevilla"";28;1512;0;3;1.1;2.56;0.07;0.15;0.22;0.22;0.4;0.29",
"505;""Fernando Medrano"";""Celta Vigo"";1;11;0;0;0;0;0;0;0;0;0;0",
"506;""Jon Karrikaburu"";""Real Sociedad"";6;72;0;0;0.27;0.5;0.34;0.63;0.97;0.97;0.97;0",
"507;""Santiago Arzamendia"";""Cadiz"";12;462;0;0;0.13;0.55;0.02;0.11;0.13;0.13;0.25;0.14",
"508;""Antonio Sánchez"";""Mallorca"";32;1047;0;0;0.86;1.7;0.07;0.15;0.22;0.22;0.33;0.15",
"509;""Cristhian Mosquera"";""Valencia"";3;135;0;0;0.12;0;0.08;0;0.08;0.08;0.29;0.29",
"510;""Raúl Parra"";""Cadiz"";6;310;0;0;0;0.03;0;0.01;0.01;0.01;0.05;0.05",
"511;""Rubén Sánchez"";""Espanyol"";18;881;0;2;0.37;1.75;0.04;0.18;0.22;0.22;0.33;0.22",
"512;""Carlos Martín"";""Atletico Madrid"";4;20;0;0;0.06;0;0.27;0;0.27;0.27;0.42;0.15",
"513;""Javi Llabrés"";""Mallorca"";1;13;0;0;0;0;0;0;0;0;0;0",
"514;""Ángel Algobia"";""Getafe"";26;1120;0;0;0.27;0.42;0.02;0.03;0.06;0.06;0.2;0.15",
"515;""Roger Martínez"";""Espanyol"";1;3;0;0;0.02;0;0.58;0;0.58;0.58;0.58;0",
"516;""Iker Benito"";""Osasuna"";4;173;0;0;0;0.62;0;0.32;0.32;0.32;0.39;0.14",
"517;""Giovanni González"";""Mallorca"";15;911;0;2;0.18;1.03;0.02;0.1;0.12;0.12;0.22;0.11",
"518;""Antonio Gomis"";""Atletico Madrid"";1;4;0;0;0;0;0;0;0;0;0;0",
"519;""Ander Martín"";""Real Sociedad"";3;36;0;0;0;0.13;0;0.31;0.31;0.31;0.31;0",
"520;""Pablo Barrios Rivas"";""Atletico Madrid"";21;698;0;1;0.61;0.79;0.08;0.1;0.18;0.18;0.5;0.35",
"521;""Pablo Ibáñez"";""Osasuna"";25;1041;0;1;1.54;1.02;0.13;0.09;0.22;0.22;0.3;0.12",
"522;""Jorge Herrando"";""Osasuna"";1;26;0;0;0;0;0;0;0;0;0;0",
"523;""Agustín Marchesín"";""Celta Vigo"";19;1710;0;0;0;0;0;0;0;0;0.06;0.06",
"524;""Williot Swedberg"";""Celta Vigo"";4;50;0;0;0;0;0;0;0;0;0.17;0.17",
"525;""Nabili Zoubdi Touaizi"";""Espanyol"";1;1;0;0;0;0;0;0;0;0;0;0",
"526;""Omar El Hilali"";""Espanyol"";5;84;0;0;0;0.01;0;0.01;0.01;0.01;0.04;0.02",
"527;""Simo"";""Espanyol"";7;121;0;0;0;0;0;0;0;0;0.1;0.1",
"528;""Sekou Gassama"";""Real Valladolid"";1;32;0;0;0.48;0.03;1.36;0.08;1.44;1.44;1.51;0.07",
"529;""Iván Fresneda"";""Real Valladolid"";22;1775;0;0;0.61;1.66;0.03;0.08;0.11;0.11;0.24;0.15",
"530;""Álvaro Aceves"";""Real Valladolid"";1;8;0;0;0;0;0;0;0;0;0;0",
"531;""David Torres"";""Real Valladolid"";7;385;0;0;0.51;0.03;0.12;0.01;0.13;0.13;0.1;0.09",
"532;""Roberto Arroyo"";""Real Valladolid"";1;10;0;0;0;0;0;0;0;0;0;0",
"533;""Diego Méndez"";""Rayo Vallecano"";1;1;0;0;0;0;0;0;0;0;0;0",
"534;""Pablo Muñoz"";""Rayo Vallecano"";2;10;0;0;0;0;0;0;0;0;0;0",
"535;""Awer Mabil"";""Cadiz"";5;155;0;0;0.33;0.01;0.19;0.01;0.2;0.2;0.25;0.21",
"536;""Fran Pérez"";""Valencia"";7;118;0;0;0.02;0;0.01;0;0.01;0.01;0.13;0.11",
"537;""Santiago Bueno"";""Girona"";34;3017;0;1;0.78;0.97;0.02;0.03;0.05;0.05;0.21;0.21",
"538;""Oscar Ureña"";""Girona"";3;95;0;0;0.07;0;0.06;0;0.06;0.06;0.06;0",
"539;""Joel Roca"";""Girona"";5;72;0;0;0.16;0.04;0.2;0.05;0.25;0.25;0.98;0.76",
"540;""Ricard Artero"";""Girona"";7;116;0;0;0.83;0;0.65;0;0.65;0.65;0.68;0.06",
"541;""Fernando Martínez"";""Almeria"";37;3289;0;0;0;0;0;0;0;0;0.1;0.1",
"542;""Kaiky"";""Almeria"";13;583;0;0;0.08;0;0.01;0;0.01;0.01;0.18;0.18",
"543;""Dyego Sousa"";""Almeria"";20;476;0;1;0.94;0.95;0.18;0.18;0.36;0.36;0.35;0.11",
"544;""Malcom Adu"";""Athletic Club"";8;68;0;0;0.04;0.13;0.05;0.17;0.22;0.22;0.39;0.22",
"545;""Braian Cufré"";""Mallorca"";5;215;0;0;0.1;0.05;0.04;0.02;0.06;0.06;0.07;0.03",
"546;""Fabrizio Angileri"";""Getafe"";15;578;0;0;0.08;0;0.01;0;0.01;0.01;0.05;0.04",
"547;""Moi Parra"";""Getafe"";1;7;0;0;0;0;0;0;0;0;0;0",
"548;""Álex Revuelta"";""Getafe"";1;1;0;0;0;0;0;0;0;0;0;0",
"549;""Alejandro Alfaro"";""Elche"";1;11;0;0;0;0;0;0;0;0;0;0",
"550;""Marcão"";""Sevilla"";5;371;0;0;0;0;0;0;0;0;0.11;0.11",
"551;""Pablo Torre"";""Barcelona"";8;126;0;0;0.02;0.45;0.01;0.32;0.34;0.34;0.68;0.65",
"552;""Marko Milovanovic"";""Almeria"";2;13;0;0;0.05;0;0.38;0;0.38;0.38;0;0",
"553;""Pep Chavarría"";""Rayo Vallecano"";15;336;0;2;0.05;0.69;0.01;0.18;0.2;0.2;0.47;0.28",
"554;""Abdul Mumin"";""Rayo Vallecano"";16;900;0;0;0.31;0.01;0.03;0;0.03;0.03;0.14;0.13",
"555;""Nicolás Fernández Mercau"";""Elche"";18;451;0;1;0.46;0.89;0.09;0.18;0.27;0.27;0.26;0.16",
"556;""Lucas Rosa"";""Real Valladolid"";17;926;0;1;0.54;0.74;0.05;0.07;0.12;0.12;0.23;0.11",
"557;""Pablo Durán"";""Celta Vigo"";4;25;0;0;0;0;0;0;0;0;0.08;0.08",
"558;""Chadi Riad"";""Barcelona"";1;1;0;0;0;0;0;0;0;0;0;0",
"559;""Pablo Marín"";""Real Sociedad"";10;344;0;0;1.35;0.78;0.35;0.21;0.56;0.56;0.69;0.14",
"560;""Alberto del Moral"";""Villarreal"";1;2;0;0;0;0;0;0;0;0;0;0",
"561;""Jon Magunacelaya"";""Real Sociedad"";2;58;0;0;0.03;0.66;0.04;1.02;1.06;1.06;1.02;0",
"562;""Félix Garreta"";""Real Betis"";1;90;0;0;0;0;0;0;0;0;0.02;0.02",
"563;""Carlos García"";""Cadiz"";1;22;0;1;0;0.08;0;0.33;0.33;0.33;0.29;0.29",
"564;""Carlos Álvarez"";""Sevilla"";1;5;0;0;0;0;0;0;0;0;2.1;2.1",
"565;""Diego Hormigo"";""Sevilla"";1;47;0;0;0;0;0;0;0;0;0;0",
"566;""Manu Bueno"";""Sevilla"";2;151;0;0;0.02;0.04;0.01;0.03;0.04;0.04;0.08;0.05",
"567;""Lautaro Blanco"";""Elche"";17;867;0;2;0.02;1.59;0;0.17;0.17;0.17;0.26;0.13",
"568;""Youba Diarra"";""Cadiz"";5;86;0;0;0;0.58;0;0.6;0.6;0.6;0.71;0.11",
"569;""Diego Moreno"";""Osasuna"";11;642;0;0;0.2;0.36;0.03;0.05;0.08;0.08;0.24;0.21",
"570;""Abner"";""Real Betis"";13;603;0;0;1.82;0.15;0.27;0.02;0.29;0.29;0.35;0.08",
"571;""Mamadou Mbacke"";""Villarreal"";1;25;0;0;0;0;0;0;0;0;0;0",
"572;""Diego Collado"";""Villarreal"";2;2;0;0;0;0;0;0;0;0;0;0",
"573;""Ángel Alarcón"";""Barcelona"";3;19;0;0;0.04;0;0.21;0;0.21;0.21;0.39;0.39",
"574;""Alexander Callens"";""Girona"";6;108;0;0;0;0;0;0;0;0;0.05;0.05",
"575;""Iker Muñoz"";""Osasuna"";8;246;0;0;0.03;0;0.01;0;0.01;0.01;0.3;0.29",
"576;""Haissem Hassan"";""Villarreal"";2;42;0;0;0;0.02;0;0.04;0.04;0.04;0.81;0.77",
"577;""Manuel Pozo"";""Real Valladolid"";1;18;0;0;0.07;0.06;0.36;0.29;0.64;0.64;0.64;0.29",
"578;""Ángel Alarcón"";""Barcelona"";1;1;0;0;0;0;0;0;0;0;0;0",
"579;""Aleix Garrido"";""Barcelona"";1;5;0;0;0;0;0;0;0;0;0;0",
"580;""José Antonio de la Rosa"";""Cadiz"";2;40;0;1;0;0.01;0;0.02;0.02;0.02;0.69;0.69",
"581;""Babatunde Akinsola"";""Real Valladolid"";1;5;0;0;0;0;0;0;0;0;0;0",
"582;""Lamine Yamal"";""Barcelona"";1;2;0;0;0.43;0;19.38;0;19.38;19.38;21.54;2.16",
"583;""Francisco Mwepu"";""Cadiz"";1;17;0;0;0;0;0;0;0;0;1.67;1.67",
"584;""Rubén Quintanilla"";""Mallorca"";1;1;0;0;0;0;0;0;0;0;0;0",
