"number;""player"";""team"";""apps"";""min"";""goals"";""a"";""xG"";""xA"";""xG90"";""xA90"";""xG90xA90"";""NPxG90xA90"";""xGChain90"";""xGBuildup90""",
"219;""Keidi Bare"";""Espanyol"";25;1486;1;1;0.26;0.62;0.02;0.04;0.05;0.05;0.23;0.19",
"220;""Jon Guridi"";""Real Sociedad"";8;186;1;0;0.59;0.08;0.29;0.04;0.32;0.32;0.17;0.08",
"221;""Darío Poveda"";""Getafe"";15;361;1;0;0.38;0.08;0.09;0.02;0.11;0.11;0.23;0.12",
"222;""Iván Balliu"";""Rayo Vallecano"";35;3150;1;2;1.12;3.68;0.03;0.11;0.14;0.14;0.33;0.26",
"223;""Giovani Lo Celso"";""Villarreal"";16;1001;1;1;1.72;2.41;0.15;0.22;0.37;0.37;0.6;0.32",
"224;""Varazdat Haroyan"";""Cadiz"";17;1444;1;0;0.97;0.19;0.06;0.01;0.07;0.07;0.02;0.02",
"225;""Nemanja Maksimovic"";""Getafe"";35;2954;1;2;2.87;0.83;0.09;0.03;0.11;0.11;0.18;0.09",
"226;""Pere Pons"";""Alaves"";27;1400;1;0;2.05;0.64;0.13;0.04;0.17;0.17;0.25;0.09",
"227;""Portu"";""Real Sociedad"";37;1593;1;2;3.14;2.86;0.18;0.16;0.34;0.3;0.4;0.13",
"228;""Luka Jovic"";""Real Madrid"";15;337;1;3;2.55;1.38;0.68;0.37;1.05;1.05;1.16;0.29",
"229;""Juan Foyth"";""Villarreal"";25;1939;1;1;1.02;1.37;0.05;0.06;0.11;0.11;0.31;0.28",
"230;""Mathías Olivera"";""Getafe"";32;2819;1;3;3.13;2.84;0.1;0.09;0.19;0.19;0.23;0.17",
"231;""Loren Morón"";""Espanyol","Real Betis"";22;532;1;0;0.9;0.44;0.15;0.07;0.23;0.23;0.18;0.06"
"232;""Miguel De la Fuente"";""Alaves"";22;832;1;1;2.37;0.53;0.26;0.06;0.31;0.31;0.34;0.05",
"233;""Fran Beltrán"";""Celta Vigo"";37;2616;1;0;0.41;0.34;0.01;0.01;0.03;0.03;0.21;0.2",
"234;""Jorge Miramón"";""Levante"";29;1982;1;0;0.72;1.42;0.03;0.06;0.1;0.1;0.28;0.2",
"235;""Jaime Mata"";""Getafe"";22;626;1;0;1.11;0.59;0.16;0.08;0.24;0.24;0.27;0.04",
"236;""Lucas Torró"";""Osasuna"";33;2747;1;0;2.1;0.44;0.07;0.01;0.08;0.08;0.18;0.13",
"237;""Santiago Comesaña"";""Rayo Vallecano"";35;2724;1;2;3.46;1.9;0.11;0.06;0.18;0.18;0.25;0.15",
"238;""Santiago Arias"";""Granada"";12;427;1;0;0.71;0.21;0.15;0.05;0.19;0.19;0.23;0.19",
"239;""Adrià Pedrosa"";""Espanyol"";31;2731;1;1;1.05;1.44;0.03;0.05;0.08;0.08;0.27;0.22",
"240;""Robin Le Normand"";""Real Sociedad"";37;3330;1;1;2;0.65;0.05;0.02;0.07;0.07;0.18;0.18",
"241;""Ander Barrenetxea"";""Real Sociedad"";11;543;1;1;0.41;1.06;0.07;0.18;0.24;0.24;0.27;0.06",
"242;""Lee Kang-In"";""Mallorca"";30;1398;1;2;1.49;2.3;0.1;0.15;0.24;0.24;0.23;0.1",
"243;""Yangel Herrera"";""Espanyol"";23;1666;1;1;1.23;0.79;0.07;0.04;0.11;0.11;0.25;0.17",
"244;""Wu Lei"";""Espanyol"";23;447;1;0;1.12;1.27;0.23;0.26;0.48;0.48;0.48;0.11",
"245;""Lucas Olaza"";""Elche"";5;291;1;0;0.83;0.28;0.26;0.09;0.34;0.34;0.55;0.24",
"246;""Riqui Puig"";""Barcelona"";15;453;1;0;1.16;0.13;0.23;0.03;0.26;0.26;0.69;0.61",
"247;""Manuel Sánchez"";""Osasuna"";33;2261;1;3;0.54;2.62;0.02;0.1;0.13;0.13;0.27;0.17",
"248;""Tonny Vilhena"";""Espanyol"";17;960;1;1;0.79;0.96;0.07;0.09;0.16;0.16;0.29;0.21",
"249;""Eder Militão"";""Real Madrid"";34;3037;1;2;2.5;1.26;0.07;0.04;0.11;0.11;0.45;0.4",
"250;""Manu Vallejo"";""Alaves","Valencia"";20;410;1;1;0.79;0.73;0.17;0.16;0.34;0.34;0.43;0.25"
"251;""Domingos Duarte"";""Granada"";21;1689;1;0;0.75;0.7;0.04;0.04;0.08;0.08;0.15;0.15",
"252;""Luis Rioja"";""Alaves"";37;3149;1;3;2.79;5.36;0.08;0.15;0.23;0.23;0.29;0.12",
"253;""Takefusa Kubo"";""Mallorca"";28;1604;1;0;2.97;2.7;0.17;0.15;0.32;0.32;0.42;0.19",
"254;""Iñigo Pérez"";""Osasuna"";10;336;1;0;0.14;1.51;0.04;0.41;0.44;0.44;0.31;0.21",
"255;""Edgar González"";""Real Betis"";21;1446;1;1;1.1;0.88;0.07;0.05;0.12;0.12;0.23;0.2",
"256;""Javi Martínez"";""Osasuna"";26;857;1;1;0.8;0.66;0.08;0.07;0.15;0.15;0.41;0.28",
"257;""Guido Rodríguez"";""Real Betis"";32;2538;1;2;1.32;0.73;0.05;0.03;0.07;0.07;0.38;0.35",
"258;""Hugo Guillamón"";""Valencia"";31;2379;1;0;0.52;0.39;0.02;0.01;0.03;0.03;0.2;0.18",
"259;""Rodrigo Sánchez"";""Real Betis"";21;884;1;2;1.63;1.86;0.17;0.19;0.36;0.36;0.61;0.37",
"260;""Jorge Cuenca"";""Getafe"";32;2690;1;0;0.84;0.14;0.03;0;0.03;0.03;0.11;0.11",
"261;""Ferrán Jutglà"";""Barcelona"";6;306;1;0;1.78;0.2;0.52;0.06;0.58;0.58;0.64;0.3",
"262;""Oier Zarraga"";""Athletic Club"";31;1100;1;0;1.28;0.16;0.1;0.01;0.12;0.06;0.33;0.29",
"263;""Yunus Musah"";""Valencia"";29;1268;1;0;0.47;0.54;0.03;0.04;0.07;0.07;0.11;0.06",
"264;""Son"";""Levante"";26;1983;1;0;1.26;1.62;0.06;0.07;0.13;0.13;0.4;0.31",
"265;""Mickaël Malsa"";""Levante"";26;1128;1;2;1.11;1.31;0.09;0.1;0.19;0.19;0.37;0.25",
"266;""Marcos de Sousa"";""Valencia"";29;933;1;3;3.2;2.84;0.31;0.27;0.58;0.58;0.58;0.04",
"267;""Marcos Acuña"";""Sevilla"";31;2282;1;3;1.02;3.12;0.04;0.12;0.16;0.16;0.45;0.37",
"268;""Oussama Idrissi"";""Cadiz","Sevilla"";17;1057;1;1;2.55;2.56;0.22;0.22;0.43;0.43;0.55;0.19"
"269;""Brian Oliván"";""Mallorca"";28;2187;1;0;1.78;2.46;0.07;0.1;0.17;0.14;0.24;0.16",
"270;""Franco Russo"";""Mallorca"";19;1465;1;0;0.33;0.58;0.02;0.04;0.06;0.06;0.08;0.08",
"271;""Kike Hermoso"";""Real Betis"";1;90;1;0;0.08;0;0.08;0;0.08;0.08;0;0",
"272;""Fran García"";""Rayo Vallecano"";34;3036;1;0;0.96;1.66;0.03;0.05;0.08;0.08;0.26;0.21",
"273;""Mario Hernández"";""Rayo Vallecano"";9;397;1;0;0.27;0.06;0.06;0.01;0.08;0.08;0.06;0.01",
"274;""Nicolás Serrano"";""Athletic Club"";14;292;1;0;0.36;0.13;0.11;0.04;0.15;0.15;0.21;0.1",
"275;""Santiago Arzamendia"";""Cadiz"";14;458;1;0;0.22;0.04;0.04;0.01;0.05;0.05;0.19;0.15",
"276;""Antonio Sánchez"";""Mallorca"";29;1642;1;0;1.61;0.38;0.09;0.02;0.11;0.11;0.26;0.17",
"277;""Abdessamad Ezzalzouli"";""Barcelona"";10;580;1;0;1.9;1.12;0.29;0.17;0.47;0.47;0.58;0.16",
"278;""Giovanni González"";""Mallorca"";9;356;1;0;0.42;0.79;0.11;0.2;0.31;0.31;0.47;0.18",
"279;""Myrto Uzuni"";""Granada"";15;857;1;1;1.13;1.36;0.12;0.14;0.26;0.26;0.33;0.09",
"280;""Héctor Bellerín"";""Real Betis"";23;1977;0;2;0.48;2.46;0.02;0.11;0.13;0.13;0.38;0.25",
"281;""Anthony Martial"";""Sevilla"";9;504;0;1;0.52;0.21;0.09;0.04;0.13;0.13;0.18;0.06",
"282;""Nyom"";""Getafe"";5;246;0;0;0;0.1;0;0.04;0.04;0.04;0.09;0.06",
"283;""Mario Suárez"";""Rayo Vallecano"";14;709;0;0;1.48;0.03;0.19;0;0.19;0.19;0.23;0.18",
"284;""Jesús Navas"";""Sevilla"";25;1786;0;3;0.37;4.86;0.02;0.24;0.26;0.26;0.53;0.34",
"285;""Kieran Trippier"";""Atletico Madrid"";15;974;0;0;0.12;0.34;0.01;0.03;0.04;0.04;0.35;0.33",
"286;""Thibaut Courtois"";""Real Madrid"";36;3240;0;0;0;0;0;0;0;0;0.17;0.17",
"287;""Matt Miazga"";""Alaves"";11;825;0;0;0.38;0.16;0.04;0.02;0.06;0.06;0.02;0.02",
"288;""Eden Hazard"";""Real Madrid"";18;709;0;1;1.27;2.06;0.16;0.26;0.42;0.42;0.67;0.31",
"289;""Adama Traoré"";""Barcelona"";11;375;0;2;0.62;1.19;0.15;0.29;0.43;0.43;0.55;0.14",
"290;""Manu García"";""Alaves"";24;1047;0;1;0.36;1.12;0.03;0.1;0.13;0.13;0.11;0.05",
"291;""Carlos Bacca"";""Granada"";17;493;0;1;0.74;0.8;0.13;0.15;0.28;0.28;0.3;0.02",
"292;""Suso"";""Sevilla"";8;399;0;1;0.25;0.29;0.06;0.07;0.12;0.12;0.46;0.4",
"293;""Jakub Jankto"";""Getafe"";14;578;0;2;0.2;1.21;0.03;0.19;0.22;0.22;0.33;0.12",
"294;""Neto"";""Barcelona"";3;270;0;0;0;0.04;0;0.01;0.01;0.01;0.16;0.15",
"295;""Jeison Murillo"";""Celta Vigo"";19;1115;0;0;0.46;0.02;0.04;0;0.04;0.04;0.19;0.17",
"296;""Raúl Albiol"";""Villarreal"";28;2470;0;0;0.38;0.13;0.01;0;0.02;0.02;0.27;0.27",
"297;""Diego López"";""Espanyol"";36;3182;0;0;0;0.02;0;0;0;0;0.14;0.14",
"298;""Luis Hernández"";""Cadiz"";16;1363;0;0;0.38;0.22;0.03;0.01;0.04;0.04;0.3;0.29",
"299;""Antonio Barragán"";""Elche"";16;1037;0;0;0.05;0.06;0;0.01;0.01;0.01;0.11;0.1",
"300;""Claudio Bravo"";""Real Betis"";17;1456;0;0;0;0.31;0;0.02;0.02;0.02;0.11;0.09",
"301;""David López"";""Espanyol"";18;746;0;0;0.47;0.48;0.06;0.06;0.12;0.12;0.22;0.16",
"302;""Martín Cáceres"";""Levante"";10;678;0;0;0;0.14;0;0.02;0.02;0.02;0.13;0.12",
"303;""Martín Montoya"";""Real Betis"";6;524;0;1;0.22;0.99;0.04;0.17;0.21;0.21;0.36;0.17",
"304;""Vicente Iborra"";""Villarreal"";20;1033;0;1;1.1;0.56;0.1;0.05;0.14;0.14;0.67;0.63",
"305;""Diego González"";""Elche"";28;1785;0;0;0.25;0.1;0.01;0.01;0.02;0.02;0.12;0.12",
"306;""Sergio Rico"";""Mallorca"";14;1260;0;0;0;0.02;0;0;0;0;0.01;0",
"307;""Robert Ibáñez"";""Osasuna"";4;94;0;0;0.2;0.23;0.19;0.22;0.41;0.41;0.46;0.06",
"308;""Marc-André ter Stegen"";""Barcelona"";35;3150;0;0;0;0.06;0;0;0;0;0.21;0.21",
"309;""Rubén Duarte"";""Alaves"";34;2641;0;4;0.26;2.68;0.01;0.09;0.1;0.1;0.19;0.13",
"310;""Joan Jordán"";""Sevilla"";36;2559;0;0;1.08;1.89;0.04;0.07;0.1;0.1;0.35;0.29",
"311;""Ander Capa"";""Athletic Club"";1;1;0;0;0.03;0;3.02;0;3.02;3.02;3.02;0",
"312;""Dani García"";""Athletic Club"";32;2222;0;0;0.93;0.83;0.04;0.03;0.07;0.07;0.24;0.19",
"313;""Joaquín"";""Real Betis"";21;418;0;1;2.04;1.59;0.44;0.34;0.78;0.78;0.91;0.45",
"314;""Álvaro Vadillo"";""Espanyol"";3;5;0;0;0;0;0;0;0;0;0;0",
"315;""Quini"";""Granada"";32;2320;0;1;0.65;1.31;0.03;0.05;0.08;0.08;0.14;0.08",
"316;""Adrián Embarba"";""Espanyol"";32;2005;0;2;3.3;2.6;0.15;0.12;0.26;0.26;0.29;0.11",
"317;""Cala"";""Cadiz"";14;939;0;0;0.6;0.44;0.06;0.04;0.1;0.1;0.06;0.06",
"318;""Damián Suárez"";""Getafe"";35;2744;0;3;0.46;3.4;0.02;0.11;0.13;0.13;0.19;0.13",
"319;""Gerónimo Rulli"";""Villarreal"";32;2880;0;0;0;0;0;0;0;0;0.16;0.16",
"320;""Zaldúa"";""Real Sociedad"";24;1172;0;0;0.13;0.36;0.01;0.03;0.04;0.04;0.15;0.12",
"321;""Asier Illarramendi"";""Real Sociedad"";8;384;0;0;0;0.3;0;0.07;0.07;0.07;0.23;0.2",
"322;""Jon Bautista"";""Real Sociedad"";1;41;0;0;0.05;0;0.1;0;0.1;0.1;0.13;0.03",
"323;""Oier"";""Espanyol"";2;131;0;0;0;0;0;0;0;0;0.01;0.01",
"324;""Marcelo"";""Real Madrid"";12;522;0;2;0.63;0.85;0.11;0.15;0.26;0.26;0.67;0.49",
"325;""Kiko Casilla"";""Elche"";14;1260;0;0;0;0.05;0;0;0;0;0.09;0.08",
"326;""Jan Oblak"";""Atletico Madrid"";38;3420;0;0;0.05;0;0;0;0;0;0.09;0.09",
"327;""Stefan Savic"";""Atletico Madrid"";28;2440;0;0;2.32;0.13;0.09;0;0.09;0.09;0.18;0.18",
"328;""Saúl Ñíguez"";""Atletico Madrid"";3;194;0;1;0.29;0.11;0.14;0.05;0.19;0.19;0.46;0.32",
"329;""John Guidetti"";""Alaves"";10;261;0;0;0.59;0.1;0.2;0.04;0.24;0.24;0.22;0.06",
"330;""Nemanja Radoja"";""Levante"";19;1235;0;0;0.25;0.67;0.02;0.05;0.07;0.07;0.29;0.23",
"331;""Mario"";""Villarreal"";12;617;0;0;0.22;0.61;0.03;0.09;0.12;0.12;0.38;0.35",
"332;""Víctor Ruiz"";""Real Betis"";18;1427;0;0;1.19;0.15;0.08;0.01;0.08;0.08;0.18;0.18",
"333;""Aarón"";""Granada"";4;282;0;0;0;0;0;0;0;0;0.07;0.07",
"334;""Pablo Piatti"";""Elche"";10;290;0;0;0.11;0.3;0.03;0.09;0.13;0.13;0.28;0.17",
"335;""Mat Ryan"";""Real Sociedad"";3;270;0;0;0;0;0;0;0;0;0.01;0.01",
"336;""Rúben Vezo"";""Levante"";32;2416;0;0;0.9;0.34;0.03;0.01;0.05;0.05;0.17;0.16",
"337;""Víctor Camarasa"";""Real Betis"";7;88;0;0;0.01;0;0.01;0;0.01;0.01;0.22;0.2",
"338;""José Mari"";""Cadiz"";11;377;0;0;0.22;0.02;0.05;0;0.06;0.06;0.48;0.46",
"339;""Balenziaga"";""Athletic Club"";26;2038;0;0;0.19;0.32;0.01;0.01;0.02;0.02;0.23;0.22",
"340;""Íñigo Lekue"";""Athletic Club"";25;1923;0;2;0.17;2.4;0.01;0.11;0.12;0.12;0.24;0.18",
"341;""David Soria"";""Getafe"";38;3415;0;0;0;0;0;0;0;0;0.04;0.04",
"342;""Igor Zubeldia"";""Real Sociedad"";26;1650;0;1;0.92;0.79;0.05;0.04;0.09;0.09;0.21;0.16",
"343;""Mamadou Sylla"";""Alaves","Rayo Vallecano"";25;604;0;0;1.24;0.24;0.19;0.04;0.22;0.22;0.21;0.05"
"344;""Dani Ceballos"";""Real Madrid"";11;257;0;0;0.85;0.16;0.3;0.06;0.35;0.35;1.31;1.17",
"345;""Omar Mascarell"";""Elche"";32;2520;0;0;0.47;0.21;0.02;0.01;0.02;0.02;0.17;0.16",
"346;""Sergio Asenjo"";""Villarreal"";6;540;0;0;0;0;0;0;0;0;0.08;0.08",
"347;""Jaume"";""Valencia"";4;343;0;0;0;0;0;0;0;0;0.08;0.08",
"348;""Toni Lato"";""Valencia"";11;591;0;1;0;0.56;0;0.09;0.09;0.09;0.15;0.07",
"349;""Tomás Pina"";""Alaves"";29;1422;0;0;0.65;0.08;0.04;0;0.05;0.05;0.17;0.13",
"350;""Denis Cheryshev"";""Valencia"";17;544;0;1;1.08;0.71;0.18;0.12;0.3;0.3;0.32;0.15",
"351;""Dimitri Foulquier"";""Granada","Valencia"";31;2513;0;1;0.66;1.38;0.02;0.05;0.07;0.07;0.15;0.11"
"352;""Vitolo"";""Getafe"";7;207;0;0;0.02;0.17;0.01;0.07;0.08;0.08;0.25;0.17",
"353;""Marcos Llorente"";""Atletico Madrid"";29;2474;0;2;0.66;2.58;0.02;0.09;0.12;0.12;0.31;0.24",
"354;""Amath Diedhiou"";""Mallorca"";19;881;0;1;0.94;0.78;0.1;0.08;0.18;0.18;0.25;0.15",
"355;""Jaume Costa"";""Mallorca"";25;1841;0;4;0.82;1.72;0.04;0.08;0.12;0.12;0.2;0.11",
"356;""Pepelu"";""Levante"";29;1998;0;0;0.64;2.06;0.03;0.09;0.12;0.12;0.34;0.26",
"357;""Remiro"";""Real Sociedad"";35;3150;0;0;0;0;0;0;0;0;0.14;0.14",
"358;""Miguelón"";""Espanyol"";2;69;0;0;0;0;0;0;0;0;0.07;0.07",
"359;""Javi Ontiveros"";""Osasuna"";3;31;0;0;0.07;0;0.21;0;0.21;0.21;0.21;0",
"360;""Gerard Gumbau"";""Elche"";31;1902;0;4;0.94;2.34;0.04;0.11;0.16;0.16;0.3;0.23",
"361;""Stole Dimitrievski"";""Rayo Vallecano"";31;2772;0;0;0;0;0;0;0;0;0.05;0.05",
"362;""Mauro Arambarri"";""Getafe"";31;2672;0;5;1.05;2.52;0.04;0.08;0.12;0.12;0.18;0.15",
"363;""Maxime Gonalons"";""Granada"";25;1561;0;2;0.28;0.62;0.02;0.04;0.05;0.05;0.11;0.07",
"364;""Javier Pastore"";""Elche"";13;523;0;0;0.46;1.13;0.08;0.19;0.27;0.27;0.31;0.05",
"365;""Karim Rekik"";""Sevilla"";18;1083;0;2;0.29;0.29;0.02;0.02;0.05;0.05;0.26;0.26",
"366;""Youssouf Sabaly"";""Real Betis"";10;792;0;1;0.11;0.38;0.01;0.04;0.06;0.06;0.28;0.24",
"367;""Hélder Costa"";""Valencia"";22;1104;0;1;0.43;1.49;0.03;0.12;0.16;0.16;0.2;0.12",
"368;""Samuel Umtiti"";""Barcelona"";1;90;0;0;0;0;0;0;0;0;0.05;0.05",
"369;""Serge Aurier"";""Villarreal"";19;993;0;1;0.75;0.91;0.07;0.08;0.15;0.15;0.82;0.78",
"370;""Ximo Navarro"";""Alaves"";18;1352;0;0;0.6;0.77;0.04;0.05;0.09;0.09;0.12;0.04",
"371;""Florin Andone"";""Cadiz"";5;172;0;0;0.15;0.09;0.08;0.05;0.12;0.12;0.18;0.06",
"372;""Jason"";""Alaves","Valencia"";19;752;0;1;0.91;1.56;0.11;0.19;0.3;0.3;0.32;0.17"
"373;""Unai López"";""Rayo Vallecano"";27;1134;0;0;1.33;2.07;0.11;0.16;0.27;0.27;0.52;0.37",
"374;""Dídac Vilá"";""Espanyol"";9;182;0;0;0;0.07;0;0.04;0.04;0.04;0.35;0.32",
"375;""Aitor Fernández"";""Levante"";13;1169;0;0;0;0;0;0;0;0;0.13;0.13",
"376;""Kevin"";""Celta Vigo"";17;1345;0;1;0.75;1.29;0.05;0.09;0.14;0.14;0.33;0.21",
"377;""José Pozo"";""Rayo Vallecano"";5;57;0;0;0.14;0.36;0.22;0.58;0.8;0.8;1.14;0.61",
"378;""Fernando Pacheco"";""Alaves"";34;3054;0;0;0;0.04;0;0;0;0;0.04;0.04",
"379;""Clement Lenglet"";""Barcelona"";21;808;0;1;0.2;0.48;0.02;0.05;0.08;0.08;0.59;0.56",
"380;""Jasper Cillessen"";""Valencia"";17;1457;0;1;0;0.02;0;0;0;0;0.16;0.16",
"381;""Yeray Álvarez"";""Athletic Club"";22;1859;0;0;0.29;0.2;0.01;0.01;0.02;0.02;0.35;0.34",
"382;""Diego Rico"";""Real Sociedad"";21;1653;0;0;0.25;0.97;0.01;0.05;0.07;0.07;0.28;0.23",
"383;""David Timor"";""Getafe"";7;333;0;0;0.24;0.02;0.06;0;0.07;0.07;0.1;0.08",
"384;""Florian Lejeune"";""Alaves"";30;2700;0;0;1.1;0.11;0.04;0;0.04;0.04;0.13;0.13",
"385;""Rubén Peña"";""Villarreal"";7;115;0;0;0.21;0.94;0.17;0.74;0.91;0.91;1.82;0.92",
"386;""Carlos Clerc"";""Levante"";19;1528;0;0;0.11;0.88;0.01;0.05;0.06;0.06;0.17;0.14",
"387;""Rui Silva"";""Real Betis"";22;1964;0;0;0;0;0;0;0;0;0.14;0.14",
"388;""Alberto Rodríguez"";""Alaves"";5;235;0;0;0;0.03;0;0.01;0.01;0.01;0.01;0",
"389;""Fran Mérida"";""Espanyol"";10;262;0;0;0.14;0.2;0.05;0.07;0.12;0.12;0.22;0.18",
"390;""Óscar Melendo"";""Espanyol"";21;1005;0;0;0.51;1.28;0.05;0.11;0.16;0.16;0.49;0.38",
"391;""Estupiñán"";""Villarreal"";28;1571;0;1;0.83;3.09;0.05;0.18;0.22;0.22;0.65;0.47",
"392;""Unai García"";""Osasuna"";18;1402;0;0;0.31;0.08;0.02;0.01;0.02;0.02;0.03;0.03",
"393;""Kévin Rodrigues"";""Rayo Vallecano"";13;431;0;0;0.07;0.07;0.01;0.01;0.03;0.03;0.17;0.14",
"394;""Nacho Vidal"";""Osasuna"";35;2914;0;1;1.1;2.34;0.03;0.07;0.11;0.11;0.25;0.17",
"395;""Juan Pérez"";""Osasuna"";2;180;0;0;0;0;0;0;0;0;0;0",
"396;""Antonio Moya"";""Alaves"";28;1392;0;1;0.93;2.49;0.06;0.16;0.22;0.22;0.15;0.07",
"397;""Unai Simón"";""Athletic Club"";34;3060;0;0;0;0.01;0;0;0;0;0.1;0.1",
"398;""Martín Aguirregabiria"";""Alaves"";24;1624;0;1;0.17;0.62;0.01;0.03;0.04;0.04;0.19;0.16",
"399;""Raba"";""Granada","Villarreal"";9;88;0;0;0;0.42;0;0.43;0.43;0.43;0.45;0.14"
"400;""Jesús Vallejo"";""Real Madrid"";5;343;0;0;0;0.02;0;0.01;0.01;0.01;0.28;0.28",
"401;""Erick Cabaco"";""Getafe"";10;408;0;1;0.09;0.53;0.02;0.12;0.14;0.14;0.05;0.05",
"402;""Mouctar Diakhaby"";""Valencia"";29;1937;0;1;0.59;0.21;0.03;0.01;0.04;0.04;0.1;0.09",
"403;""Antonio Sivera"";""Alaves"";4;276;0;0;0;0;0;0;0;0;0.18;0.18",
"404;""Ludwig Augustinsson"";""Sevilla"";19;778;0;1;0.24;0.74;0.03;0.09;0.11;0.11;0.18;0.14",
"405;""Landry Dimata"";""Espanyol"";17;522;0;0;1.58;0.52;0.27;0.09;0.36;0.36;0.32;0.08",
"406;""Bono"";""Sevilla"";31;2790;0;2;0;0.35;0;0.01;0.01;0.01;0.11;0.1",
"407;""Ander Guevara"";""Real Sociedad"";17;878;0;0;0.08;0.25;0.01;0.03;0.03;0.03;0.29;0.27",
"408;""Unai Núñez"";""Athletic Club"";9;621;0;0;0.7;0.08;0.1;0.01;0.11;0.11;0.21;0.21",
"409;""Djené Dakonam"";""Getafe"";35;3122;0;1;0.19;0.6;0.01;0.02;0.02;0.02;0.1;0.1",
"410;""Álvaro Jiménez"";""Cadiz"";9;214;0;0;0.1;0.07;0.04;0.03;0.07;0.07;0.06;0.03",
"411;""Andrés Guardado"";""Real Betis"";28;1390;0;1;0.88;0.41;0.06;0.03;0.08;0.08;0.39;0.35",
"412;""Sergio Postigo"";""Levante"";13;847;0;0;0.1;0.17;0.01;0.02;0.03;0.03;0.16;0.16",
"413;""Chema Rodríguez"";""Getafe"";1;52;0;0;0.02;0.02;0.04;0.04;0.08;0.08;0.08;0",
"414;""Marko Dmitrovic"";""Sevilla"";6;540;0;0;0;0;0;0;0;0;0.25;0.25",
"415;""Federico Valverde"";""Real Madrid"";31;1829;0;1;1.13;2.15;0.06;0.11;0.16;0.16;0.6;0.51",
"416;""Jonás Ramalho"";""Osasuna"";3;251;0;0;0.03;0;0.01;0;0.01;0.01;0.03;0.03",
"417;""Luca Zidane"";""Rayo Vallecano"";8;645;0;0;0;0;0;0;0;0;0.14;0.14",
"418;""Andoni Gorosabel"";""Real Sociedad"";32;2301;0;4;0.49;2.59;0.02;0.1;0.12;0.12;0.25;0.16",
"419;""Jordi Mboula"";""Mallorca"";11;432;0;0;0.44;0.1;0.09;0.02;0.11;0.11;0.22;0.18",
"420;""Aitor Ruibal"";""Real Betis"";19;842;0;0;1.47;1.21;0.16;0.13;0.29;0.29;0.35;0.14",
"421;""Jonathan Silva"";""Getafe"";9;198;0;0;0.02;0.09;0.01;0.04;0.05;0.05;0.07;0.05",
"422;""Óscar Rodríguez"";""Getafe","Sevilla"";29;1359;0;1;2;1.63;0.13;0.11;0.24;0.24;0.51;0.34"
"423;""Gonzalo Villar"";""Getafe"";10;269;0;1;0.29;0.33;0.1;0.11;0.21;0.21;0.26;0.16",
"424;""Fernando Calero"";""Espanyol"";16;1099;0;0;0.09;0.1;0.01;0.01;0.02;0.02;0.26;0.26",
"425;""Néstor Araújo"";""Celta Vigo"";34;2617;0;0;0.23;0.13;0.01;0;0.01;0.01;0.17;0.16",
"426;""Okay Yokuslu"";""Celta Vigo","Getafe"";19;583;0;0;0.43;0;0.07;0;0.07;0.07;0.05;0.05"
"427;""Peru Nolaskoain"";""Athletic Club"";1;1;0;0;0;0;0;0;0;0;0;0",
"428;""Marcelo Saracchi"";""Levante"";4;185;0;1;0;0.45;0;0.22;0.22;0.22;0.34;0.13",
"429;""Martín Merquelanz"";""Rayo Vallecano"";4;174;0;0;0.12;1.1;0.06;0.57;0.63;0.63;0.52;0.3",
"430;""Carlos Akapo"";""Cadiz"";25;1858;0;0;0.41;0.35;0.02;0.02;0.04;0.04;0.08;0.07",
"431;""Marc Cucurella"";""Getafe"";1;18;0;0;0.14;0.07;0.72;0.33;1.05;1.05;1.23;0.51",
"432;""Nikola Vukcevic"";""Levante"";6;106;0;0;0.01;0.04;0.01;0.03;0.04;0.04;0.83;0.79",
"433;""Näis Djouahra"";""Real Sociedad"";7;201;0;0;0.25;0.3;0.11;0.13;0.25;0.25;0.31;0.14",
"434;""Andriy Lunin"";""Real Madrid"";2;180;0;0;0;0;0;0;0;0;0.1;0.1",
"435;""Robert"";""Real Betis"";4;124;0;0;0.18;0;0.13;0;0.13;0.13;0.35;0.32",
"436;""Juan Miranda"";""Real Betis"";13;782;0;2;0.2;1.78;0.02;0.21;0.23;0.23;0.38;0.24",
"437;""Aihen Muñoz"";""Real Sociedad"";20;1343;0;0;0.15;0.31;0.01;0.02;0.03;0.03;0.15;0.14",
"438;""Uros Racic"";""Valencia"";28;1169;0;0;0.99;0.25;0.08;0.02;0.1;0.1;0.17;0.11",
"439;""Bryan Gil Salvatierra"";""Valencia"";13;763;0;1;1.55;1.36;0.18;0.16;0.34;0.34;0.42;0.13",
"440;""Diego Lainez"";""Real Betis"";7;130;0;0;0.09;0.24;0.06;0.17;0.23;0.23;0.34;0.23",
"441;""Paul Akouokou"";""Real Betis"";8;524;0;0;0.06;0.19;0.01;0.03;0.04;0.04;0.12;0.09",
"442;""Javi Galán"";""Celta Vigo"";37;3303;0;3;0.44;1.99;0.01;0.05;0.07;0.07;0.24;0.2",
"443;""Alex Sola"";""Real Sociedad"";2;35;0;0;0.09;0.06;0.23;0.16;0.39;0.39;0.39;0.16",
"444;""Emerson"";""Barcelona"";3;89;0;0;0;0;0;0;0;0;0.3;0.3",
"445;""Reinildo"";""Atletico Madrid"";17;1305;0;0;0.25;0.09;0.02;0.01;0.02;0.02;0.18;0.18",
