"number;""player"";""team"";""apps"";""min"";""goals"";""a"";""xG"";""xA"";""xG90"";""xA90"";""xG90xA90"";""NPxG90xA90"";""xGChain90"";""xGBuildup90""",
"220;""Mouctar Diakhaby"";""Valencia"";26;2089;1;0;1.65;0.05;0.07;0;0.07;0.07;0.1;0.09",
"221;""Diego Carlos"";""Sevilla"";33;2792;1;0;1.66;0.66;0.05;0.02;0.07;0.07;0.27;0.25",
"222;""Nemanja Maksimovic"";""Getafe"";35;2761;1;0;1.92;0.81;0.06;0.03;0.09;0.09;0.16;0.07",
"223;""Bono"";""Sevilla"";33;2970;1;0;0.52;0.02;0.02;0;0.02;0.02;0.12;0.12",
"224;""Ander Guevara"";""Real Sociedad"";31;2097;1;1;0.36;0.81;0.02;0.03;0.05;0.05;0.4;0.37",
"225;""Mario Hermoso"";""Atletico Madrid"";31;2589;1;1;1.13;0.66;0.04;0.02;0.06;0.06;0.34;0.31",
"226;""Unai Núñez"";""Athletic Club"";25;2108;1;1;2.12;0.58;0.09;0.02;0.12;0.12;0.22;0.2",
"227;""Andrés Guardado"";""Real Betis"";24;1333;1;0;0.35;0.29;0.02;0.02;0.04;0.04;0.32;0.3",
"228;""Enis Bardhi"";""Levante"";26;1687;1;2;2.82;1.08;0.15;0.06;0.21;0.21;0.4;0.23",
"229;""Marko Dmitrovic"";""Eibar"";35;3124;1;0;1.56;0.3;0.04;0.01;0.05;0.01;0.04;0.03",
"230;""Iván Alejo"";""Cadiz"";22;809;1;1;1.06;0.93;0.12;0.1;0.22;0.22;0.29;0.11",
"231;""Ferland Mendy"";""Real Madrid"";26;2205;1;0;0.84;0.9;0.03;0.04;0.07;0.07;0.41;0.38",
"232;""Emiliano Rigoni"";""Elche"";23;1125;1;1;2.25;1.71;0.18;0.14;0.32;0.32;0.35;0.06",
"233;""Júnior Firpo"";""Barcelona"";7;283;1;1;0.79;1.01;0.25;0.32;0.57;0.57;0.95;0.53",
"234;""Loren Morón"";""Real Betis"";26;964;1;0;3.11;0.42;0.29;0.04;0.33;0.33;0.29;0.03",
"235;""Rubén Alcaraz"";""Real Valladolid"";30;2177;1;0;1.59;0.65;0.07;0.03;0.09;0.09;0.26;0.19",
"236;""Jorge Pulido"";""SD Huesca"";33;2887;1;0;2.95;0.53;0.09;0.02;0.11;0.11;0.18;0.17",
"237;""Carlos Akapo"";""Cadiz"";13;860;1;0;0.28;0.16;0.03;0.02;0.05;0.05;0.1;0.06",
"238;""Joaquín Fernández"";""Real Valladolid"";25;2084;1;0;0.98;0.22;0.04;0.01;0.05;0.05;0.13;0.12",
"239;""Juan Miranda"";""Real Betis"";22;1647;1;2;0.84;1.4;0.05;0.08;0.12;0.12;0.23;0.13",
"240;""Uros Racic"";""Valencia"";31;2199;1;1;1.59;0.22;0.06;0.01;0.07;0.07;0.21;0.16",
"241;""Javi Galán"";""SD Huesca"";37;3072;1;2;0.18;4.11;0.01;0.12;0.13;0.13;0.26;0.17",
"242;""Álex Blanco"";""Valencia"";13;585;1;0;0.41;0.36;0.06;0.06;0.12;0.12;0.28;0.16",
"243;""Emerson"";""Real Betis"";34;2998;1;4;1.4;3.19;0.04;0.1;0.14;0.14;0.36;0.29",
"244;""Jaime Seoane"";""SD Huesca"";29;2055;1;1;1.01;1.09;0.04;0.05;0.09;0.09;0.24;0.19",
"245;""Lucas Olaza"";""Celta Vigo","Real Valladolid"";32;2879;1;3;1.04;4.2;0.03;0.13;0.16;0.16;0.38;0.31"
"246;""Waldo Rubio"";""Real Valladolid"";10;381;1;0;1.02;0.11;0.24;0.03;0.27;0.09;0.1;0.02",
"247;""Riqui Puig"";""Barcelona"";14;273;1;0;0.79;0.24;0.26;0.08;0.34;0.34;0.97;0.89",
"248;""Eder Militão"";""Real Madrid"";14;1131;1;0;0.88;0;0.07;0;0.07;0.07;0.15;0.15",
"249;""Domingos Duarte"";""Granada"";29;2368;1;0;0.98;0.32;0.04;0.01;0.05;0.05;0.1;0.09",
"250;""Borja Sainz"";""Alaves"";21;407;1;0;0.88;0.6;0.2;0.13;0.33;0.33;0.4;0.17",
"251;""Renan Lodi"";""Atletico Madrid"";23;1110;1;2;0.72;1.88;0.06;0.15;0.21;0.21;0.82;0.65",
"252;""Ivan Saponjic"";""Cadiz"";9;377;1;0;1.88;0;0.45;0;0.45;0.27;0.19;0.04",
"253;""Takefusa Kubo"";""Getafe","Villarreal"";31;1075;1;1;2.35;1.71;0.2;0.14;0.34;0.34;0.48;0.18"
"254;""Rodrygo"";""Real Madrid"";22;972;1;6;1.89;3.21;0.17;0.3;0.47;0.47;0.68;0.38",
"255;""Thierry Correia"";""Valencia"";29;2144;1;1;0.36;1.17;0.02;0.05;0.06;0.06;0.21;0.16",
"256;""Sergio Carreira"";""Celta Vigo"";3;263;1;0;0.77;0.1;0.26;0.04;0.3;0.3;0.43;0.13",
"257;""Javi Martínez"";""Osasuna"";13;470;1;1;0.77;0.38;0.15;0.07;0.22;0.22;0.31;0.1",
"258;""Guido Rodríguez"";""Real Betis"";35;2879;1;0;1.85;0.64;0.06;0.02;0.08;0.08;0.25;0.23",
"259;""Hugo Guillamón"";""Valencia"";25;1989;1;0;0.5;0.11;0.02;0;0.03;0.03;0.19;0.19",
"260;""Miguel Baeza"";""Celta Vigo"";22;509;1;0;2.14;0.63;0.38;0.11;0.49;0.49;0.61;0.15",
"261;""Luis Milla"";""Granada"";16;1266;1;1;0.59;2.58;0.04;0.18;0.23;0.23;0.15;0.07",
"262;""Alberto Soro"";""Granada"";15;364;1;2;0.62;0.29;0.15;0.07;0.22;0.22;0.38;0.19",
"263;""Jorge Pombo"";""Cadiz"";12;501;1;0;1.33;0.56;0.24;0.1;0.34;0.34;0.44;0.12",
"264;""Rodrigo Battaglia"";""Alaves"";32;2508;1;0;1.21;0.1;0.04;0;0.05;0.05;0.1;0.09",
"265;""Dani Escriche"";""SD Huesca"";23;850;1;1;2.09;1.2;0.22;0.13;0.35;0.35;0.41;0.06",
"266;""Yunus Musah"";""Valencia"";32;1534;1;0;1.2;0.93;0.07;0.05;0.12;0.12;0.17;0.06",
"267;""Mickaël Malsa"";""Levante"";35;2349;1;0;1.17;0.49;0.04;0.02;0.06;0.06;0.37;0.32",
"268;""Marcos Acuña"";""Sevilla"";30;2329;1;2;0.81;2.85;0.03;0.11;0.14;0.14;0.36;0.28",
"269;""Jairo Izquierdo"";""Cadiz"";30;1246;1;0;0.76;0.87;0.06;0.06;0.12;0.12;0.15;0.05",
"270;""Jota"";""Real Valladolid"";17;661;1;0;1.25;0.11;0.17;0.02;0.18;0.18;0.29;0.11",
"271;""Ilaix Moriba"";""Barcelona"";14;530;1;2;0.78;0.71;0.13;0.12;0.25;0.25;0.56;0.43",
"272;""Francis Coquelin"";""Villarreal"";22;717;0;0;0.21;0.7;0.03;0.09;0.11;0.11;0.42;0.32",
"273;""Nyom"";""Getafe"";31;2346;0;2;1.2;2.45;0.05;0.09;0.14;0.14;0.14;0.08",
"274;""Joel Robles"";""Real Betis"";18;1620;0;0;0;0.02;0;0;0;0;0.04;0.04",
"275;""Ramiro Funes Mori"";""Villarreal"";10;725;0;0;0.78;0;0.1;0;0.1;0.1;0.28;0.27",
"276;""Alberto Moreno"";""Villarreal"";5;188;0;0;0.22;0;0.1;0;0.1;0.1;0.38;0.36",
"277;""Jesús Navas"";""Sevilla"";34;2847;0;6;1.25;7.6;0.04;0.24;0.28;0.28;0.47;0.25",
"278;""Eliaquim Mangala"";""Valencia"";7;318;0;0;0.27;0;0.08;0;0.08;0.08;0.03;0.03",
"279;""Kieran Trippier"";""Atletico Madrid"";28;2479;0;6;0.13;3.92;0;0.14;0.15;0.15;0.54;0.45",
"280;""Thibaut Courtois"";""Real Madrid"";38;3420;0;0;0;0;0;0;0;0;0.14;0.14",
"281;""Paulo Gazzaniga"";""Elche"";8;720;0;0;0;0;0;0;0;0;0.11;0.11",
"282;""Aleix García"";""Eibar"";11;427;0;1;0.1;0.78;0.02;0.16;0.18;0.18;0.18;0.13",
"283;""Miralem Pjanic"";""Barcelona"";19;610;0;0;1.43;0.9;0.21;0.13;0.34;0.34;0.98;0.76",
"284;""Neto"";""Barcelona"";7;630;0;0;0;0;0;0;0;0;0.33;0.33",
"285;""Geoffrey Kondogbia"";""Atletico Madrid","Valencia"";30;1002;0;0;0.24;0.28;0.02;0.02;0.05;0.05;0.49;0.45"
"286;""Raúl Albiol"";""Villarreal"";35;3126;0;0;0.78;0.72;0.02;0.02;0.04;0.04;0.36;0.35",
"287;""Antonio Barragán"";""Elche"";27;2237;0;3;1.2;0.75;0.05;0.03;0.08;0.08;0.16;0.15",
"288;""Claudio Bravo"";""Real Betis"";20;1800;0;0;0;0.08;0;0;0;0;0.13;0.13",
"289;""Gastón Silva"";""SD Huesca"";12;602;0;0;0;0.02;0;0;0;0;0.15;0.15",
"290;""Martín Montoya"";""Real Betis"";5;233;0;0;0.08;0.47;0.03;0.18;0.21;0.21;0.39;0.18",
"291;""Sime Vrsaljko"";""Atletico Madrid"";9;516;0;0;0;0;0;0;0;0;0.34;0.34",
"292;""Vicente Iborra"";""Villarreal"";13;920;0;0;0.09;0.09;0.01;0.01;0.02;0.02;0.43;0.42",
"293;""Coke"";""Levante"";17;840;0;0;0.3;0.5;0.03;0.05;0.09;0.09;0.25;0.19",
"294;""Andrés Fernández"";""SD Huesca"";16;1440;0;0;0;0;0;0;0;0;0.12;0.12",
"295;""Rubén Rochina"";""Levante"";25;1404;0;1;1.25;1.53;0.08;0.1;0.18;0.18;0.31;0.2",
"296;""Marc-André ter Stegen"";""Barcelona"";31;2790;0;0;0.06;0.05;0;0;0;0;0.24;0.24",
"297;""Gerard Piqué"";""Barcelona"";18;1490;0;0;0.58;0.53;0.04;0.03;0.07;0.07;0.53;0.51",
"298;""Sergio Busquets"";""Barcelona"";36;2557;0;5;0.5;3.65;0.02;0.13;0.15;0.15;0.79;0.7",
"299;""Aleix Vidal"";""Sevilla"";12;583;0;1;0.03;0.87;0;0.13;0.14;0.14;0.41;0.39",
"300;""Jordi Masip"";""Real Valladolid"";25;2250;0;0;0;0;0;0;0;0;0.02;0.02",
"301;""Rober Correa"";""Eibar"";15;1147;0;2;0.18;1.61;0.01;0.13;0.14;0.14;0.21;0.09",
"302;""Dani García"";""Athletic Club"";27;1919;0;1;0.38;0.66;0.02;0.03;0.05;0.05;0.25;0.21",
"303;""Jota"";""Alaves"";23;1432;0;2;0.83;2.25;0.05;0.14;0.19;0.19;0.21;0.06",
"304;""Francisco Portillo"";""Getafe"";16;402;0;1;0;0.52;0;0.12;0.12;0.12;0.24;0.14",
"305;""Yoel"";""Eibar"";4;296;0;0;0;0;0;0;0;0;0.02;0.02",
"306;""Nacho"";""Real Valladolid"";23;1812;0;1;0.62;1.1;0.03;0.05;0.09;0.09;0.28;0.23",
"307;""Diego Llorente"";""Real Sociedad"";1;90;0;0;0;0;0;0;0;0;0.06;0.06",
"308;""Toño"";""Levante"";12;733;0;2;0.03;0.4;0;0.05;0.05;0.05;0.19;0.16",
"309;""Rubén Martínez"";""Osasuna"";3;187;0;0;0;0;0;0;0;0;0.06;0.06",
"310;""Pedro López"";""SD Huesca"";22;1048;0;1;0.14;1.23;0.01;0.11;0.12;0.12;0.23;0.14",
"311;""Sergio Álvarez"";""Eibar"";27;1567;0;0;0.3;0.38;0.02;0.02;0.04;0.04;0.13;0.11",
"312;""Jony"";""Osasuna"";22;869;0;2;0.64;2.62;0.07;0.27;0.34;0.34;0.39;0.24",
"313;""Gerónimo Rulli"";""Villarreal"";2;180;0;0;0;0;0;0;0;0;0.25;0.25",
"314;""Zaldúa"";""Real Sociedad"";12;628;0;0;0.04;1.01;0.01;0.14;0.15;0.15;0.29;0.17",
"315;""Asier Illarramendi"";""Real Sociedad"";6;347;0;0;0;0.03;0;0.01;0.01;0.01;0.58;0.58",
"316;""Jon Bautista"";""Real Sociedad"";21;332;0;1;0.66;0.33;0.18;0.09;0.27;0.27;0.42;0.23",
"317;""Borja Mayoral"";""Real Madrid"";2;19;0;0;0;0;0;0;0;0;2.24;2.24",
"318;""Isco"";""Real Madrid"";25;890;0;2;1.62;1.47;0.16;0.15;0.31;0.31;0.7;0.54",
"319;""Marcelo"";""Real Madrid"";16;1053;0;2;0.5;1.93;0.04;0.16;0.21;0.21;0.5;0.45",
"320;""Daniel Carvajal"";""Real Madrid"";13;950;0;2;0.51;0.96;0.05;0.09;0.14;0.14;0.63;0.53",
"321;""Jan Oblak"";""Atletico Madrid"";38;3420;0;0;0;0;0;0;0;0;0.1;0.1",
"322;""Augusto Fernández"";""Cadiz"";12;354;0;0;0;0;0;0;0;0;0.01;0.01",
"323;""Giménez"";""Atletico Madrid"";21;1768;0;0;1.02;0.27;0.05;0.01;0.07;0.07;0.39;0.38",
"324;""Sergi Gómez"";""Sevilla"";9;733;0;0;0.04;0.02;0.01;0;0.01;0.01;0.35;0.35",
"325;""Nemanja Radoja"";""Levante"";21;1118;0;2;0.18;0.4;0.01;0.03;0.05;0.05;0.4;0.37",
"326;""Rubén Blanco"";""Celta Vigo"";19;1647;0;0;0;0;0;0;0;0;0.13;0.13",
"327;""Mario"";""Villarreal"";24;1853;0;2;1.12;2.36;0.05;0.11;0.17;0.17;0.49;0.39",
"328;""Denis Suárez"";""Celta Vigo"";35;2882;0;9;0.94;5.42;0.03;0.17;0.2;0.2;0.51;0.4",
"329;""Sidnei"";""Real Betis"";11;691;0;0;0.11;0;0.01;0;0.01;0.01;0.1;0.1",
"330;""Pedro Mosquera"";""SD Huesca"";27;2057;0;0;0.22;0.67;0.01;0.03;0.04;0.04;0.2;0.18",
"331;""Rober"";""Levante"";19;1432;0;1;0.24;0.73;0.02;0.05;0.06;0.06;0.16;0.15",
"332;""Thomas Partey"";""Atletico Madrid"";3;196;0;0;0.09;0;0.04;0;0.04;0.04;0.5;0.48",
"333;""Aarón"";""Granada"";5;450;0;0;0;0;0;0;0;0;0.1;0.1",
"334;""Cifuentes"";""Elche"";11;436;0;0;0.06;0;0.01;0;0.01;0.01;0.06;0.06",
"335;""Pedro Bigas"";""Eibar"";21;1531;0;0;0.52;0.02;0.03;0;0.03;0.03;0.07;0.06",
"336;""Rubén Yáñez"";""Getafe"";10;900;0;0;0;0;0;0;0;0;0;0",
"337;""Pablo Piatti"";""Elche"";9;347;0;0;0.44;0.21;0.11;0.05;0.17;0.17;0.4;0.27",
"338;""Etxeita"";""Getafe"";11;880;0;0;0.26;0.47;0.03;0.05;0.07;0.07;0.05;0.05",
"339;""Balenziaga"";""Athletic Club"";23;1690;0;1;0.09;0.61;0;0.03;0.04;0.04;0.21;0.2",
"340;""Íñigo Lekue"";""Athletic Club"";18;619;0;0;0.06;0.3;0.01;0.04;0.05;0.05;0.32;0.28",
"341;""David Soria"";""Getafe"";28;2520;0;0;0;0;0;0;0;0;0.03;0.03",
"342;""Óliver Torres"";""Sevilla"";33;1398;0;3;1.06;1.97;0.07;0.13;0.19;0.19;0.43;0.32",
"343;""Burgui"";""Alaves"";1;20;0;0;0;0;0;0;0;0;0.06;0.06",
"344;""Marc Bartra"";""Real Betis"";19;1700;0;1;0.37;0.91;0.02;0.05;0.07;0.07;0.18;0.17",
"345;""Sergio Asenjo"";""Villarreal"";36;3240;0;0;0;0;0;0;0;0;0.2;0.2",
"346;""Víctor Rodríguez"";""Elche"";16;391;0;0;0;0.89;0;0.21;0.21;0.21;0.36;0.29",
"347;""Jaume"";""Valencia"";28;2520;0;0;0;0;0;0;0;0;0.06;0.06",
"348;""Adrián Marín"";""Alaves","Granada"";14;353;0;1;0.16;0.34;0.04;0.09;0.13;0.13;0.16;0.04"
"349;""Ibai Gómez"";""Athletic Club"";13;414;0;1;0.18;1.08;0.04;0.23;0.27;0.27;0.36;0.18",
"350;""Denis Cheryshev"";""Valencia"";21;1116;0;3;0.95;2.09;0.08;0.17;0.25;0.25;0.28;0.05",
"351;""Luisinho"";""SD Huesca"";5;175;0;0;0.01;0.07;0.01;0.04;0.04;0.04;0.12;0.08",
"352;""Dimitri Foulquier"";""Granada"";32;2688;0;4;0.75;1.36;0.02;0.05;0.07;0.07;0.14;0.1",
"353;""Vitolo"";""Atletico Madrid"";10;292;0;0;0.49;0.25;0.15;0.08;0.23;0.23;0.56;0.34",
"354;""Martin Odegaard"";""Real Madrid"";7;230;0;0;0.18;0.37;0.07;0.15;0.22;0.22;0.26;0.07",
"355;""Tejero"";""Eibar"";2;107;0;0;0.03;0.12;0.03;0.1;0.12;0.12;0.14;0.03",
"356;""Jaume Costa"";""Villarreal"";14;330;0;1;0.06;0.29;0.02;0.08;0.1;0.1;0.64;0.58",
"357;""Remiro"";""Real Sociedad"";38;3420;0;0;0;0;0;0;0;0;0.1;0.1",
"358;""Cristiano Piccini"";""Valencia"";3;57;0;0;0.01;0;0.01;0;0.01;0.01;0.54;0.52",
"359;""Luismi"";""Elche"";11;163;0;0;0;0;0;0;0;0;0.31;0.31",
"360;""Anaitz Arbilla"";""Eibar"";34;2800;0;1;1.37;0.89;0.04;0.03;0.07;0.07;0.16;0.15",
"361;""Yann Bodiger"";""Cadiz"";9;235;0;0;0;0.12;0;0.04;0.04;0.04;0.28;0.26",
"362;""Omenuke Mfulu"";""Elche"";20;786;0;0;0.06;0.08;0.01;0.01;0.02;0.02;0.11;0.09",
"363;""Maxime Gonalons"";""Granada"";25;1486;0;1;0.1;0.92;0.01;0.06;0.06;0.06;0.19;0.18",
"364;""Youssouf Kone"";""Elche"";3;69;0;0;0;0;0;0;0;0;0.15;0.15",
"365;""Karim Rekik"";""Sevilla"";11;648;0;0;0.09;0.13;0.01;0.02;0.03;0.03;0.3;0.3",
"366;""Samuel Umtiti"";""Barcelona"";13;633;0;0;0.13;0.03;0.02;0;0.02;0.02;0.72;0.72",
"367;""Juan Sánchez Miño"";""Elche"";9;501;0;0;0;0.03;0;0;0;0;0.05;0.05",
"368;""Pablo Insúa"";""SD Huesca"";20;1601;0;0;0.17;0.01;0.01;0;0.01;0.01;0.11;0.11",
"369;""Ramón Azeez"";""Granada"";2;97;0;0;0.08;0;0.08;0;0.08;0.08;0.08;0.02",
"370;""Pablo Hervías"";""Real Valladolid"";27;1176;0;5;0.55;3.42;0.04;0.26;0.3;0.3;0.34;0.17",
"371;""Fede Vico"";""Granada"";20;757;0;0;0.74;0.94;0.09;0.11;0.2;0.2;0.18;0.06",
"372;""Jason"";""Valencia"";17;426;0;0;0.17;0.54;0.04;0.11;0.15;0.15;0.2;0.07",
"373;""Álex Moreno"";""Real Betis"";23;1787;0;2;1.05;2.78;0.05;0.14;0.19;0.19;0.37;0.23",
"374;""Raúl Navas"";""Osasuna"";2;169;0;0;0;0.01;0;0.01;0.01;0.01;0.2;0.19",
"375;""Quique González"";""Eibar"";12;147;0;0;0.2;0.08;0.12;0.05;0.17;0.17;0.19;0.04",
"376;""Aitor Fernández"";""Levante"";29;2610;0;0;0;0;0;0;0;0;0.12;0.12",
"377;""Kevin"";""Celta Vigo"";8;556;0;0;0.02;0;0;0;0;0;0.18;0.17",
"378;""Juan Carlos"";""SD Huesca"";15;282;0;1;0.64;0.36;0.2;0.11;0.32;0.32;0.37;0.15",
"379;""Cheick Doukoure"";""Levante"";7;85;0;0;0;0.04;0;0.04;0.04;0.04;0.04;0",
"380;""Abdoulaye Diaby"";""Getafe"";1;16;0;0;0.38;0.08;2.11;0.46;2.57;2.57;2.11;0",
"381;""Patrick Cutrone"";""Valencia"";7;95;0;0;0.54;0.31;0.51;0.29;0.8;0.8;0.8;0",
"382;""Iván Villar"";""Celta Vigo"";21;1771;0;0;0;0;0;0;0;0;0.05;0.05",
"383;""Fernando Pacheco"";""Alaves"";38;3348;0;0;0;0;0;0;0;0;0.03;0.03",
"384;""Víctor Laguardia"";""Alaves"";32;2634;0;1;1.14;0.61;0.04;0.02;0.06;0.06;0.12;0.1",
"385;""Manu García"";""Alaves"";25;1092;0;0;0.47;0.28;0.04;0.02;0.06;0.06;0.1;0.05",
"386;""Jasper Cillessen"";""Valencia"";10;900;0;0;0;0;0;0;0;0;0.04;0.04",
"387;""David Timor"";""Getafe"";30;1379;0;0;0.6;1.56;0.04;0.1;0.14;0.14;0.06;0.05",
"388;""Mikel Vesga"";""Athletic Club"";30;1728;0;1;1.35;1.4;0.07;0.07;0.14;0.14;0.41;0.34",
"389;""Edu Expósito"";""Eibar"";31;2467;0;3;2.97;3.37;0.11;0.12;0.23;0.18;0.27;0.16",
"390;""Roberto Jiménez"";""Real Valladolid"";13;1170;0;0;0;0;0;0;0;0;0.11;0.11",
"391;""Carlos Clerc"";""Levante"";35;2772;0;3;0.27;3.38;0.01;0.11;0.12;0.12;0.37;0.26",
"392;""Rui Silva"";""Granada"";32;2880;0;0;0;0.04;0;0;0;0;0.08;0.07",
"393;""Víctor Díaz"";""Granada"";17;815;0;2;0.48;0.72;0.05;0.08;0.13;0.13;0.13;0.12",
"394;""Nano"";""Cadiz"";1;5;0;0;0;0;0;0;0;0;0;0",
"395;""Alberto Rodríguez"";""Alaves"";12;851;0;0;0.14;0.14;0.01;0.02;0.03;0.03;0.01;0.01",
"396;""José Ángel"";""Eibar"";14;906;0;0;0.03;1.01;0;0.1;0.1;0.1;0.2;0.12",
"397;""Oier"";""Osasuna"";32;2097;0;2;1.09;2.01;0.05;0.09;0.13;0.13;0.19;0.1",
"398;""Eugeni"";""SD Huesca"";3;109;0;0;0;0.11;0;0.09;0.09;0.09;0.07;0.07",
"399;""Aarón Martín"";""Celta Vigo"";19;1541;0;3;0.18;0.94;0.01;0.05;0.07;0.07;0.28;0.26",
"400;""Estupiñán"";""Villarreal"";25;1153;0;0;0.48;1.82;0.04;0.14;0.18;0.18;0.45;0.34",
"401;""Alejandro Pozo"";""Eibar"";30;2180;0;0;0.26;1.13;0.01;0.05;0.06;0.06;0.16;0.13",
"402;""Unai García"";""Osasuna"";17;1246;0;0;0.35;0.44;0.03;0.03;0.06;0.06;0.18;0.15",
"403;""Marc Cardona"";""Osasuna"";3;46;0;0;0.26;0;0.5;0;0.5;0.5;0.5;0",
"404;""Nacho Vidal"";""Osasuna"";34;2338;0;0;0.71;1.61;0.03;0.06;0.09;0.09;0.19;0.14",
"405;""Juan Pérez"";""Osasuna"";3;270;0;0;0;0;0;0;0;0;0.02;0.02",
"406;""Jon Guridi"";""Real Sociedad"";17;825;0;1;0.71;0.84;0.08;0.09;0.17;0.17;0.54;0.47",
"407;""Unai Simón"";""Athletic Club"";37;3330;0;0;0;0.01;0;0;0;0;0.05;0.05",
"408;""Álvaro Fernández"";""SD Huesca"";22;1980;0;0;0.03;0.02;0;0;0;0;0.05;0.05",
"409;""Martín Aguirregabiria"";""Alaves"";26;1547;0;1;0.13;0.59;0.01;0.03;0.04;0.04;0.16;0.14",
"410;""Raba"";""Villarreal"";5;140;0;0;0.36;0.05;0.23;0.03;0.26;0.26;0.24;0.07",
"411;""Darío Poveda"";""Getafe"";1;1;0;0;0;0;0;0;0;0;0;0",
"412;""Jesús Vallejo"";""Granada"";21;1360;0;0;0.11;0.08;0.01;0.01;0.01;0.01;0.11;0.11",
"413;""Emre Mor"";""Celta Vigo"";11;508;0;0;0.38;0.21;0.07;0.04;0.1;0.1;0.09;0",
"414;""Erick Cabaco"";""Getafe"";20;1326;0;0;0.27;0;0.02;0;0.02;0.02;0.04;0.04",
"415;""Saidy Janko"";""Real Valladolid"";19;1229;0;1;0.25;0.55;0.02;0.04;0.06;0.06;0.21;0.17",
"416;""Antonio Sivera"";""Alaves"";1;72;0;0;0;0;0;0;0;0;0;0",
"417;""Pedro Alcalá"";""Cadiz"";13;895;0;0;0.13;0;0.01;0;0.01;0.01;0.04;0.04",
"418;""Iñigo Córdoba"";""Alaves","Athletic Club"";10;302;0;0;0.13;0.18;0.04;0.05;0.09;0.09;0.1;0.02"
"419;""Djené Dakonam"";""Getafe"";34;2947;0;1;0.28;0.28;0.01;0.01;0.02;0.02;0.08;0.07",
"420;""Sergio Postigo"";""Levante"";22;1622;0;0;0.06;0.14;0;0.01;0.01;0.01;0.26;0.26",
"421;""Chema Rodríguez"";""Getafe"";10;552;0;0;0.08;0.12;0.01;0.02;0.03;0.03;0.03;0.02",
"422;""Paulo Oliveira"";""Eibar"";31;2637;0;1;0.87;0.81;0.03;0.03;0.06;0.06;0.1;0.08",
"423;""Luka Jovic"";""Real Madrid"";4;145;0;0;0.87;0.13;0.54;0.08;0.62;0.62;0.56;0.05",
"424;""Johan Mojica"";""Elche"";17;1201;0;0;0.13;0.9;0.01;0.07;0.08;0.08;0.13;0.11",
"425;""Jonás Ramalho"";""Osasuna"";5;302;0;0;0;0.02;0;0.01;0.01;0.01;0.38;0.37",
"426;""Juan Foyth"";""Villarreal"";16;1171;0;0;0.14;0.12;0.01;0.01;0.02;0.02;0.36;0.36",
"427;""Andoni Gorosabel"";""Real Sociedad"";32;2394;0;1;0.67;3.07;0.03;0.12;0.14;0.14;0.42;0.33",
"428;""Mathías Olivera"";""Getafe"";31;2622;0;0;2.84;2.53;0.1;0.09;0.18;0.18;0.13;0.06",
"430;""Jawad El Yamiq"";""Real Valladolid"";19;1371;0;1;0.57;0.04;0.04;0;0.04;0.04;0.18;0.15",
"431;""Óscar Rodríguez"";""Sevilla"";20;489;0;0;0.38;0.87;0.07;0.16;0.23;0.23;0.39;0.22",
"432;""Hugo Duro"";""Real Madrid"";2;52;0;0;0.01;0.08;0.02;0.14;0.16;0.16;0.16;0.02",
"433;""Sergio Gómez"";""SD Huesca"";29;738;0;1;0.73;0.89;0.09;0.11;0.2;0.2;0.27;0.14",
"434;""Miguel Ángel Rubio"";""Real Valladolid"";2;133;0;0;0.05;0;0.04;0;0.04;0.04;0.08;0.08",
"435;""Idrissa Doumbia"";""SD Huesca"";23;758;0;0;0.38;0.07;0.04;0.01;0.05;0.05;0.28;0.23",
"436;""Javi Moyano"";""Real Valladolid"";2;103;0;0;0;0;0;0;0;0;0.05;0.05",
"437;""Kiko Olivas"";""Real Valladolid"";5;167;0;0;0;0;0;0;0;0;0.34;0.34",
"438;""Néstor Araújo"";""Celta Vigo"";33;2417;0;0;0.29;0.77;0.01;0.03;0.04;0.04;0.25;0.23",
"439;""Okay Yokuslu"";""Celta Vigo"";12;437;0;0;0.42;0.38;0.09;0.08;0.16;0.16;0.6;0.46",
"440;""Jorge Miramón"";""Levante"";26;1729;0;3;0.46;2.1;0.02;0.11;0.13;0.13;0.35;0.3",
"441;""Ezequiel Ávila"";""Osasuna"";8;195;0;0;0.38;0;0.18;0;0.18;0.18;0.21;0.03",
"442;""Tomás Vaclik"";""Sevilla"";5;450;0;0;0;0;0;0;0;0;0.09;0.09",
"443;""Lucas Torró"";""Osasuna"";25;1535;0;1;1.63;0.33;0.1;0.02;0.12;0.12;0.36;0.29",
"444;""Jokin Ezkieta"";""Athletic Club"";1;90;0;0;0;0;0;0;0;0;0;0",
"445;""Martín Merquelanz"";""Real Sociedad"";13;531;0;1;1.41;2.06;0.24;0.35;0.59;0.59;0.62;0.16",
"446;""Moussa Dembele"";""Atletico Madrid"";5;89;0;0;1.2;0.03;1.21;0.03;1.24;1.24;1.99;0.78",
"447;""Nikola Vukcevic"";""Levante"";13;818;0;0;0.22;0.19;0.02;0.02;0.05;0.05;0.21;0.18",
"448;""Javi Sánchez"";""Real Valladolid"";16;922;0;0;0.09;0.08;0.01;0.01;0.02;0.02;0.05;0.04",
"449;""Joaquín Muñoz"";""SD Huesca"";3;39;0;0;0;0.01;0;0.03;0.03;0.03;0.03;0.03",
"450;""Robin Le Normand"";""Real Sociedad"";33;2752;0;1;1.58;0.6;0.05;0.02;0.07;0.07;0.21;0.2",
"451;""Aihen Muñoz"";""Real Sociedad"";16;1212;0;1;0.18;0.52;0.01;0.04;0.05;0.05;0.17;0.13",
