"number;""player"";""team"";""apps"";""min"";""goals"";""a"";""xG"";""xA"";""xG90"";""xA90"";""xG90xA90"";""NPxG90xA90"";""xGChain90"";""xGBuildup90""",
"206;""Maximilian Philipp"";""Wolfsburg"";22;972;1;4;1.1;0.88;0.1;0.08;0.18;0.18;0.32;0.21",
"207;""Aarón Martín"";""Mainz 05"";28;2300;1;1;0.78;4.82;0.03;0.19;0.22;0.22;0.24;0.16",
"208;""Dayotchanculle Upamecano"";""Bayern Munich"";28;2213;1;6;0.52;3.16;0.02;0.13;0.15;0.15;0.66;0.61",
"209;""Marcel Sabitzer"";""Bayern Munich","RasenBallsport Leipzig"";27;940;1;1;2.35;2.46;0.22;0.24;0.46;0.46;0.97;0.53"
"210;""Marcel Halstenberg"";""RasenBallsport Leipzig"";8;508;1;0;0.32;0.69;0.06;0.12;0.18;0.18;0.58;0.45",
"211;""Kerem Demirbay"";""Bayer Leverkusen"";29;2063;1;4;3.25;3.9;0.14;0.17;0.31;0.25;0.45;0.36",
"212;""Arne Maier"";""Augsburg"";29;1885;1;6;1.36;4.13;0.07;0.2;0.26;0.26;0.3;0.17",
"213;""Nordi Mukiele"";""RasenBallsport Leipzig"";28;1855;1;3;2.23;2.51;0.11;0.12;0.23;0.23;0.46;0.34",
"214;""Myziane Maolida"";""Hertha Berlin"";14;778;1;1;1.42;0.25;0.16;0.03;0.19;0.19;0.25;0.06",
"215;""Orel Mangala"";""VfB Stuttgart"";28;1878;1;3;2.23;2.77;0.11;0.13;0.24;0.24;0.27;0.1",
"216;""Jetro Willems"";""Greuther Fuerth"";24;1637;1;0;0.81;1.56;0.04;0.09;0.13;0.13;0.18;0.12",
"217;""Timo Hübers"";""FC Cologne"";20;1746;1;0;1.82;0;0.09;0;0.09;0.09;0.17;0.17",
"218;""Niklas Dorsch"";""Augsburg"";30;2331;1;0;0.2;0.74;0.01;0.03;0.04;0.04;0.21;0.19",
"219;""Manuel Akanji"";""Borussia Dortmund"";26;2263;1;0;1.79;0.13;0.07;0;0.08;0.08;0.41;0.41",
"220;""Timothy Tillman"";""Greuther Fuerth"";29;2030;1;2;2.07;2.53;0.09;0.11;0.2;0.2;0.24;0.08",
"221;""Kevin Stöger"";""Mainz 05"";23;357;1;1;1.25;1.37;0.32;0.35;0.66;0.66;0.73;0.42",
"222;""Borna Sosa"";""VfB Stuttgart"";28;2501;1;8;1.08;6.91;0.04;0.25;0.29;0.29;0.46;0.32",
"223;""Krzysztof Piatek"";""Hertha Berlin"";9;348;1;0;2.15;0;0.56;0;0.56;0.56;0.58;0.05",
"224;""Leandro Barreiro Martins"";""Mainz 05"";31;1796;1;2;2.42;1.27;0.12;0.06;0.18;0.18;0.37;0.2",
"225;""Andras Schafer"";""Union Berlin"";8;223;1;1;0.7;0.17;0.28;0.07;0.35;0.35;0.74;0.43",
"226;""Mohamed Simakan"";""RasenBallsport Leipzig"";28;2018;1;0;0.8;0.68;0.04;0.03;0.07;0.07;0.25;0.23",
"227;""Kingsley Schindler"";""FC Cologne"";18;309;1;2;0.47;1.1;0.14;0.32;0.46;0.46;0.81;0.37",
"228;""Sebastiaan Bornauw"";""Wolfsburg"";27;2015;1;0;1.66;0.18;0.07;0.01;0.08;0.08;0.2;0.18",
"229;""Christopher Antwi-Adjei"";""Bochum"";25;1117;1;1;2.7;1;0.22;0.08;0.3;0.3;0.37;0.08",
"230;""Luca Kilian"";""FC Cologne","Mainz 05"";31;2280;1;0;1.73;0.11;0.07;0;0.07;0.07;0.17;0.17"
"231;""Ruben Vargas"";""Augsburg"";29;2030;1;3;3.56;2.82;0.16;0.13;0.28;0.28;0.32;0.1",
"232;""Jeremiah St. Juste"";""Mainz 05"";8;598;1;0;0.77;0.14;0.12;0.02;0.14;0.14;0.17;0.14",
"233;""Stefan Lainer"";""Borussia M.Gladbach"";21;1497;1;2;0.52;2.56;0.03;0.15;0.19;0.19;0.47;0.33",
"234;""Louis Schaub"";""FC Cologne"";28;603;1;2;1.28;1.34;0.19;0.2;0.39;0.39;0.53;0.22",
"235;""Sargis Adamyan"";""Hoffenheim"";13;312;1;0;0.63;0.68;0.18;0.2;0.38;0.38;0.59;0.36",
"236;""Nianzou Kouassi"";""Bayern Munich"";17;569;1;1;0.33;1.22;0.05;0.19;0.25;0.25;0.52;0.47",
"237;""Edmond Tapsoba"";""Bayer Leverkusen"";22;1803;1;0;0.46;0.02;0.02;0;0.02;0.02;0.49;0.49",
"238;""Chris Richards"";""Bayern Munich","Hoffenheim"";20;1295;1;1;1.32;0.46;0.09;0.03;0.12;0.12;0.28;0.28"
"239;""Anderson-Lenda Lucoqui"";""Mainz 05"";13;740;1;0;0.46;0.41;0.06;0.05;0.11;0.11;0.16;0.06",
"240;""Sebastian Griesbeck"";""Greuther Fuerth","Union Berlin"";30;2447;1;0;0.8;0.12;0.03;0;0.03;0.03;0.06;0.05"
"241;""Sam Lammers"";""Eintracht Frankfurt"";15;519;1;0;1.07;0.12;0.18;0.02;0.21;0.21;0.18;0.05",
"242;""Ansgar Knauff"";""Borussia Dortmund","Eintracht Frankfurt"";17;869;1;1;0.52;1.08;0.05;0.11;0.17;0.17;0.27;0.13"
"243;""Hugo Novoa Ramos"";""RasenBallsport Leipzig"";8;124;1;0;0.91;0.14;0.66;0.1;0.76;0.76;0.77;0.02",
"244;""Jeremie Frimpong"";""Bayer Leverkusen"";25;2074;1;6;0.97;4.06;0.04;0.18;0.22;0.22;0.46;0.3",
"245;""Josip Stanisic"";""Bayern Munich"";13;633;1;0;0.53;0.17;0.08;0.02;0.1;0.1;0.85;0.77",
"246;""Joe Scally"";""Borussia M.Gladbach"";30;1900;1;2;1.48;1.9;0.07;0.09;0.16;0.16;0.33;0.21",
"247;""Maxim Leitsch"";""Bochum"";19;1536;1;0;1.04;0.61;0.06;0.04;0.1;0.1;0.2;0.2",
"248;""Hiroki Ito"";""VfB Stuttgart"";29;2349;1;1;0.4;1.42;0.02;0.05;0.07;0.07;0.28;0.26",
"249;""Marco Meyerhöfer"";""Greuther Fuerth"";26;2276;1;0;1.15;0.69;0.05;0.03;0.07;0.07;0.22;0.16",
"250;""Florian Krüger"";""Arminia Bielefeld"";27;1105;1;2;1.82;1.74;0.15;0.14;0.29;0.29;0.4;0.14",
"251;""Soma Novothny"";""Bochum"";6;72;1;0;0.61;0;0.76;0;0.76;0.76;0.52;0",
"252;""Anton Stach"";""Mainz 05"";29;1857;1;6;2.03;4.12;0.1;0.2;0.3;0.3;0.38;0.24",
"253;""Piero Hincapié"";""Bayer Leverkusen"";27;1750;1;2;0.89;1.72;0.05;0.09;0.13;0.13;0.39;0.35",
"254;""Kristijan Jakic"";""Eintracht Frankfurt"";26;1880;1;0;1.69;0.42;0.08;0.02;0.1;0.1;0.19;0.14",
"255;""Linus Gechter"";""Hertha Berlin"";13;699;1;0;0.6;0.31;0.08;0.04;0.12;0.12;0.26;0.25",
"256;""Wahidullah Faghir"";""VfB Stuttgart"";6;112;1;0;0.29;0;0.23;0;0.23;0.23;0.27;0.04",
"257;""Delano Burgzorg"";""Mainz 05"";3;19;1;0;0.26;0;1.22;0;1.22;1.22;1.22;0",
"258;""Tom Rothe"";""Borussia Dortmund"";2;92;1;0;0.13;0.04;0.12;0.04;0.17;0.17;0.94;0.85",
"259;""Marvin Plattenhardt"";""Hertha Berlin"";21;1642;0;3;0.48;4.48;0.03;0.25;0.27;0.27;0.26;0.22",
"260;""Daniel Brosinski"";""Mainz 05"";11;379;0;0;0.01;0.79;0;0.19;0.19;0.19;0.22;0.15",
"261;""Julian Baumgartlinger"";""Bayer Leverkusen"";6;78;0;0;0;0;0;0;0;0;0.15;0.15",
"262;""Carlos Gruezo"";""Augsburg"";17;967;0;0;0.37;0.09;0.03;0.01;0.04;0.04;0.18;0.15",
"263;""Benjamin Uphoff"";""Freiburg"";2;180;0;0;0;0;0;0;0;0;0.07;0.07",
"264;""Oliver Baumann"";""Hoffenheim"";33;2970;0;0;0;0;0;0;0;0;0.23;0.23",
"265;""Tobias Strobl"";""Augsburg"";5;323;0;0;0.15;0.01;0.04;0;0.04;0.04;0.03;0.02",
"266;""Jonathan Schmid"";""Freiburg"";13;571;0;1;0.2;0.97;0.03;0.15;0.18;0.18;0.46;0.4",
"267;""Ermin Bicakcic"";""Hoffenheim"";1;3;0;0;0;0;0;0;0;0;0;0",
"268;""Philipp Tschauner"";""RasenBallsport Leipzig"";1;1;0;0;0;0;0;0;0;0;0;0",
"269;""Florian Grillitsch"";""Hoffenheim"";18;1495;0;0;1.46;0.66;0.09;0.04;0.13;0.13;0.5;0.4",
"270;""Levin Öztunali"";""Union Berlin"";18;552;0;0;0.72;0.34;0.12;0.05;0.17;0.17;0.31;0.18",
"271;""Anthony Ujah"";""Union Berlin"";3;30;0;0;0.2;0.06;0.59;0.19;0.78;0.78;0.64;0",
"272;""Timo Horn"";""FC Cologne"";13;1170;0;0;0;0;0;0;0;0;0.1;0.1",
"273;""Dominique Heintz"";""Freiburg","Union Berlin"";8;505;0;0;0.62;0.01;0.11;0;0.11;0.11;0.34;0.33"
"274;""Jonas Hector"";""FC Cologne"";30;2559;0;6;1.35;4.71;0.05;0.17;0.21;0.21;0.39;0.28",
"275;""Kevin Vogt"";""Hoffenheim"";30;2571;0;2;0.04;0.36;0;0.01;0.01;0.01;0.4;0.39",
"276;""Josuha Guilavogui"";""Wolfsburg"";15;944;0;0;0.45;0.16;0.04;0.02;0.06;0.06;0.16;0.15",
"277;""Koen Casteels"";""Wolfsburg"";28;2520;0;0;0;0;0;0;0;0;0.09;0.09",
"278;""Robin Knoche"";""Union Berlin"";33;2970;0;0;0.53;0.14;0.02;0;0.02;0.02;0.29;0.29",
"279;""Gideon Jung"";""Greuther Fuerth"";5;136;0;0;0;0;0;0;0;0;0.13;0.13",
"280;""Christoph Kramer"";""Borussia M.Gladbach"";18;729;0;0;0.5;0.39;0.06;0.05;0.11;0.11;0.38;0.32",
"281;""Kevin Kampl"";""RasenBallsport Leipzig"";27;1943;0;1;0.42;1.62;0.02;0.08;0.09;0.09;0.48;0.43",
"282;""Admir Mehmedi"";""Wolfsburg"";1;1;0;0;0;0;0;0;0;0;0;0",
"283;""Yann Sommer"";""Borussia M.Gladbach"";33;2970;0;1;0;0.4;0;0.01;0.01;0.01;0.13;0.12",
"284;""Tony Jantschke"";""Borussia M.Gladbach"";3;232;0;0;0.07;0;0.03;0;0.03;0.03;0.14;0.14",
"285;""Håvard Nordtveit"";""Hoffenheim"";11;285;0;0;0.05;0.08;0.01;0.02;0.04;0.04;0.19;0.17",
"286;""Tobias Sippel"";""Borussia M.Gladbach"";1;90;0;0;0;0;0;0;0;0;0.11;0.11",
"287;""Manuel Neuer"";""Bayern Munich"";28;2512;0;0;0;0;0;0;0;0;0.34;0.34",
"288;""Sven Ulreich"";""Bayern Munich"";6;540;0;0;0;0;0;0;0;0;0.23;0.23",
"289;""Max Christiansen"";""Greuther Fuerth"";27;2059;0;0;0.33;0.49;0.01;0.02;0.04;0.04;0.17;0.15",
"290;""Danilo Soares"";""Bochum"";30;2573;0;1;0.38;2.31;0.01;0.08;0.09;0.09;0.27;0.21",
"291;""Danny da Costa"";""Eintracht Frankfurt"";11;729;0;0;0.09;0.13;0.01;0.02;0.03;0.03;0.18;0.18",
"292;""Jens Grahl"";""Eintracht Frankfurt"";1;90;0;0;0;0;0;0;0;0;0;0",
"293;""Marwin Hitz"";""Borussia Dortmund"";5;401;0;0;0;0;0;0;0;0;0.1;0.1",
"294;""Dominik Kohr"";""Mainz 05"";22;1637;0;3;1.64;1.22;0.09;0.07;0.16;0.16;0.32;0.26",
"295;""Lukas Hradecky"";""Bayer Leverkusen"";32;2880;0;0;0;0;0;0;0;0;0.25;0.25",
"296;""Makoto Hasebe"";""Eintracht Frankfurt"";18;1176;0;0;0;0.54;0;0.04;0.04;0.04;0.35;0.32",
"297;""Bastian Oczipka"";""Union Berlin"";18;922;0;1;0.52;2.02;0.05;0.2;0.25;0.25;0.31;0.21",
"298;""Mijat Gacinovic"";""Hoffenheim"";4;107;0;0;0.08;0;0.07;0;0.07;0.07;0.57;0.5",
"299;""Daniel Didavi"";""VfB Stuttgart"";10;269;0;1;0.84;0.95;0.28;0.32;0.6;0.6;0.65;0.22",
"300;""Roman Bürki"";""Borussia Dortmund"";1;90;0;0;0;0;0;0;0;0;0.09;0.09",
"301;""Pascal Stenzel"";""VfB Stuttgart"";16;892;0;0;0.29;0.23;0.03;0.02;0.05;0.05;0.42;0.4",
"302;""Timothy Chandler"";""Eintracht Frankfurt"";17;1225;0;0;0.42;0.49;0.03;0.04;0.07;0.07;0.09;0.05",
"303;""Jan Morávek"";""Augsburg"";17;454;0;0;0.69;0.64;0.14;0.13;0.26;0.26;0.44;0.17",
"304;""Konstantinos Stafylidis"";""Bochum"";24;1382;0;1;0.8;1.1;0.05;0.07;0.12;0.12;0.14;0.1",
"305;""Marvin Friedrich"";""Borussia M.Gladbach","Union Berlin"";21;1774;0;0;1.37;1.82;0.07;0.09;0.16;0.16;0.31;0.27"
"306;""Lukas Klünter"";""Hertha Berlin"";5;182;0;0;0;0.63;0;0.31;0.31;0.31;0.37;0.09",
"307;""Maximilian Mittelstädt"";""Hertha Berlin"";24;1487;0;5;0.39;2.79;0.02;0.17;0.19;0.19;0.3;0.17",
"308;""Patrick Herrmann"";""Borussia M.Gladbach"";23;710;0;4;1.53;1.27;0.19;0.16;0.35;0.35;0.77;0.5",
"309;""Daniel Ginczek"";""Wolfsburg"";2;10;0;0;0.1;0;0.87;0;0.87;0.87;0.87;0",
"310;""Nico Schulz"";""Borussia Dortmund"";16;827;0;2;0.34;0.85;0.04;0.09;0.13;0.13;0.54;0.43",
"311;""Peter Pekarík"";""Hertha Berlin"";27;2249;0;0;0.7;0.53;0.03;0.02;0.05;0.05;0.23;0.19",
"312;""Robin Zentner"";""Mainz 05"";32;2880;0;0;0;0;0;0;0;0;0.08;0.08",
"313;""Timothy Fosu-Mensah"";""Bayer Leverkusen"";6;137;0;0;0;0.61;0;0.4;0.4;0.4;0.93;0.59",
"314;""Kevin Mbabu"";""Wolfsburg"";24;1379;0;0;0.35;1.71;0.02;0.11;0.13;0.13;0.24;0.21",
"315;""Edimilson Fernandes"";""Arminia Bielefeld"";7;282;0;0;0.07;0.19;0.02;0.06;0.08;0.08;0.07;0.01",
"316;""Mike van der Hoorn"";""Arminia Bielefeld"";1;13;0;0;0;0;0;0;0;0;0;0",
"317;""Kevin-Prince Boateng"";""Hertha Berlin"";18;698;0;0;0.26;0.3;0.03;0.04;0.07;0.07;0.41;0.35",
"318;""Jorge Meré"";""FC Cologne"";8;494;0;0;0;0.02;0;0;0;0;0.44;0.43",
"319;""Lucas Hernández"";""Bayern Munich"";25;2058;0;1;0.26;0.46;0.01;0.02;0.03;0.03;0.72;0.71",
"320;""Paul Seguin"";""Greuther Fuerth"";27;2112;0;3;0.48;1.65;0.02;0.07;0.09;0.09;0.2;0.14",
"321;""Jannes Horn"";""FC Cologne"";11;465;0;0;0.06;0.47;0.01;0.09;0.1;0.1;0.17;0.08",
"322;""Erik Durm"";""Eintracht Frankfurt"";7;478;0;1;0.01;0.47;0;0.09;0.09;0.09;0.26;0.25",
"323;""Sascha Burchert"";""Greuther Fuerth"";14;1260;0;0;0;0.04;0;0;0;0;0.06;0.06",
"324;""Erik Thommy"";""VfB Stuttgart"";11;250;0;0;0.31;0.81;0.11;0.29;0.4;0.4;0.52;0.33",
"325;""Andrey Lunev"";""Bayer Leverkusen"";1;90;0;0;0;0;0;0;0;0;0;0",
"326;""Kevin Trapp"";""Eintracht Frankfurt"";32;2880;0;0;0;0;0;0;0;0;0.08;0.08",
"327;""Benjamin Pavard"";""Bayern Munich"";25;2087;0;1;0.7;1.19;0.03;0.05;0.08;0.08;0.67;0.62",
"328;""Bouna Sarr"";""Bayern Munich"";5;53;0;0;0.07;0;0.11;0;0.11;0.11;0.2;0.09",
"329;""Almamy Touré"";""Eintracht Frankfurt"";10;507;0;0;0.31;0;0.06;0;0.06;0.06;0.07;0.03",
"330;""Stefanos Kapino"";""Arminia Bielefeld"";1;90;0;0;0;0;0;0;0;0;0;0",
"331;""Julian Green"";""Greuther Fuerth"";24;1047;0;0;0.49;0.58;0.04;0.05;0.09;0.09;0.12;0.06",
"332;""Raphael Framberger"";""Augsburg"";23;825;0;0;0.05;0.7;0.01;0.08;0.08;0.08;0.19;0.15",
"333;""Marvin Schwäbe"";""FC Cologne"";21;1890;0;0;0;0;0;0;0;0;0.08;0.08",
"334;""Dedryck Boyata"";""Hertha Berlin"";23;1902;0;0;0.79;0.15;0.04;0.01;0.04;0.04;0.17;0.17",
"335;""Marc Roca"";""Bayern Munich"";9;375;0;0;0.25;0.31;0.06;0.07;0.13;0.13;0.94;0.86",
"336;""Joel Pohjanpalo"";""Bayer Leverkusen"";2;7;0;0;0;0;0;0;0;0;0;0",
"337;""Thomas Delaney"";""Borussia Dortmund"";1;15;0;0;0;0;0;0;0;0;0;0",
"338;""Aymen Barkok"";""Eintracht Frankfurt"";5;160;0;0;0.03;0.03;0.02;0.01;0.03;0.03;0.08;0.07",
"339;""Jordan Torunarigha"";""Hertha Berlin"";7;489;0;1;0.14;0.06;0.03;0.01;0.04;0.04;0.12;0.11",
"340;""Péter Gulácsi"";""RasenBallsport Leipzig"";33;2970;0;0;0;0;0;0;0;0;0.21;0.21",
"341;""Stefan Ilsanker"";""Eintracht Frankfurt"";12;253;0;0;0.23;0;0.08;0;0.08;0.08;0.05;0.04",
"342;""Rani Khedira"";""Union Berlin"";32;2769;0;1;1.32;0.84;0.04;0.03;0.07;0.07;0.19;0.14",
"343;""Benno Schmitz"";""FC Cologne"";31;2454;0;5;0.43;4.05;0.02;0.15;0.16;0.16;0.41;0.29",
"344;""László Bénes"";""Borussia M.Gladbach"";13;227;0;0;0.8;0.53;0.32;0.21;0.53;0.53;0.65;0.34",
"345;""Andreas Luthe"";""Union Berlin"";27;2430;0;0;0;0;0;0;0;0;0.09;0.09",
"346;""Alexander Schwolow"";""Hertha Berlin"";25;2175;0;0;0;0.06;0;0;0;0;0.08;0.08",
"347;""Michael Esser"";""Bochum"";3;270;0;0;0;0;0;0;0;0;0;0",
"348;""Gregor Kobel"";""Borussia Dortmund"";29;2569;0;0;0;0;0;0;0;0;0.14;0.14",
"349;""Manuel Gulde"";""Freiburg"";20;1225;0;0;0;0.05;0;0;0;0;0.08;0.08",
"350;""Rafal Gikiewicz"";""Augsburg"";34;3060;0;0;0;0.04;0;0;0;0;0.06;0.06",
"351;""Gian-Luca Itter"";""Greuther Fuerth"";24;1444;0;1;0.19;1.22;0.01;0.08;0.09;0.09;0.17;0.14",
"352;""Florian Müller"";""VfB Stuttgart"";30;2700;0;0;0;0;0;0;0;0;0.11;0.11",
"353;""Josip Brekalo"";""Wolfsburg"";1;19;0;1;0;0.14;0;0.67;0.67;0.67;0.86;0.19",
"354;""Lukas Klostermann"";""RasenBallsport Leipzig"";23;1642;0;1;0.38;0.58;0.02;0.03;0.05;0.05;0.28;0.26",
"355;""Baptiste Santamaria"";""Freiburg"";1;20;0;0;0;0;0;0;0;0;0.43;0.43",
"356;""Christian Früchtl"";""Bayern Munich"";1;8;0;0;0;0;0;0;0;0;1.27;1.27",
"357;""Sergio Córdova"";""Augsburg"";13;313;0;0;0.91;0.07;0.26;0.02;0.28;0.28;0.27;0.07",
"358;""Felix Uduokhai"";""Augsburg"";13;776;0;0;0.16;0;0.02;0;0.02;0.02;0.09;0.09",
"359;""Dan-Axel Zagadou"";""Borussia Dortmund"";15;944;0;0;0.17;0;0.02;0;0.02;0.02;0.61;0.61",
"360;""Michaël Cuisance"";""Bayern Munich"";1;10;0;0;0;0.51;0;4.57;4.57;4.57;8.43;3.86",
"361;""Santiago Ascacibar"";""Hertha Berlin"";28;2388;0;1;1.25;0.47;0.05;0.02;0.06;0.06;0.27;0.24",
"362;""Panagiotis Retsos"";""Bayer Leverkusen"";4;26;0;0;0.04;0;0.13;0;0.13;0.13;0;0",
"363;""Robin Hack"";""Arminia Bielefeld"";30;1341;0;3;1.94;2.4;0.13;0.16;0.29;0.29;0.36;0.11",
"364;""Nikolas Nartey"";""VfB Stuttgart"";8;399;0;0;0.06;0.19;0.01;0.04;0.06;0.06;0.21;0.17",
"365;""Elvis Rexhbecaj"";""Bochum"";32;2575;0;0;1.16;1.32;0.04;0.05;0.09;0.09;0.17;0.11",
"366;""Renato Steffen"";""Wolfsburg"";20;978;0;1;1.18;1.13;0.11;0.1;0.21;0.21;0.43;0.3",
"367;""Cedric Teuchert"";""Union Berlin"";6;96;0;0;0.24;0.04;0.23;0.04;0.27;0.27;0.21;0",
"368;""Louis Beyer"";""Borussia M.Gladbach"";17;1382;0;0;0.76;0.19;0.05;0.01;0.06;0.06;0.36;0.35",
"369;""Paul Jäckel"";""Union Berlin"";24;2044;0;0;0.11;0.71;0;0.03;0.04;0.04;0.2;0.19",
"370;""Finn Dahmen"";""Mainz 05"";2;180;0;0;0;0;0;0;0;0;0;0",
"371;""Simon Asta"";""Greuther Fuerth"";13;782;0;0;0.19;0.55;0.02;0.06;0.09;0.09;0.23;0.14",
"372;""Justin Hoogma"";""Greuther Fuerth"";3;270;0;0;0.06;0.02;0.02;0.01;0.03;0.03;0.17;0.17",
"373;""Romario Rösch"";""Mainz 05"";1;1;0;0;0;0;0;0;0;0;0;0",
"374;""Kasim Nuhu"";""Hoffenheim"";3;3;0;0;0.26;0;7.7;0;7.7;7.7;9.19;9.19",
"375;""Dennis Jastrzembski"";""Hertha Berlin"";8;213;0;0;0.1;0.77;0.04;0.33;0.37;0.37;0.37;0.01",
"376;""Fabian Bredlow"";""VfB Stuttgart"";4;360;0;0;0;0;0;0;0;0;0.13;0.13",
"377;""Kevin Möhwald"";""Union Berlin"";16;335;0;0;0.46;0.78;0.12;0.21;0.33;0.33;0.63;0.31",
"378;""Mark Flekken"";""Freiburg"";32;2880;0;0;0;0.02;0;0;0;0;0.11;0.11",
"379;""Frederik Rönnow"";""Union Berlin"";7;630;0;0;0;0;0;0;0;0;0.16;0.16",
"380;""Pavao Pervan"";""Wolfsburg"";6;540;0;0;0;0;0;0;0;0;0.16;0.16",
"381;""Matheus Cunha"";""Hertha Berlin"";1;68;0;1;0.17;0.89;0.23;1.18;1.41;1.41;0.15;0.03",
"382;""Javairo Dilrosun"";""Hertha Berlin"";2;140;0;0;0.04;0;0.02;0;0.02;0.02;0.02;0",
"383;""Hans Nunoo Sarpei"";""Greuther Fuerth"";8;642;0;0;0.06;0;0.01;0;0.01;0.01;0.17;0.17",
"384;""Fredrik Jensen"";""Augsburg"";12;408;0;1;0.17;0.66;0.04;0.15;0.18;0.18;0.21;0.06",
"385;""Torben Müsel"";""Borussia M.Gladbach"";1;1;0;0;0;0;0;0;0;0;0;0",
"386;""Amos Pieper"";""Arminia Bielefeld"";27;2385;0;0;0.74;0.26;0.03;0.01;0.04;0.04;0.08;0.07",
"387;""Alphonso Davies"";""Bayern Munich"";22;1746;0;3;1.67;4.25;0.09;0.22;0.31;0.31;0.69;0.42",
"388;""Tyler Adams"";""RasenBallsport Leipzig"";24;1334;0;1;0.13;0.45;0.01;0.03;0.04;0.04;0.44;0.4",
"389;""Keven Schlotterbeck"";""Freiburg"";12;302;0;0;0.05;0.02;0.01;0.01;0.02;0.02;0.29;0.29",
"390;""Xaver Schlager"";""Wolfsburg"";14;1056;0;1;0.39;0.22;0.03;0.02;0.05;0.05;0.36;0.34",
"391;""Kingsley Ehizibue"";""FC Cologne"";16;659;0;1;0.15;0.85;0.02;0.12;0.14;0.14;0.25;0.15",
"392;""Rafael Czichos"";""FC Cologne"";17;1402;0;1;0.19;0.35;0.01;0.02;0.03;0.03;0.25;0.23",
"393;""Sebastian Vasiliadis"";""Arminia Bielefeld"";19;1216;0;0;0.34;0.2;0.03;0.02;0.04;0.04;0.16;0.13",
"394;""Keanan Bennetts"";""Borussia M.Gladbach"";4;43;0;0;0.05;0;0.11;0;0.11;0.11;0.11;0",
"395;""Robert Skov"";""Hoffenheim"";12;346;0;1;0.59;1.55;0.15;0.4;0.56;0.56;0.69;0.28",
"396;""Philipp Pentke"";""Hoffenheim"";1;90;0;0;0;0;0;0;0;0;0.16;0.16",
"397;""Christopher Lenz"";""Eintracht Frankfurt"";15;647;0;1;0.14;0.96;0.02;0.13;0.15;0.15;0.37;0.33",
"398;""Daley Sinkgraven"";""Bayer Leverkusen"";12;338;0;0;0.29;0.16;0.08;0.04;0.12;0.12;0.17;0.05",
"399;""Julian Chabot"";""FC Cologne"";4;207;0;0;0;0;0;0;0;0;0.26;0.26",
"400;""Noah Katterbach"";""FC Cologne"";1;12;0;0;0;0;0;0;0;0;0;0",
"401;""Conor Noß"";""Borussia M.Gladbach"";3;46;0;0;0.06;0.04;0.12;0.07;0.2;0.2;0.2;0.12",
"402;""Tobias Raschl"";""Greuther Fuerth"";10;599;0;1;0.13;0.05;0.02;0.01;0.03;0.03;0.06;0.03",
"403;""Hannes Wolf"";""Borussia M.Gladbach"";7;302;0;0;0.34;0.32;0.1;0.1;0.2;0.2;0.41;0.26",
"404;""Yannik Keitel"";""Freiburg"";12;501;0;0;0.99;0.11;0.18;0.02;0.2;0.2;0.28;0.23",
"405;""Paulo Otávio"";""Wolfsburg"";7;367;0;1;0.45;0.53;0.11;0.13;0.24;0.24;0.41;0.28",
"406;""Lennart Czyborra"";""Arminia Bielefeld"";4;128;0;0;0;0;0;0;0;0;0.13;0.13",
"407;""Marin Pongracic"";""Borussia Dortmund"";17;820;0;0;0;0.03;0;0;0;0;0.35;0.35",
"408;""Mitchel Bakker"";""Bayer Leverkusen"";25;1824;0;4;0.31;2.03;0.02;0.1;0.12;0.12;0.53;0.47",
"409;""Márton Dárdai"";""Hertha Berlin"";12;770;0;1;0.18;0.44;0.02;0.05;0.07;0.07;0.05;0.05",
"410;""Luca Netz"";""Borussia M.Gladbach"";24;1412;0;4;1.63;1.55;0.1;0.1;0.2;0.2;0.4;0.27",
"411;""Immanuel Pherai"";""Borussia Dortmund"";1;1;0;0;0;0;0;0;0;0;0;0",
"412;""Enzo Millot"";""VfB Stuttgart"";6;41;0;1;0;0.29;0;0.64;0.64;0.64;0.89;0.25",
"413;""Stefan Ortega Moreno"";""Arminia Bielefeld"";33;2970;0;0;0;0.2;0;0.01;0.01;0.01;0.07;0.06",
"414;""Nathan de Medina"";""Arminia Bielefeld"";19;755;0;0;0.2;0;0.02;0;0.02;0.02;0.04;0.03",
"415;""Manuel Prietl"";""Arminia Bielefeld"";26;2115;0;1;0.82;0.44;0.03;0.02;0.05;0.05;0.1;0.07",
"416;""Fabian Kunze"";""Arminia Bielefeld"";22;1245;0;0;0.35;0.24;0.03;0.02;0.04;0.04;0.09;0.06",
"417;""Cédric Brunner"";""Arminia Bielefeld"";27;2202;0;1;0.21;1.66;0.01;0.07;0.08;0.08;0.16;0.09",
"418;""Nils Seufert"";""Greuther Fuerth"";4;93;0;0;0;0;0;0;0;0;0.38;0.38",
"419;""Robert Gumny"";""Augsburg"";28;2287;0;0;0.23;0.36;0.01;0.01;0.02;0.02;0.11;0.1",
"420;""Deyovaisio Zeefuik"";""Hertha Berlin"";11;566;0;0;0;0.37;0;0.06;0.06;0.06;0.36;0.31",
"421;""Silas Wamangituka"";""VfB Stuttgart"";9;265;0;0;0.09;0;0.03;0;0.03;0.03;0.06;0.03",
"422;""Mateo Klimowicz"";""VfB Stuttgart"";15;594;0;1;0.83;0.53;0.13;0.08;0.21;0.21;0.48;0.29",
"423;""Tanguy Coulibaly"";""VfB Stuttgart"";21;1079;0;1;0.94;0.9;0.08;0.08;0.15;0.15;0.21;0.06",
