"number;""player"";""team"";""apps"";""min"";""goals"";""a"";""xG"";""xA"";""xG90"";""xA90"";""xG90xA90"";""NPxG90xA90"";""xGChain90"";""xGBuildup90""",
"446;""Fraser Hornby"";""Reims"";8;349;0;0;0.38;0.14;0.1;0.04;0.13;0.13;0.13;0.01",
"447;""Houboulang Mendes"";""Lorient"";36;3228;0;1;1.21;1.26;0.03;0.04;0.07;0.07;0.11;0.08",
"448;""Stéphane Diarra"";""Lorient"";15;513;0;0;1.14;1.2;0.2;0.21;0.41;0.41;0.44;0.1",
"449;""Mehdi Chahiri"";""Strasbourg"";1;13;0;0;0;0;0;0;0;0;0.51;0.51",
"450;""Birger Meling"";""Rennes"";31;1816;0;4;0.22;2.04;0.01;0.1;0.11;0.11;0.56;0.52",
"451;""Jordan Lotomba"";""Nice"";30;1786;0;0;0.57;1.28;0.03;0.06;0.09;0.09;0.44;0.38",
"452;""Dan Ndoye"";""Nice"";3;200;0;1;0.22;0.19;0.1;0.09;0.18;0.18;0.33;0.15",
"453;""Flavius Daniliuc"";""Nice"";24;1280;0;0;0.27;0.14;0.02;0.01;0.03;0.03;0.18;0.18",
"454;""Loic Bade"";""Rennes"";14;980;0;1;0.28;0.54;0.03;0.05;0.08;0.08;0.37;0.37",
"455;""Ismael Boura"";""Lens"";5;94;0;0;0.01;0;0.01;0;0.01;0.01;0.47;0.47",
"456;""Wuilker Fariñez"";""Lens"";13;1103;0;0;0;0;0;0;0;0;0.05;0.05",
"457;""Jonas Omlin"";""Montpellier"";29;2590;0;0;0;0;0;0;0;0;0.11;0.11",
"458;""Salim Ben Seghir"";""Marseille"";1;1;0;0;0;0;0;0;0;0;0;0",
"459;""Fodé Doucouré"";""Reims"";3;146;0;0;0;0.02;0;0.02;0.02;0.02;0.51;0.5",
"460;""Cheick Tidiane Sabaly"";""Metz"";6;147;0;0;0.38;0.05;0.23;0.03;0.26;0.26;0.64;0.4",
"461;""Warren Tchimbembé"";""Metz"";9;196;0;0;0;0.27;0;0.13;0.13;0.13;0.41;0.29",
"462;""Yvan Neyou"";""Saint-Etienne"";16;947;0;0;0.13;0.64;0.01;0.06;0.07;0.07;0.15;0.09",
"463;""Jerome Hergault"";""Lorient"";8;356;0;0;0.07;0.08;0.02;0.02;0.04;0.04;0.13;0.09",
"464;""Pape Alassane Gueye"";""Marseille"";28;1526;0;1;1.58;0.44;0.09;0.03;0.12;0.12;0.47;0.39",
"465;""Xavi Simons"";""Paris Saint Germain"";6;120;0;0;0.22;0.12;0.17;0.09;0.25;0.25;0.35;0.09",
"466;""Sinaly Diomande"";""Lyon"";11;572;0;0;0.32;0.02;0.05;0;0.05;0.05;0.29;0.29",
"467;""Aïmen Moueffek"";""Saint-Etienne"";14;409;0;0;0.1;0.08;0.02;0.02;0.04;0.04;0.11;0.08",
"468;""Lamine Gueye"";""Metz"";14;561;0;3;1.83;1.22;0.29;0.2;0.49;0.49;0.43;0.07",
"469;""Nassim Chadli"";""Troyes"";8;80;0;0;0.07;0.02;0.08;0.02;0.1;0.1;0.72;0.62",
"470;""Dilane Bakwa"";""Bordeaux"";5;33;0;0;0.13;0;0.35;0;0.35;0.35;0.35;0",
"471;""Ivo Grbic"";""Lille"";21;1890;0;0;0;0;0;0;0;0;0.11;0.11",
"472;""Konrad De la Fuente"";""Marseille"";16;784;0;2;1.09;1.28;0.12;0.15;0.27;0.27;0.46;0.22",
"473;""Lorenz Assignon"";""Rennes"";20;581;0;2;0.85;1.37;0.13;0.21;0.34;0.34;0.8;0.5",
"474;""Luis Henrique"";""Marseille"";20;691;0;1;1.29;0.32;0.17;0.04;0.21;0.21;0.25;0.05",
"475;""Malo Gusto"";""Lyon"";30;1880;0;4;0.51;4.33;0.02;0.21;0.23;0.23;0.55;0.4",
"476;""Charles Boli"";""Lens"";4;26;0;0;0;0;0;0;0;0;0.42;0.42",
"477;""Mahamé Siby"";""Strasbourg"";2;14;0;0;0;0;0;0;0;0;0;0",
"478;""Amadou Traoré"";""Bordeaux"";1;17;0;0;0;0;0;0;0;0;0;0",
"479;""Tom Lacoux"";""Bordeaux"";13;919;0;0;0.02;0.2;0;0.02;0.02;0.02;0.13;0.11",
"480;""Etienne Green"";""Saint-Etienne"";15;1200;0;0;0;0.01;0;0;0;0;0.02;0.02",
"481;""Abdoulaye Bakayoko"";""Saint-Etienne"";4;310;0;0;0;0;0;0;0;0;0.04;0.04",
"482;""Oussama Targhaline"";""Marseille"";2;2;0;0;0;0;0;0;0;0;0;0",
"483;""Edouard Michut"";""Paris Saint Germain"";5;63;0;1;0;0.06;0;0.08;0.08;0.08;0.45;0.45",
"484;""Abdoulaye Sylla"";""Nantes"";2;158;0;0;0;0;0;0;0;0;0.05;0.05",
"485;""Issouf Sissokho"";""Bordeaux"";7;443;0;0;0.08;0.29;0.02;0.06;0.08;0.08;0.25;0.21",
"486;""Noah Fatar"";""Angers"";3;3;0;0;0;0;0;0;0;0;0;0",
"487;""Dion Moise Sahi"";""Strasbourg"";8;107;0;0;1.18;0.1;0.99;0.09;1.08;1.08;1.08;0",
"488;""Dion Lopy"";""Reims"";26;1650;0;0;0.93;0.28;0.05;0.02;0.07;0.07;0.21;0.16",
"489;""Maxime Estève"";""Montpellier"";24;1847;0;0;0.74;0.13;0.04;0.01;0.04;0.04;0.08;0.08",
"490;""Jonathan Varane"";""Lens"";1;1;0;0;0;0;0;0;0;0;0;0",
"491;""Matthis Abline"";""Rennes"";7;90;0;0;0.78;0;0.78;0;0.78;0.78;0.75;0",
"492;""Warmed Omari"";""Rennes"";34;2799;0;0;0.26;0.26;0.01;0.01;0.02;0.02;0.47;0.47",
"493;""Habib Keita"";""Lyon"";3;3;0;0;0.12;0;3.63;0;3.63;3.63;3.63;2.66",
"494;""Andy Diouf"";""Rennes"";5;9;0;0;0;0.54;0;5.39;5.39;5.39;6.32;0.93",
"495;""William Mikelbrencis"";""Metz"";9;625;0;1;0.1;0.62;0.01;0.09;0.1;0.1;0.23;0.13",
"496;""Sacha Delaye"";""Montpellier"";11;246;0;1;0.07;1;0.03;0.37;0.39;0.39;0.53;0.15",
"497;""Mamadou Mbow"";""Reims"";1;90;0;0;0;0;0;0;0;0;0.33;0.33",
"498;""Mathys Saban"";""Saint-Etienne"";3;67;0;0;0;0;0;0;0;0;0;0",
"499;""Yanis Lhéry"";""Saint-Etienne"";5;63;0;0;0.42;0;0.59;0;0.59;0.59;0.08;0.03",
"500;""Marco Bizot"";""Brest"";38;3420;0;1;0;0.07;0;0;0;0;0.04;0.04",
"501;""Jere Uronen"";""Brest"";15;883;0;0;0.06;0.08;0.01;0.01;0.01;0.01;0.17;0.16",
"502;""Gauthier Gallon"";""Troyes"";31;2790;0;0;0;0;0;0;0;0;0.06;0.06",
"503;""Issa Kabore"";""Troyes"";31;2269;0;1;0.26;1.47;0.01;0.06;0.07;0.07;0.22;0.16",
"504;""Dylan Chambost"";""Troyes"";19;749;0;1;0.48;0.56;0.06;0.07;0.12;0.12;0.31;0.23",
"505;""Mykola Kukharevych"";""Troyes"";2;9;0;0;0.06;0;0.64;0;0.64;0.64;0;0",
"506;""Tanguy Zoukrou"";""Troyes"";4;63;0;0;0.06;0;0.08;0;0.08;0.08;0;0",
"507;""Derek Mazou-Sacko"";""Troyes"";2;2;0;0;0;0;0;0;0;0;0;0",
"508;""Nathan Bitumazala"";""Paris Saint Germain"";1;8;0;0;0;0;0;0;0;0;0;0",
"509;""El Chadaille Bitshiabu"";""Paris Saint Germain"";1;2;0;0;0;0;0;0;0;0;0;0",
"510;""Christopher Wooh"";""Lens"";14;1052;0;1;1.24;0.41;0.11;0.04;0.14;0.14;0.28;0.26",
"511;""Deiver Machado"";""Lens"";22;500;0;1;0.04;1.12;0.01;0.2;0.21;0.21;0.52;0.31",
"512;""Karol Fila"";""Strasbourg"";16;562;0;0;0;0.71;0;0.11;0.11;0.11;0.27;0.17",
"513;""Abdel Jalil Zaim Idriss Medioub"";""Bordeaux"";10;619;0;0;0.07;0;0.01;0;0.01;0.01;0.02;0.02",
"514;""Arthur Desmas"";""Clermont Foot"";15;1307;0;0;0;0;0;0;0;0;0.08;0.08",
"515;""Akim Zedadka"";""Clermont Foot"";38;3335;0;3;1.58;3.5;0.04;0.09;0.14;0.14;0.27;0.18",
"516;""Jonathan Iglesias"";""Clermont Foot"";15;560;0;0;0.02;0.2;0;0.03;0.04;0.04;0.3;0.27",
"517;""Josue Albert"";""Clermont Foot"";2;12;0;0;0.05;0;0.38;0;0.38;0.38;0.38;0",
"518;""Arial Mendy"";""Clermont Foot"";18;792;0;0;0.3;1.81;0.03;0.21;0.24;0.24;0.33;0.11",
"519;""Alidu Seidu"";""Clermont Foot"";21;1407;0;0;0.47;0.17;0.03;0.01;0.04;0.04;0.14;0.11",
"520;""Ouparine Djoco"";""Clermont Foot"";24;2113;0;0;0;0;0;0;0;0;0.05;0.05",
"521;""Pablo Rosario"";""Nice"";36;2745;0;2;1.39;1.17;0.05;0.04;0.08;0.08;0.31;0.26",
"522;""Billal Brahimi"";""Angers","Nice"";20;686;0;1;1.18;1.85;0.15;0.24;0.4;0.4;0.41;0.15"
"523;""Bryan Djile Nokoue"";""Saint-Etienne"";2;53;0;0;0;0;0;0;0;0;0.01;0.01",
"524;""Igor Silva"";""Lorient"";28;1567;0;0;0.39;0.72;0.02;0.04;0.06;0.06;0.21;0.16",
"525;""Samuel Loric"";""Lorient"";3;270;0;0;0;0;0;0;0;0;0.01;0.01",
"526;""Redwan Bourlès"";""Lorient"";4;12;0;0;0;0;0;0;0;0;0.51;0.51",
"527;""Lenny Joseph"";""Metz"";8;134;0;0;0;0.03;0;0.02;0.02;0.02;0.02;0.02",
"528;""Thuler"";""Montpellier"";16;854;0;0;0.03;0;0;0;0;0;0.04;0.04",
"529;""Léo Leroy"";""Montpellier"";24;604;0;0;0.18;0.13;0.03;0.02;0.05;0.05;0.08;0.04",
"530;""Béni Makouana"";""Montpellier"";23;278;0;0;0.36;0.79;0.12;0.26;0.37;0.37;0.34;0.03",
"531;""Luan Peres"";""Marseille"";34;2679;0;2;0.13;1.85;0;0.06;0.07;0.07;0.43;0.4",
"532;""Ismaël Gharbi"";""Paris Saint Germain"";1;1;0;0;0;0;0;0;0;0;3.95;3.95",
"533;""Habib Diarra"";""Strasbourg"";4;99;0;0;0;0;0;0;0;0;0.15;0.15",
"534;""Henrique"";""Lyon"";18;1103;0;1;0.9;0.59;0.07;0.05;0.12;0.12;0.47;0.36",
"535;""Rafiki Said"";""Brest"";14;92;0;0;0.41;0.13;0.41;0.12;0.53;0.53;0.58;0.27",
"536;""Mathys Tel"";""Rennes"";7;44;0;0;0.18;0.09;0.37;0.19;0.56;0.56;1.38;1.1",
"537;""Sikou Niakaté"";""Metz"";12;665;0;0;0.16;0.04;0.02;0.01;0.03;0.03;0.08;0.07",
"538;""Gideon Mensah"";""Bordeaux"";23;1200;0;2;0.18;2.11;0.01;0.16;0.17;0.17;0.31;0.23",
"539;""Fransérgio"";""Bordeaux"";26;1269;0;1;1.33;0.32;0.09;0.02;0.12;0.12;0.34;0.26",
"540;""Théo Le Bris"";""Lorient"";4;57;0;0;0;0;0;0;0;0;0.02;0.02",
"541;""Amadou Salif Mbengue"";""Metz"";12;596;0;0;0.03;0.15;0;0.02;0.03;0.03;0.05;0.03",
"542;""Nordine Kandil"";""Strasbourg"";5;70;0;1;0.08;0.64;0.1;0.82;0.93;0.93;1.63;0.7",
"543;""Mitchell van Bergen"";""Reims"";20;999;0;0;1.3;1.08;0.12;0.1;0.21;0.21;0.2;0.01",
"544;""Nuno Mendes"";""Paris Saint Germain"";27;1643;0;1;0.24;3.65;0.01;0.2;0.21;0.21;0.77;0.67",
"545;""Sekou Oumar Yansane"";""Paris Saint Germain"";1;15;0;0;0;0;0;0;0;0;0.16;0.16",
"546;""Yanis Guermouche"";""Montpellier"";3;9;0;0;0;0;0;0;0;0;0;0",
"547;""Nicholas Gioacchini"";""Montpellier"";28;441;0;2;1.5;0.61;0.31;0.12;0.43;0.43;0.44;0.07",
"548;""Ignacio Ramírez"";""Saint-Etienne"";5;122;0;0;0.05;0;0.04;0;0.04;0.04;0.4;0.36",
"549;""Loum Tchaouna"";""Rennes"";10;71;0;0;0.58;0.19;0.74;0.24;0.97;0.97;1.02;0.09",
"550;""Youssouph Badji"";""Brest"";9;121;0;0;0.18;0.02;0.14;0.01;0.15;0.15;0.19;0.06",
"551;""Yannis M&#039;Bemba"";""Nantes"";2;4;0;0;0.05;0;1.09;0;1.09;1.09;0;0",
"552;""Bradley Barcola"";""Lyon"";11;242;0;1;0.63;0.73;0.23;0.27;0.51;0.51;0.83;0.35",
"553;""Erik Palmer-Brown"";""Troyes"";21;1745;0;0;0.77;0.03;0.04;0;0.04;0.04;0.13;0.13",
"554;""Yasser Larouci"";""Troyes"";12;316;0;0;0.1;0.05;0.03;0.02;0.04;0.04;0.24;0.2",
"555;""Felix Lemarechal"";""Monaco"";1;8;0;0;0;0;0;0;0;0;0;0",
"556;""Maghnes Akliouche"";""Monaco"";7;39;0;0;0.13;0.07;0.31;0.16;0.46;0.46;0.46;0",
"557;""El Hadji Dieye"";""Saint-Etienne"";5;23;0;0;0.05;0;0.2;0;0.2;0.2;0.2;0",
"558;""Baptiste Mouazan"";""Lorient"";3;92;0;0;0.03;0;0.03;0;0.03;0.03;0.08;0.05",
"559;""Ibrahima Baldé"";""Lens"";4;48;0;0;0;0.05;0;0.1;0.1;0.1;0.1;0",
"560;""Lucas Calodat"";""Saint-Etienne"";1;1;0;0;0;0;0;0;0;0;0.82;0.82",
"561;""Yadaly Diaby"";""Clermont Foot"";5;58;0;0;0.18;0;0.27;0;0.27;0.27;0.49;0.22",
"562;""Aboubacar Sidibe"";""Clermont Foot"";1;5;0;0;0;0;0;0;0;0;0;0",
"563;""Brayann Pereira"";""Lens"";2;10;0;0;0;0.49;0;4.41;4.41;4.41;4.41;0",
"564;""Ibrahim Diakité"";""Reims"";1;3;0;0;0;0;0;0;0;0;0;0",
"565;""Martin Adeline"";""Reims"";8;342;0;0;0.39;0.45;0.1;0.12;0.22;0.22;0.24;0.04",
"566;""Patrick Berg"";""Lens"";14;280;0;0;0.06;0.03;0.02;0.01;0.03;0.03;0.35;0.34",
"567;""Dogan Alemdar"";""Rennes"";12;1080;0;0;0;0;0;0;0;0;0.14;0.14",
"568;""Lohann Doucet"";""Nantes"";2;2;0;0;0;0;0;0;0;0;4.15;4.15",
"569;""Mohamed Achi"";""Nantes"";1;8;0;0;0;0;0;0;0;0;0.17;0.17",
"570;""Jeanuël Belocian"";""Rennes"";1;9;0;0;0;0;0;0;0;0;0;0",
"571;""Jerome Phojo"";""Clermont Foot"";1;4;0;0;0;0;0;0;0;0;0.31;0.31",
"572;""Abdu Conté"";""Troyes"";17;1378;0;1;0.26;2.22;0.02;0.14;0.16;0.16;0.22;0.09",
"573;""Mamadou Camara"";""Troyes"";3;36;0;0;0.2;0;0.51;0;0.51;0.51;0.51;0",
"574;""Bonke Innocent"";""Lorient"";12;883;0;0;0.2;0.11;0.02;0.01;0.03;0.03;0.15;0.14",
"575;""Johaneko Louis Jean"";""Bordeaux"";1;10;0;0;0;0;0;0;0;0;0;0",
"576;""Guédé Nadje"";""Angers"";1;1;0;0;0;0;0;0;0;0;0;0",
"577;""Tiago Ribeiro"";""Monaco"";1;1;0;0;0;0;0;0;0;0;0;0",
"578;""Falaye Sacko"";""Saint-Etienne"";9;665;0;0;0.05;0.1;0.01;0.01;0.02;0.02;0.24;0.22",
"579;""Anel Ahmedhodzic"";""Bordeaux"";15;1350;0;1;0.5;0.49;0.03;0.03;0.07;0.07;0.17;0.14",
"580;""Danylo Ignatenko"";""Bordeaux"";11;683;0;3;0.23;1.51;0.03;0.2;0.23;0.23;0.46;0.31",
"581;""Fali Candé"";""Metz"";11;978;0;2;0.23;1.41;0.02;0.13;0.15;0.15;0.15;0.12",
"582;""Ismaël Doukouré"";""Strasbourg"";1;16;0;0;0;0;0;0;0;0;0;0",
"583;""Thibault Klidje"";""Bordeaux"";5;66;0;0;0.02;0.45;0.03;0.61;0.65;0.65;0.73;0.08",
"584;""Marin Jakolis"";""Angers"";10;217;0;0;0.95;0.14;0.39;0.06;0.45;0.45;0.47;0.08",
"585;""Eric N&#039;jo"";""Troyes"";2;95;0;0;0;0;0;0;0;0;0;0",
"586;""Leny Yoro"";""Lille"";1;11;0;0;0;0;0;0;0;0;0;0",
"587;""Djeidi Gassama"";""Paris Saint Germain"";1;1;0;0;0;0;0;0;0;0;0;0",
"588;""Samuel Koeberle"";""Reims"";1;1;0;0;0;0;0;0;0;0;0;0",
"589;""Junior Mwanga"";""Bordeaux"";1;90;0;0;0;0;0;0;0;0;0.13;0.13",
