"number;""player"";""team"";""apps"";""min"";""goals"";""a"";""xG"";""xA"";""xG90"";""xA90"";""xG90xA90"";""NPxG90xA90"";""xGChain90"";""xGBuildup90""",
"217;""Renato Sanches"";""Lille"";23;1272;1;3;2.38;2.08;0.17;0.15;0.32;0.32;0.48;0.28",
"218;""Arnaud Souquet"";""Montpellier"";23;1231;1;1;0.18;0.57;0.01;0.04;0.06;0.06;0.21;0.16",
"219;""Flavien Tait"";""Rennes"";23;1377;1;3;1.99;2.08;0.13;0.14;0.27;0.27;0.5;0.35",
"220;""Digbo Maiga"";""Metz"";31;2697;1;3;2.04;1.71;0.07;0.06;0.13;0.13;0.22;0.15",
"221;""Fouad Chafik"";""Dijon"";23;1618;1;0;0.1;0.72;0.01;0.04;0.05;0.05;0.19;0.14",
"222;""Xeka"";""Lille"";33;1172;1;2;0.6;1.71;0.05;0.13;0.18;0.18;0.44;0.38",
"223;""Zaydou Youssef"";""Saint-Etienne"";29;1219;1;1;1.2;0.63;0.09;0.05;0.14;0.14;0.25;0.14",
"224;""Ruben Aguilar"";""Monaco"";33;2235;1;3;0.68;5.08;0.03;0.2;0.23;0.23;0.41;0.25",
"225;""Otávio"";""Bordeaux"";18;1562;1;0;0.47;0.04;0.03;0;0.03;0.03;0.21;0.18",
"226;""Andrei Girotto"";""Nantes"";34;2655;1;1;1.79;2.02;0.06;0.07;0.13;0.13;0.16;0.16",
"227;""Junior Sambia"";""Montpellier"";36;2436;1;6;0.82;2.89;0.03;0.11;0.14;0.14;0.27;0.18",
"228;""Gerzino Nyamsi"";""Rennes"";14;870;1;0;0.62;0.11;0.06;0.01;0.08;0.08;0.52;0.52",
"229;""Willem Geubbels"";""Monaco"";14;267;1;0;1.13;0.29;0.38;0.1;0.48;0.48;0.65;0.18",
"230;""Ambroise Oyongo"";""Montpellier"";13;546;1;1;0.32;0.22;0.05;0.04;0.09;0.09;0.35;0.28",
"231;""Jean-Clair Todibo"";""Nice"";15;1334;1;0;0.83;0.06;0.06;0;0.06;0.06;0.24;0.24",
"232;""Youcef Atal"";""Nice"";18;975;1;0;0.46;0.74;0.04;0.07;0.11;0.11;0.29;0.23",
"233;""William Saliba"";""Nice"";20;1800;1;0;0.77;0.04;0.04;0;0.04;0.04;0.24;0.24",
"234;""Colin Dagba"";""Paris Saint Germain"";25;1347;1;2;0.71;1.21;0.05;0.08;0.13;0.13;0.56;0.45",
"235;""Moussa Dembele"";""Lyon"";16;653;1;0;5;0.73;0.69;0.1;0.79;0.79;0.93;0.23",
"236;""Eduardo Camavinga"";""Rennes"";35;2429;1;2;1.83;1.46;0.07;0.05;0.12;0.12;0.29;0.2",
"237;""Mohamed Simakan"";""Strasbourg"";19;1625;1;1;1.48;0.92;0.08;0.05;0.13;0.13;0.14;0.09",
"238;""Eric Junior Dina Ebimbe"";""Dijon"";30;2158;1;1;2.89;2.11;0.12;0.09;0.21;0.21;0.28;0.11",
"239;""Moreto Cassamã"";""Reims"";29;2050;1;1;0.28;0.78;0.01;0.03;0.05;0.05;0.17;0.16",
"240;""Lucas Perrin"";""Marseille"";7;300;1;0;0.56;0.06;0.17;0.02;0.19;0.19;0.25;0.23",
"241;""Jean-Charles Castelletto"";""Nantes"";24;1950;1;0;1.97;0.22;0.09;0.01;0.1;0.1;0.14;0.14",
"242;""Domagoj Bradaric"";""Lille"";26;1249;1;2;0.23;0.97;0.02;0.07;0.09;0.09;0.36;0.3",
"243;""Jean-Ricner Bellegarde"";""Strasbourg"";36;2110;1;1;2.53;2.54;0.11;0.11;0.22;0.22;0.31;0.18",
"244;""Fabien Centonze"";""Metz"";36;3223;1;0;1.19;2.47;0.03;0.07;0.1;0.1;0.22;0.15",
"245;""John Boye"";""Metz"";35;3053;1;2;2.5;0.15;0.07;0;0.08;0.08;0.13;0.13",
"246;""Kévin Denkey"";""Nimes"";10;526;1;1;1.81;0.7;0.31;0.12;0.43;0.43;0.4;0.02",
"247;""Marshall Munetsi"";""Reims"";27;1922;1;0;0.92;0.22;0.04;0.01;0.05;0.05;0.14;0.09",
"248;""Lamine Fomba"";""Nimes"";32;2176;1;1;2.78;1.01;0.11;0.04;0.16;0.16;0.26;0.16",
"249;""Dereck Kutesa"";""Reims"";28;653;1;2;0.94;0.73;0.13;0.1;0.23;0.23;0.25;0.07",
"250;""Raphinha"";""Rennes"";6;416;1;2;0.88;1.33;0.19;0.29;0.48;0.48;0.39;0.18",
"251;""Jean-Kevin Duverne"";""Brest"";27;2014;1;0;0.72;0.58;0.03;0.03;0.06;0.06;0.32;0.3",
"252;""Mathis Cherki"";""Lyon"";27;663;1;3;1.21;1.94;0.16;0.26;0.43;0.43;0.72;0.42",
"253;""Boubacar Traore"";""Metz"";2;50;1;0;0.02;0;0.03;0;0.03;0.03;0.18;0.15",
"254;""Mehdi Zerkane"";""Bordeaux"";27;1189;1;1;1.82;1.53;0.14;0.12;0.25;0.25;0.45;0.24",
"255;""Yvann Maçon"";""Saint-Etienne"";6;540;1;1;0.04;0.08;0.01;0.01;0.02;0.02;0.12;0.12",
"256;""Roger Assalé"";""Dijon"";17;836;1;0;0.95;0.19;0.1;0.02;0.12;0.12;0.22;0.11",
"257;""Aurelien Scheidler"";""Dijon"";10;335;1;0;0.7;0.66;0.19;0.18;0.36;0.36;0.47;0.13",
"258;""Adrien Truffert"";""Rennes"";29;1968;1;3;0.95;2.43;0.04;0.11;0.15;0.15;0.38;0.26",
"259;""Eliot Matazo"";""Monaco"";10;303;1;1;0.91;0.45;0.27;0.13;0.4;0.4;0.46;0.05",
"260;""Wout Faes"";""Reims"";33;2903;1;0;1.55;0.05;0.05;0;0.05;0.05;0.14;0.14",
"261;""Jeremy Le Douaron"";""Brest"";28;799;1;2;1.59;0.57;0.18;0.06;0.24;0.24;0.3;0.09",
"262;""Jordan Lotomba"";""Nice"";30;2138;1;0;0.3;1.42;0.01;0.06;0.07;0.07;0.27;0.22",
"263;""Dan Ndoye"";""Nice"";28;497;1;1;0.59;0.63;0.11;0.11;0.22;0.22;0.4;0.2",
"264;""Flavius Daniliuc"";""Nice"";23;1458;1;0;0.57;0.46;0.04;0.03;0.06;0.06;0.21;0.17",
"265;""Lilian Brassier"";""Brest"";11;966;1;1;0.41;0.77;0.04;0.07;0.11;0.11;0.11;0.1",
"266;""Kiki Kouyate"";""Metz"";25;1958;1;0;1.23;0.2;0.06;0.01;0.07;0.07;0.1;0.09",
"267;""Yvan Neyou"";""Saint-Etienne"";31;2469;1;2;1.18;2.33;0.04;0.08;0.13;0.13;0.3;0.2",
"268;""Timothee Pembele"";""Paris Saint Germain"";6;379;1;0;0.79;0.11;0.19;0.03;0.21;0.21;0.38;0.22",
"269;""David Pereira Da Costa"";""Lens"";8;145;1;1;0.55;0.09;0.34;0.06;0.4;0.4;0.82;0.48",
"270;""Sékou Mara"";""Bordeaux"";8;225;1;2;0.48;0.52;0.19;0.21;0.4;0.4;0.37;0.06",
"271;""Krépin Diatta"";""Monaco"";12;382;1;0;0.73;0.07;0.17;0.02;0.19;0.19;0.23;0.05",
"272;""Alexis Flips"";""Reims"";2;36;1;0;0.03;0;0.08;0;0.08;0.08;0.08;0",
"273;""Malik Sellouki"";""Nice"";4;59;1;0;0.17;0;0.25;0;0.25;0.25;0.18;0.03",
"274;""Issouf Sissokho"";""Bordeaux"";6;69;1;0;0.06;0;0.08;0;0.08;0.08;0.67;0.67",
"275;""Dion Moise Sahi"";""Strasbourg"";6;80;1;0;0.4;0.06;0.45;0.07;0.52;0.52;0.64;0.18",
"276;""Hiroki Sakai"";""Marseille"";29;2394;0;1;0.63;1.32;0.02;0.05;0.07;0.07;0.31;0.29",
"277;""Anthony Modeste"";""Saint-Etienne"";7;289;0;0;0.7;0.14;0.22;0.04;0.26;0.26;0.2;0",
"278;""Juan Bernat"";""Paris Saint Germain"";3;197;0;0;0;0.09;0;0.04;0.04;0.04;0.73;0.73",
"279;""Laurent Koscielny"";""Bordeaux"";26;2216;0;2;0.58;1.22;0.02;0.05;0.07;0.07;0.19;0.19",
"280;""Morgan Schneiderlin"";""Nice"";28;2199;0;0;0.56;0.64;0.02;0.03;0.05;0.05;0.29;0.27",
"281;""Vito Mannone"";""Monaco"";9;810;0;0;0;0;0;0;0;0;0.22;0.22",
"282;""Yann M&#039;Vila"";""Saint-Etienne"";1;19;0;0;0;0;0;0;0;0;0;0",
"283;""Pedro Chirivella"";""Nantes"";32;2279;0;2;0.42;1.04;0.02;0.04;0.06;0.06;0.33;0.3",
"284;""Bersant Celina"";""Dijon"";32;2299;0;5;1.31;3.82;0.05;0.15;0.2;0.2;0.24;0.11",
"285;""Sylvain Marveaux"";""Lorient"";9;195;0;0;0.72;0.07;0.33;0.03;0.36;0.36;0.35;0.17",
"286;""Olivier Ntcham"";""Marseille"";4;120;0;0;0.06;0;0.05;0;0.05;0.05;0.15;0.15",
"287;""Mattia De Sciglio"";""Lyon"";29;1440;0;1;0.07;1.12;0;0.07;0.07;0.07;0.41;0.39",
"288;""Kevin Strootman"";""Marseille"";11;213;0;0;0;0.16;0;0.07;0.07;0.07;0.36;0.31",
"289;""Daniele Rugani"";""Rennes"";1;90;0;0;0.04;0;0.04;0;0.04;0.04;0.18;0.14",
"290;""Assane Diousse"";""Saint-Etienne"";1;1;0;0;0;0;0;0;0;0;0;0",
"291;""Alfred Gomis"";""Dijon","Rennes"";27;2430;0;0;0;0;0;0;0;0;0.1;0.1"
"292;""Yuto Nagatomo"";""Marseille"";25;1609;0;1;0.07;0.39;0;0.02;0.03;0.03;0.26;0.26",
"293;""Steve Mandanda"";""Marseille"";37;3330;0;0;0;0;0;0;0;0;0.12;0.12",
"294;""Didier Ndong"";""Dijon"";29;2610;0;1;0.15;1.14;0.01;0.04;0.04;0.04;0.17;0.14",
"295;""Fabio"";""Nantes"";22;1511;0;1;0.31;0.64;0.02;0.04;0.06;0.06;0.16;0.11",
"296;""Jérémy Pied"";""Lille"";6;324;0;0;0.03;0.46;0.01;0.13;0.13;0.13;0.61;0.56",
"297;""Gabriel Silva"";""Saint-Etienne"";4;356;0;0;0;0.17;0;0.04;0.04;0.04;0.16;0.13",
"298;""Sanjin Prcic"";""Strasbourg"";14;332;0;1;0.16;0.38;0.04;0.1;0.15;0.15;0.38;0.33",
"299;""Timothée Kolodziejczak"";""Saint-Etienne"";24;2040;0;0;0.76;0.6;0.03;0.03;0.06;0.06;0.19;0.16",
"300;""Sergio Rico"";""Paris Saint Germain"";10;803;0;0;0;0;0;0;0;0;0.24;0.24",
"301;""Rafinha"";""Paris Saint Germain"";23;1373;0;4;1.48;3;0.1;0.2;0.29;0.29;0.72;0.51",
"302;""Rubén Pardo"";""Bordeaux"";2;17;0;0;0;0;0;0;0;0;0;0",
"303;""Keylor Navas"";""Paris Saint Germain"";29;2527;0;0;0;0;0;0;0;0;0.26;0.26",
"304;""Jesé"";""Paris Saint Germain"";2;19;0;0;0;0;0;0;0;0;0;0",
"305;""Pape Cheikh"";""Dijon"";21;1092;0;0;0.33;0.31;0.03;0.03;0.05;0.05;0.16;0.12",
"306;""Danilo"";""Nice"";4;250;0;0;0.11;0.1;0.04;0.04;0.07;0.07;0.09;0.05",
"307;""Thilo Kehrer"";""Paris Saint Germain"";24;1603;0;0;0.4;0.58;0.02;0.03;0.05;0.05;0.43;0.4",
"308;""Moussa Doumbia"";""Reims"";23;889;0;1;0.51;2.22;0.05;0.22;0.28;0.28;0.3;0.12",
"309;""Damien Le Tallec"";""Montpellier"";23;1220;0;0;1.5;0.4;0.11;0.03;0.14;0.14;0.19;0.16",
"310;""Alban Lafont"";""Nantes"";38;3420;0;0;0;0;0;0;0;0;0.07;0.07",
"311;""Benoit Costil"";""Bordeaux"";38;3420;0;0;0;0;0;0;0;0;0.14;0.14",
"312;""Benjamin André"";""Lille"";35;2924;0;1;0.97;1.02;0.03;0.03;0.06;0.06;0.24;0.22",
"313;""Ludovic Baal"";""Brest"";7;295;0;0;0;0.38;0;0.12;0.12;0.12;0.31;0.2",
"314;""Paul Bernardoni"";""Angers"";38;3420;0;0;0;0;0;0;0;0;0.05;0.05",
"315;""Anthony Lopes"";""Lyon"";38;3420;0;0;0;0;0;0;0;0;0.19;0.19",
"316;""Jérémy Morel"";""Lorient"";28;2495;0;0;0.27;0.12;0.01;0;0.01;0.01;0.1;0.09",
"317;""Jordan Ferri"";""Montpellier"";34;2609;0;3;0.09;1.37;0;0.05;0.05;0.05;0.3;0.28",
"318;""Jean-Kevin Augustin"";""Nantes"";3;30;0;0;0;0;0;0;0;0;0;0",
"319;""Jean Michael Seri"";""Bordeaux"";12;716;0;0;0.14;0.24;0.02;0.03;0.05;0.05;0.45;0.43",
"320;""Jean-Louis Leca"";""Lens"";37;3318;0;0;0;0.05;0;0;0;0;0.08;0.07",
"321;""Alexander Djiku"";""Strasbourg"";30;2558;0;0;2.82;0.24;0.1;0.01;0.11;0.11;0.17;0.11",
"322;""Hilton"";""Montpellier"";29;2112;0;1;1.52;0.19;0.06;0.01;0.07;0.07;0.17;0.16",
"323;""Ryad Boudebouz"";""Saint-Etienne"";14;642;0;1;1.93;2.46;0.27;0.34;0.62;0.4;0.46;0.31",
"324;""Casimir Ninga"";""Angers"";1;19;0;0;0;0;0;0;0;0;2.55;2.55",
"325;""Jonas Martin"";""Rennes"";12;475;0;0;0;0.1;0;0.02;0.02;0.02;0.29;0.27",
"326;""Sébastien Corchia"";""Nantes"";25;2071;0;1;0.88;2.45;0.04;0.11;0.14;0.14;0.19;0.14",
"327;""Adama Soumaoro"";""Lille"";3;140;0;0;0.06;0;0.04;0;0.04;0.04;0.56;0.55",
"328;""Djibril Sidibe"";""Monaco"";30;1969;0;2;0.18;2.91;0.01;0.13;0.14;0.14;0.35;0.33",
"329;""Ibrahim Amadou"";""Angers"";24;1524;0;0;1.31;0.21;0.08;0.01;0.09;0.09;0.32;0.25",
"330;""Pablo Martinez"";""Nimes"";7;545;0;1;0;0.02;0;0;0;0;0.07;0.07",
"331;""Bouna Sarr"";""Marseille"";2;70;0;0;0.02;0;0.02;0;0.02;0.02;0.67;0.65",
"332;""Yohann Pelé"";""Marseille"";1;90;0;0;0;0;0;0;0;0;0.06;0.06",
"333;""Paul Nardi"";""Lorient"";23;2070;0;0;0;0.07;0;0;0;0;0.02;0.02",
"334;""Matthieu Dreyer"";""Lorient"";15;1350;0;0;0;0;0;0;0;0;0.09;0.09",
"335;""Benjamin Lecomte"";""Monaco"";28;2520;0;0;0;0;0;0;0;0;0.16;0.16",
"336;""Vincent Le Goff"";""Lorient"";26;2307;0;0;0.22;1.61;0.01;0.06;0.07;0.07;0.24;0.18",
"337;""Marcus Coco"";""Nantes"";32;1470;0;2;0.86;0.97;0.05;0.06;0.11;0.11;0.23;0.15",
"338;""Vincent Manceau"";""Angers"";27;2304;0;0;0.18;0.9;0.01;0.04;0.04;0.04;0.26;0.23",
"339;""Vincent Pajot"";""Metz"";12;919;0;0;0.52;0.09;0.05;0.01;0.06;0.06;0.22;0.2",
"340;""Nolan Roux"";""Nimes"";19;646;0;0;0.37;0.57;0.05;0.08;0.13;0.13;0.17;0.05",
"341;""Kévin Monnet-Paquet"";""Saint-Etienne"";16;553;0;0;0.24;0.29;0.04;0.05;0.09;0.09;0.09;0.06",
"342;""Jessy Moulin"";""Saint-Etienne"";29;2610;0;0;0;0;0;0;0;0;0.06;0.06",
"343;""Dennis Appiah"";""Nantes"";22;1554;0;2;0.28;1.32;0.02;0.08;0.09;0.09;0.26;0.18",
"344;""Marco Verratti"";""Paris Saint Germain"";21;1496;0;2;1.58;2.59;0.09;0.16;0.25;0.25;0.81;0.65",
"345;""Maxime Poundje"";""Bordeaux"";14;475;0;0;0.02;0.09;0;0.02;0.02;0.02;0.11;0.11",
"346;""Dimitry Bertaud"";""Montpellier"";9;742;0;0;0;0;0;0;0;0;0.06;0.06",
"347;""Presnel Kimpembe"";""Paris Saint Germain"";28;2315;0;0;0.14;0.27;0.01;0.01;0.02;0.02;0.39;0.38",
"348;""Mexer"";""Bordeaux"";9;719;0;0;0.05;0.16;0.01;0.02;0.03;0.03;0.16;0.16",
"349;""Kevin N&#039;Doram"";""Metz"";6;311;0;0;0;0;0;0;0;0;0.12;0.12",
"350;""Jonathan Delaplace"";""Lorient"";18;892;0;1;0.21;2.05;0.02;0.21;0.23;0.23;0.31;0.15",
"351;""Wesley Lautoa"";""Dijon"";25;1615;0;0;0.59;0.11;0.03;0.01;0.04;0.04;0.15;0.11",
"352;""Romain Del Castillo"";""Rennes"";26;608;0;5;1.13;3.14;0.17;0.46;0.63;0.63;0.62;0.39",
"353;""Mike Maignan"";""Lille"";38;3420;0;0;0;0.11;0;0;0;0;0.06;0.06",
"354;""Paul Lasne"";""Brest"";22;1686;0;0;0.82;0.29;0.04;0.02;0.06;0.06;0.25;0.24",
"355;""Maxime Lopez"";""Marseille"";4;135;0;0;0;0.07;0;0.05;0.05;0.05;0.24;0.19",
"356;""Anastasios Donis"";""Reims"";3;94;0;0;0.02;0;0.02;0;0.02;0.02;0.02;0",
"357;""Mehdi Abeid"";""Nantes"";18;1326;0;0;0.83;0.53;0.06;0.04;0.09;0.09;0.24;0.19",
"358;""Thierry Ambrose"";""Metz"";23;720;0;1;0.96;1.48;0.12;0.19;0.31;0.31;0.36;0.07",
"359;""Rachid Alioui"";""Angers"";1;13;0;0;0;0;0;0;0;0;0;0",
"360;""Marc-Aurele Caillard"";""Metz"";5;361;0;0;0;0;0;0;0;0;0.02;0.02",
"361;""Abdou Diallo"";""Paris Saint Germain"";22;1483;0;1;0.14;0.49;0.01;0.03;0.04;0.04;0.42;0.42",
"362;""Roli Pereira De Sa"";""Nantes"";6;46;0;0;0.14;0.02;0.27;0.05;0.32;0.32;0.87;0.65",
"363;""Victorien Angban"";""Metz"";26;1691;0;1;0.25;0.45;0.01;0.02;0.04;0.04;0.2;0.17",
"364;""Caio Henrique"";""Monaco"";31;2374;0;4;0.51;3.85;0.02;0.15;0.17;0.17;0.43;0.31",
"365;""Baptiste Reynet"";""Nimes"";38;3420;0;0;0.06;0.28;0;0.01;0.01;0.01;0.06;0.05",
"366;""Romain Amalfitano"";""Dijon"";2;117;0;0;0.02;0.02;0.02;0.02;0.03;0.03;0.05;0.03",
"367;""Frederic Sammaritano"";""Dijon"";30;1103;0;2;1.25;2.45;0.1;0.2;0.3;0.3;0.26;0.1",
"368;""Faitout Maouassa"";""Rennes"";23;1171;0;1;0.89;0.79;0.07;0.06;0.13;0.13;0.18;0.1",
"369;""Patrick Burner"";""Nice","Nimes"";23;1298;0;0;0.23;0.37;0.02;0.03;0.04;0.04;0.19;0.15"
"370;""Walter Benítez"";""Nice"";38;3420;0;0;0;0;0;0;0;0;0.13;0.13",
"371;""Baptiste Santamaria"";""Angers"";3;270;0;0;0.06;0.18;0.02;0.06;0.08;0.08;0.08;0.04",
"372;""Keagan Dolly"";""Montpellier"";18;424;0;0;0.12;0.15;0.03;0.03;0.06;0.06;0.22;0.2",
"373;""Eiji Kawashima"";""Strasbourg"";24;2160;0;0;0.02;0;0;0;0;0;0.04;0.04",
"374;""Dalbert"";""Rennes"";13;349;0;1;0.09;0.48;0.02;0.12;0.15;0.15;0.53;0.48",
"375;""Fernando Marçal"";""Lyon"";1;80;0;0;0;0;0;0;0;0;0.08;0.08",
"376;""Jordan Marié"";""Dijon"";24;1439;0;0;0.66;0.81;0.04;0.05;0.09;0.09;0.18;0.12",
"377;""Mateo Pavlovic"";""Angers"";14;1104;0;1;0.26;0.71;0.02;0.06;0.08;0.08;0.11;0.11",
"378;""Abdoulaye Bamba"";""Angers"";16;1356;0;0;0.06;1.14;0;0.08;0.08;0.08;0.22;0.15",
"379;""Hugo Magnetti"";""Brest"";13;599;0;0;0.23;0.12;0.03;0.02;0.05;0.05;0.36;0.31",
"380;""Matthieu Udol"";""Metz"";25;1718;0;3;0.67;2.43;0.04;0.13;0.16;0.16;0.27;0.14",
"381;""Sami Benamar"";""Nimes"";1;6;0;0;0;0;0;0;0;0;0;0",
"382;""Youssef Maziz"";""Metz"";11;250;0;0;0.21;0.22;0.08;0.08;0.16;0.16;0.19;0.06",
"383;""Romain Salin"";""Rennes"";15;1350;0;0;0;0;0;0;0;0;0.09;0.09",
"384;""James Edward Lea Siliki"";""Rennes"";7;252;0;0;0.23;0.04;0.08;0.01;0.09;0.09;0.46;0.37",
"385;""Clement Michelin"";""Lens"";26;1139;0;4;0.38;3.58;0.03;0.28;0.31;0.31;0.33;0.2",
"386;""Boubacar Kamara"";""Marseille"";35;2917;0;2;0.66;1.77;0.02;0.05;0.07;0.07;0.38;0.35",
"387;""Fode Toure"";""Monaco"";24;629;0;3;0.17;0.83;0.02;0.12;0.14;0.14;0.64;0.59",
"388;""Mihailo Ristic"";""Montpellier"";34;2241;0;2;0.59;2.05;0.02;0.08;0.11;0.11;0.33;0.25",
"389;""Kenny Tete"";""Lyon"";1;18;0;0;0;0;0;0;0;0;0.4;0.4",
"390;""Bingourou Kamara"";""Strasbourg"";8;720;0;0;0;0;0;0;0;0;0.02;0.02",
"391;""Idriss Saadi"";""Strasbourg"";7;107;0;0;1.37;0.05;1.16;0.05;1.2;1.2;1.2;0",
"392;""Alexandre Oukidja"";""Metz"";34;3060;0;0;0;0.02;0;0;0;0;0.09;0.09",
"393;""Rayan Souici"";""Saint-Etienne"";1;4;0;0;0;0;0;0;0;0;0;0",
"394;""Hicham Mahou"";""Nice"";2;28;0;0;0;0.02;0;0.05;0.05;0.05;0.05;0",
"395;""Christophe Herelle"";""Brest"";16;1379;0;0;0.48;0.06;0.03;0;0.04;0.04;0.21;0.21",
"396;""Tristan Dingome"";""Reims"";1;11;0;0;0;0;0;0;0;0;0.32;0.32",
"397;""Nicolas Cozza"";""Montpellier"";20;1374;0;0;0.55;0.3;0.04;0.02;0.06;0.06;0.09;0.07",
"398;""Thiago Mendes"";""Lyon"";32;2231;0;1;1.12;1.26;0.05;0.05;0.1;0.1;0.49;0.44",
"399;""Samuel Moutoussamy"";""Nantes"";1;85;0;0;0.05;0;0.05;0;0.05;0.05;0.05;0.02",
"400;""Wilfried Kanga"";""Angers"";2;138;0;0;0.29;0;0.19;0;0.19;0.19;0.19;0",
"401;""Racine Coly"";""Nice"";1;15;0;0;0;0;0;0;0;0;0.07;0.07",
"402;""Ismail Aaneb"";""Strasbourg"";2;6;0;0;0;0;0;0;0;0;0;0",
"403;""Boubakary Soumare"";""Lille"";32;1913;0;1;0.14;0.62;0.01;0.03;0.04;0.04;0.29;0.26",
"404;""Joachim Andersen"";""Lyon"";3;190;0;0;0.48;0;0.23;0;0.23;0.23;0.19;0.17",
"405;""Panagiotis Retsos"";""Saint-Etienne"";4;276;0;0;0.02;0.08;0.01;0.03;0.03;0.03;0.36;0.34",
"406;""Lionel Carole"";""Strasbourg"";27;1312;0;1;0.09;1.59;0.01;0.11;0.12;0.12;0.18;0.11",
"407;""Anthony Caci"";""Strasbourg"";33;2819;0;2;0.28;2.25;0.01;0.07;0.08;0.08;0.22;0.17",
"408;""Stanley N&#039;Soki"";""Nice"";18;1243;0;0;0.48;0.17;0.03;0.01;0.05;0.05;0.23;0.23",
"409;""Steven Fortes"";""Lens"";18;1442;0;0;0.34;0.1;0.02;0.01;0.03;0.03;0.14;0.13",
"410;""Andy Pelmard"";""Nice"";19;1201;0;0;0.05;0.03;0;0;0.01;0.01;0.15;0.15",
"411;""Sebastien Cibois"";""Brest"";3;270;0;0;0;0;0;0;0;0;0.04;0.04",
"412;""Rayan Ait Nouri"";""Angers"";3;190;0;1;0.07;0.21;0.03;0.1;0.13;0.13;0.38;0.29",
"413;""Yehvann Diouf"";""Reims"";2;134;0;0;0;0;0;0;0;0;0.04;0.04",
"414;""Anthony Racioppi"";""Dijon"";21;1890;0;0;0;0.06;0;0;0;0;0.01;0.01",
"415;""Ibrahima Diallo"";""Brest"";5;447;0;0;0.01;0.43;0;0.09;0.09;0.09;0.42;0.34",
"416;""Christopher Rocchia"";""Marseille"";2;15;0;0;0;0;0;0;0;0;0;0",
"417;""Sofiane Alakouch"";""Nimes"";22;1530;0;2;0.2;1.42;0.01;0.08;0.09;0.09;0.18;0.1",
"418;""Anthony Briancon"";""Nimes"";16;1220;0;0;0.39;0.14;0.03;0.01;0.04;0.04;0.26;0.25",
"419;""Florian Miguel"";""Nimes"";21;1535;0;0;1.28;0.06;0.07;0;0.08;0.08;0.18;0.17",
"420;""Umut Bozok"";""Lorient"";5;52;0;0;0;0;0;0;0;0;0.13;0.13",
"421;""Clement Depres"";""Nimes"";1;13;0;0;0;0;0;0;0;0;0;0",
"422;""Gaetan Paquiez"";""Nimes"";16;1046;0;0;0.08;0.15;0.01;0.01;0.02;0.02;0.2;0.2",
"423;""Antonin Bobichon"";""Angers"";23;908;0;1;0.91;1.43;0.09;0.14;0.23;0.23;0.28;0.15",
"424;""Yann Gboho"";""Rennes"";10;290;0;0;0.67;0.2;0.21;0.06;0.27;0.27;0.5;0.24",
"425;""Edouard Mendy"";""Rennes"";1;90;0;0;0;0.03;0;0.03;0.03;0.03;0.1;0.07",
"426;""Thomas Fontaine"";""Lorient"";4;322;0;0;0.25;0;0.07;0;0.07;0.07;0.02;0.02",
"427;""Xavier Chavalerin"";""Reims"";30;2557;0;3;1.03;2.42;0.04;0.09;0.12;0.12;0.17;0.1",
"428;""Cheick Traoré"";""Lens"";2;37;0;0;0;0;0;0;0;0;0.48;0.48",
"429;""Matz Sels"";""Strasbourg"";6;540;0;0;0;0;0;0;0;0;0.02;0.02",
"430;""Ibrahima Sissoko"";""Strasbourg"";36;2587;0;0;1.24;0.33;0.04;0.01;0.05;0.05;0.23;0.2",
"431;""Georginio Rutter"";""Rennes"";4;38;0;0;0;0;0;0;0;0;0;0",
"432;""Youssouf Fofana"";""Monaco"";35;2902;0;3;1.63;1.89;0.05;0.06;0.11;0.11;0.39;0.32",
"433;""Farid El Melali"";""Angers"";17;394;0;0;1.22;0.12;0.28;0.03;0.31;0.31;0.45;0.15",
"434;""Thomas Foket"";""Reims"";37;3325;0;3;0.18;1.19;0;0.03;0.04;0.04;0.19;0.16",
"435;""Lucas Buades"";""Nimes"";2;20;0;0;0;0;0;0;0;0;0;0",
"436;""Valon Berisha"";""Reims"";24;1644;0;3;1.12;1.88;0.06;0.1;0.16;0.16;0.33;0.23",
"437;""Jonathan Gradit"";""Lens"";33;2838;0;1;0.04;0.31;0;0.01;0.01;0.01;0.23;0.23",
"438;""Jonathan Panzo"";""Dijon"";22;1811;0;0;0.16;0;0.01;0;0.01;0.01;0.07;0.07",
"439;""Giulian Biancone"";""Monaco"";2;91;0;0;0.04;0.07;0.04;0.07;0.11;0.11;0.56;0.45",
"440;""Marvin Tshibuabua"";""Saint-Etienne"";1;42;0;0;0.38;0;0.82;0;0.82;0.82;0.02;0.02",
"441;""Maxence Caqueret"";""Lyon"";29;1769;0;1;0.49;1.55;0.02;0.08;0.1;0.1;0.37;0.29",
"442;""Eddy Sylvestre"";""Nice"";4;97;0;0;0;0;0;0;0;0;0.09;0.09",
"443;""Souleyman Doumbia"";""Angers"";27;2222;0;1;0.58;1.97;0.02;0.08;0.1;0.1;0.28;0.18",
"444;""Loic Bessile"";""Bordeaux"";1;90;0;0;0;0;0;0;0;0;0.25;0.25",
"445;""Reinildo"";""Lille"";29;2181;0;0;0.1;1.49;0;0.06;0.07;0.07;0.24;0.18",
"446;""Sacha Boey"";""Dijon","Rennes"";26;1993;0;1;0.33;2.41;0.01;0.11;0.12;0.12;0.13;0.1"
"447;""Kelyan Guessoum"";""Nimes"";15;1129;0;0;0.37;0.13;0.03;0.01;0.04;0.04;0.12;0.12",
"448;""Yassin Benrahou"";""Nimes"";23;1251;0;0;0.81;2.85;0.06;0.2;0.26;0.26;0.25;0.17",
