"number;""player"";""team"";""apps"";""min"";""goals"";""a"";""xG"";""xA"";""xG90"";""xA90"";""xG90xA90"";""NPxG90xA90"";""xGChain90"";""xGBuildup90""",
"217;""Giorgio Altare"";""Cagliari"";19;1477;1;0;1.28;0.63;0.08;0.04;0.12;0.12;0.18;0.16",
"218;""Martin Hongla"";""Verona"";18;641;1;0;1.61;0.08;0.23;0.01;0.24;0.24;0.56;0.33",
"219;""Walace"";""Udinese"";36;2980;1;0;1.24;2.23;0.04;0.07;0.1;0.1;0.34;0.28",
"220;""Diego Demme"";""Napoli"";19;688;1;0;0.79;0.36;0.1;0.05;0.15;0.15;0.35;0.21",
"221;""Jonathan Ikone"";""Fiorentina"";17;641;1;1;1.75;1.98;0.25;0.28;0.52;0.52;0.61;0.12",
"222;""Stanislav Lobotka"";""Napoli"";23;1693;1;0;0.08;0.8;0;0.04;0.05;0.05;0.35;0.31",
"223;""Daniel Bessa"";""Verona"";24;742;1;1;0.31;0.79;0.04;0.1;0.13;0.13;0.47;0.38",
"224;""Denis Zakaria"";""Juventus"";9;596;1;1;1.39;0.14;0.21;0.02;0.23;0.23;0.3;0.07",
"225;""Robin Gosens"";""Atalanta","Inter"";13;619;1;1;1.57;1.07;0.23;0.16;0.38;0.38;0.66;0.49"
"226;""Nikola Milenkovic"";""Fiorentina"";34;2941;1;0;1.49;0.52;0.05;0.02;0.06;0.06;0.25;0.25",
"227;""Petko Hristov"";""Spezia"";17;1241;1;1;0.49;0.72;0.04;0.05;0.09;0.09;0.2;0.2",
"228;""Adam Marusic"";""Lazio"";33;2730;1;1;0.23;0.57;0.01;0.02;0.03;0.03;0.26;0.23",
"229;""Bram Nuytinck"";""Udinese"";27;2044;1;0;1.12;0.35;0.05;0.02;0.06;0.06;0.23;0.22",
"230;""Raoul Bellanova"";""Cagliari"";31;2512;1;2;1.85;3.86;0.07;0.14;0.2;0.2;0.32;0.14",
"231;""Charalampos Lykogiannis"";""Cagliari"";28;1820;1;0;0.95;1;0.05;0.05;0.1;0.1;0.16;0.14",
"232;""Dejan Kulusevski"";""Juventus"";20;758;1;3;2.58;1.53;0.31;0.18;0.49;0.49;0.67;0.21",
"233;""Luca Ranieri"";""Salernitana"";27;2142;1;0;1.14;1.15;0.05;0.05;0.1;0.1;0.22;0.13",
"234;""Federico Santander"";""Bologna"";7;58;1;0;0.5;0.13;0.77;0.2;0.98;0.98;1.48;0.51",
"235;""Giovanni Di Lorenzo"";""Napoli"";33;2876;1;5;0.94;3.14;0.03;0.1;0.13;0.13;0.38;0.31",
"236;""Mehdi Bourabia"";""Spezia"";8;265;1;0;0.02;0.05;0.01;0.02;0.02;0.02;0.42;0.41",
"237;""Matteo Pessina"";""Atalanta"";27;1442;1;1;2.28;1.4;0.14;0.09;0.23;0.23;0.6;0.42",
"238;""Roberto Piccoli"";""Atalanta","Genoa"";17;384;1;0;1.89;0.29;0.44;0.07;0.51;0.51;0.55;0.04"
"239;""Merih Demiral"";""Atalanta"";28;1914;1;2;2.6;0.7;0.12;0.03;0.15;0.15;0.28;0.19",
"240;""Samuele Ricci"";""Empoli","Torino"";33;2263;1;1;0.61;0.8;0.02;0.03;0.06;0.06;0.27;0.24"
"241;""Carles Pérez"";""Roma"";19;510;1;1;1.41;1.21;0.25;0.21;0.46;0.46;0.63;0.27",
"242;""Manolo Portanova"";""Genoa"";24;1348;1;0;3.69;0.5;0.25;0.03;0.28;0.28;0.28;0.02",
"243;""Gaetano Castrovilli"";""Fiorentina"";23;1399;1;1;1.13;0.88;0.07;0.06;0.13;0.13;0.45;0.35",
"244;""Sofyan Amrabat"";""Fiorentina"";23;900;1;0;0.13;0.2;0.01;0.02;0.03;0.03;0.16;0.14",
"245;""Jerdy Schouten"";""Bologna"";17;1398;1;1;0.15;0.83;0.01;0.05;0.06;0.06;0.44;0.42",
"246;""Tommaso Augello"";""Sampdoria"";36;2387;1;1;0.54;2.14;0.02;0.08;0.1;0.1;0.25;0.22",
"247;""Daniel Maldini"";""AC Milan"";8;142;1;0;0.55;0.05;0.35;0.03;0.38;0.38;0.45;0.07",
"248;""Alexis Saelemaekers"";""AC Milan"";36;1866;1;3;3.18;4.11;0.15;0.2;0.35;0.35;0.68;0.4",
"249;""Janis Antiste"";""Spezia"";18;798;1;0;1.22;0.29;0.14;0.03;0.17;0.17;0.17;0.04",
"250;""Pierre Kalulu Kyatengwa"";""AC Milan"";28;1936;1;2;0.4;0.91;0.02;0.04;0.06;0.06;0.27;0.24",
"251;""Flavio Junior Bianchi"";""Genoa"";7;320;1;0;0.83;0.11;0.23;0.03;0.26;0.26;0.39;0.13",
"252;""Ivan Ilic"";""Verona"";32;2544;1;4;2.44;1.61;0.09;0.06;0.14;0.14;0.38;0.29",
"253;""Lucas Martínez Quarta"";""Fiorentina"";20;1431;1;0;1.38;0.58;0.09;0.04;0.12;0.12;0.34;0.33",
"254;""Matteo Cancellieri"";""Verona"";12;202;1;0;0.36;0.2;0.16;0.09;0.25;0.25;0.14;0.03",
"255;""Giorgio Scalvini"";""Atalanta"";18;763;1;0;1.87;0.81;0.22;0.1;0.32;0.32;0.32;0.24",
"256;""Joakim Maehle"";""Atalanta"";26;1466;1;1;2.49;1.15;0.15;0.07;0.22;0.22;0.51;0.33",
"257;""Viktor Kovalenko"";""Spezia"";26;1313;1;4;0.32;1.48;0.02;0.1;0.12;0.12;0.29;0.22",
"258;""Edoardo Bove"";""Roma"";11;56;1;0;0.02;0;0.03;0;0.03;0.03;0.63;0.63",
"259;""Andrea Cambiaso"";""Genoa"";26;1799;1;4;0.65;2;0.03;0.1;0.13;0.13;0.18;0.06",
"260;""Caleb Ekuban"";""Genoa"";30;1712;1;2;3.96;2.65;0.21;0.14;0.35;0.35;0.36;0.08",
"261;""Petar Stojanovic"";""Empoli"";33;2748;1;1;0.53;2.45;0.02;0.08;0.1;0.1;0.28;0.22",
"262;""Leonardo Mancuso"";""Empoli"";8;432;1;0;1.88;0.14;0.39;0.03;0.42;0.42;0.47;0.07",
"263;""Kristjan Asllani"";""Empoli"";23;1334;1;1;0.74;0.93;0.05;0.06;0.11;0.11;0.22;0.16",
"264;""Andrea Schiavone"";""Salernitana"";14;552;1;0;0.47;0.51;0.08;0.08;0.16;0.16;0.18;0.08",
"265;""Nadir Zortea"";""Salernitana"";29;1383;1;2;0.51;1.56;0.03;0.1;0.13;0.13;0.26;0.18",
"266;""Dennis Johnsen"";""Venezia"";27;1458;1;2;1.72;3.24;0.11;0.2;0.31;0.31;0.33;0.07",
"267;""Francesco Forte"";""Venezia"";12;394;1;0;1.27;0.45;0.29;0.1;0.39;0.39;0.31;0.02",
"268;""Gianluca Busio"";""Venezia"";29;1961;1;2;0.71;1.52;0.03;0.07;0.1;0.1;0.2;0.14",
"269;""Ridgeciano Haps"";""Venezia"";25;2070;1;1;0.51;0.64;0.02;0.03;0.05;0.05;0.18;0.14",
"270;""Johan Vásquez"";""Genoa"";28;2292;1;0;0.94;0.09;0.04;0;0.04;0.04;0.15;0.14",
"271;""Cedric Gondo"";""Salernitana"";14;716;1;0;1.54;0.63;0.19;0.08;0.27;0.27;0.25;0.1",
"272;""David Strelec"";""Spezia"";10;512;1;0;0.28;0.87;0.05;0.15;0.2;0.2;0.35;0.14",
"273;""Cristian Volpato"";""Roma"";3;31;1;0;0.07;0.02;0.2;0.07;0.27;0.27;0.48;0.48",
"274;""Albert Gudmundsson"";""Genoa"";12;604;1;0;1.19;0.82;0.18;0.12;0.3;0.3;0.46;0.23",
"275;""Jovane Cabral"";""Lazio"";3;198;1;0;0.87;0.04;0.39;0.02;0.41;0.41;0.56;0.19",
"276;""Moustapha Cissé"";""Atalanta"";3;28;1;0;0.46;0;1.48;0;1.48;1.48;1.36;0",
"277;""Nadiem Amiri"";""Genoa"";13;689;0;1;0.82;1.91;0.11;0.25;0.36;0.36;0.38;0.09",
"278;""Jeremy Toljan"";""Sassuolo"";20;1394;0;0;0.09;1.24;0.01;0.08;0.09;0.09;0.43;0.36",
"279;""Ricardo Rodríguez"";""Torino"";34;2480;0;1;0.3;1.97;0.01;0.07;0.08;0.08;0.22;0.21",
"280;""Franck Ribéry"";""Salernitana"";23;1422;0;3;0.9;3.75;0.06;0.24;0.29;0.29;0.36;0.19",
"281;""Matija Nastasic"";""Fiorentina"";5;209;0;0;0.07;0.03;0.03;0.01;0.05;0.05;0.15;0.13",
"282;""Lucas Leiva"";""Lazio"";35;1688;0;1;0.09;0.34;0.01;0.02;0.02;0.02;0.36;0.34",
"283;""Aaron Ramsey"";""Juventus"";3;97;0;0;0;0.15;0;0.14;0.14;0.14;0.84;0.7",
"284;""David Ospina"";""Napoli"";31;2790;0;0;0;0;0;0;0;0;0.1;0.1",
"285;""Sergio Romero"";""Venezia"";16;1440;0;0;0;0.09;0;0.01;0.01;0.01;0.04;0.03",
"286;""Valon Behrami"";""Genoa"";10;287;0;0;0.07;0.14;0.02;0.05;0.07;0.07;0.11;0.04",
"287;""Aleksandar Kolarov"";""Inter"";3;38;0;0;0.01;0;0.03;0;0.03;0.03;1.2;1.17",
"288;""Fikayo Tomori"";""AC Milan"";31;2722;0;0;1.95;0.06;0.06;0;0.07;0.07;0.32;0.32",
"289;""Ola Aina"";""Torino"";21;1443;0;0;0.34;1.76;0.02;0.11;0.13;0.13;0.26;0.15",
"290;""Axel Tuanzebe"";""Napoli"";1;7;0;0;0;0;0;0;0;0;1.09;1.09",
"291;""Mattia Perin"";""Juventus"";5;409;0;0;0;0;0;0;0;0;0.01;0.01",
"292;""Armando Izzo"";""Torino"";11;528;0;0;1.16;0;0.2;0;0.2;0.2;0.09;0.09",
"293;""Miguel Veloso"";""Verona"";22;1347;0;3;0.55;1.95;0.04;0.13;0.17;0.17;0.42;0.34",
"294;""Tomás Rincón"";""Sampdoria","Torino"";24;1332;0;0;0.18;0.11;0.01;0.01;0.02;0.02;0.16;0.14"
"295;""Riccardo Fiamozzi"";""Empoli"";10;627;0;1;0;1.11;0;0.16;0.16;0.16;0.32;0.26",
"296;""Davide Biraschi"";""Genoa"";14;938;0;0;0.08;0.11;0.01;0.01;0.02;0.02;0.09;0.07",
"297;""Goran Pandev"";""Genoa"";20;820;0;1;0.49;0.91;0.05;0.1;0.15;0.15;0.24;0.1",
"298;""Samir"";""Udinese"";17;1430;0;0;1.14;0.1;0.07;0.01;0.08;0.08;0.2;0.2",
"299;""Vincenzo Fiorillo"";""Salernitana"";1;90;0;0;0;0;0;0;0;0;0;0",
"300;""Daniele Baselli"";""Cagliari","Torino"";15;402;0;1;1.53;0.84;0.34;0.19;0.53;0.53;0.57;0.12"
"301;""Marco Benassi"";""Empoli","Fiorentina"";18;505;0;0;0.93;0.6;0.17;0.11;0.27;0.27;0.51;0.29"
"302;""Joel Obi"";""Salernitana"";21;1145;0;1;1.79;1.58;0.14;0.12;0.26;0.26;0.29;0.07",
"303;""Daniele Padelli"";""Udinese"";3;270;0;0;0;0;0;0;0;0;0.03;0.03",
"304;""Thomas Strakosha"";""Lazio"";23;2070;0;0;0;0.02;0;0;0;0;0.1;0.1",
"305;""Karol Linetty"";""Torino"";16;907;0;1;0.72;1.22;0.07;0.12;0.19;0.19;0.26;0.14",
"306;""Wojciech Szczesny"";""Juventus"";33;2970;0;0;0;0.09;0;0;0;0;0.13;0.12",
"307;""Kostas Manolas"";""Napoli"";4;312;0;0;0;0;0;0;0;0;0.2;0.2",
"308;""Kevin Strootman"";""Cagliari"";10;641;0;0;0.02;0.14;0;0.02;0.02;0.02;0.21;0.19",
"309;""Edoardo Goldaniga"";""Cagliari","Sassuolo"";12;941;0;0;0.74;0.15;0.07;0.01;0.09;0.09;0.14;0.11"
"310;""Mato Jajalo"";""Udinese"";22;605;0;1;0.29;1.19;0.04;0.18;0.22;0.22;0.48;0.39",
"311;""Giuseppe Pezzella"";""Atalanta"";21;1070;0;2;0.5;0.87;0.04;0.07;0.12;0.12;0.4;0.3",
"312;""Alex Sandro"";""Juventus"";28;1777;0;1;1.07;1.9;0.05;0.1;0.15;0.15;0.39;0.28",
"313;""Stefano Sturaro"";""Genoa"";25;1802;0;0;0.38;0.95;0.02;0.05;0.07;0.07;0.2;0.13",
"314;""Daniele Rugani"";""Juventus"";12;876;0;0;0.14;0.01;0.01;0;0.02;0.02;0.21;0.21",
"315;""Emil Audero"";""Sampdoria"";29;2567;0;0;0;0.3;0;0.01;0.01;0.01;0.09;0.08",
"316;""Lukasz Skorupski"";""Bologna"";36;3240;0;0;0;0;0;0;0;0;0.13;0.13",
"317;""Rade Krunic"";""AC Milan"";28;1407;0;2;0.69;2.08;0.04;0.13;0.18;0.18;0.3;0.21",
"318;""Frederic Veseli"";""Salernitana"";9;607;0;0;0.01;0;0;0;0;0;0.03;0.03",
"319;""Leonardo Capezzi"";""Salernitana"";5;172;0;0;0;0;0;0;0;0;0.1;0.1",
"320;""Diego Falcinelli"";""Bologna"";6;59;0;0;0.24;0;0.37;0;0.37;0.37;0.21;0.1",
"321;""José Reina"";""Lazio"";15;1350;0;1;0;0.25;0;0.02;0.02;0.02;0.14;0.13",
"322;""Nikola Maksimovic"";""Genoa"";14;1115;0;0;0.09;0.05;0.01;0;0.01;0.01;0.13;0.13",
"323;""Amadou Diawara"";""Roma"";4;169;0;0;0.02;0.02;0.01;0.01;0.02;0.02;0.22;0.21",
"324;""Faouzi Ghoulam"";""Napoli"";14;313;0;0;0.12;0.24;0.03;0.07;0.1;0.1;0.39;0.38",
"325;""Marko Rog"";""Cagliari"";8;302;0;1;0.25;0.13;0.08;0.04;0.11;0.11;0.21;0.12",
"326;""Luigi Sepe"";""Salernitana"";16;1398;0;0;0;0;0;0;0;0;0.09;0.09",
"327;""Lorenzo Tonelli"";""Empoli"";14;858;0;0;0.69;0.31;0.07;0.03;0.11;0.11;0.2;0.18",
"328;""Vlad Chiriches"";""Sassuolo"";29;2311;0;0;0.51;0.02;0.02;0;0.02;0.02;0.29;0.29",
"329;""Ciprian Tatarusanu"";""AC Milan"";6;540;0;0;0;0;0;0;0;0;0.01;0.01",
"330;""Sebastien De Maio"";""Udinese"";2;180;0;0;0;0.29;0;0.15;0.15;0.15;0.19;0.05",
"331;""Luca Lezzerini"";""Venezia"";6;499;0;0;0;0;0;0;0;0;0.12;0.12",
"332;""Erick Pulgar"";""Fiorentina"";6;345;0;1;0.07;0.67;0.02;0.17;0.19;0.19;0.3;0.24",
"333;""Ibrahima Mbaye"";""Bologna"";6;101;0;0;0;0;0;0;0;0;0;0",
"334;""Andrea Consigli"";""Sassuolo"";37;3325;0;0;0;0.06;0;0;0;0;0.19;0.19",
"335;""Federico Peluso"";""Sassuolo"";2;6;0;0;0;0;0;0;0;0;0;0",
"336;""Francesco Magnanelli"";""Sassuolo"";12;253;0;0;0.03;0.01;0.01;0;0.01;0.01;0.81;0.81",
"337;""Gianluca Pegolo"";""Sassuolo"";1;90;0;0;0;0;0;0;0;0;0;0",
"338;""Etrit Berisha"";""Torino"";10;900;0;0;0;0;0;0;0;0;0.02;0.02",
"339;""Andrea Masiello"";""Genoa"";7;521;0;0;0.05;0.03;0.01;0.01;0.01;0.01;0.12;0.12",
"340;""Leonardo Spinazzola"";""Roma"";3;135;0;0;0.04;0.1;0.02;0.07;0.09;0.09;0.26;0.24",
"341;""Marco Sportiello"";""Atalanta"";5;450;0;0;0;0;0;0;0;0;0.1;0.1",
"342;""Alberto Grassi"";""Cagliari"";30;2200;0;2;0.96;1.9;0.04;0.08;0.12;0.12;0.24;0.16",
"343;""Samir Handanovic"";""Inter"";37;3330;0;0;0;0;0;0;0;0;0.22;0.22",
"344;""Gary Medel"";""Bologna"";33;2837;0;1;0.43;0.39;0.01;0.01;0.03;0.03;0.24;0.24",
"345;""Cristian Ansaldi"";""Torino"";19;671;0;3;0.28;2.76;0.04;0.37;0.41;0.41;0.36;0.24",
"346;""Andrea Ranocchia"";""Inter"";6;337;0;0;0.88;0;0.23;0;0.23;0.23;0.63;0.63",
"347;""Diego Perotti"";""Salernitana"";11;254;0;0;1.56;0.23;0.55;0.08;0.64;0.37;0.59;0.26",
"348;""Stefan de Vrij"";""Inter"";30;2413;0;0;2.26;0;0.08;0;0.08;0.08;0.5;0.49",
"349;""Stefan Radu"";""Lazio"";10;553;0;0;0.05;0;0.01;0;0.01;0.01;0.18;0.18",
"350;""Bartlomiej Dragowski"";""Fiorentina"";7;556;0;0;0;0;0;0;0;0;0.2;0.2",
"351;""Valerio Verre"";""Empoli","Sampdoria"";19;726;0;1;1.5;0.74;0.19;0.09;0.28;0.28;0.72;0.5"
"352;""Giorgio Chiellini"";""Juventus"";21;1345;0;0;0.84;0.41;0.06;0.03;0.08;0.08;0.21;0.18",
"353;""Cristian Molinaro"";""Venezia"";8;549;0;1;0;0.27;0;0.04;0.04;0.04;0.18;0.15",
"354;""Norbert Gyömbér"";""Salernitana"";31;2577;0;0;0.68;0.72;0.02;0.03;0.05;0.05;0.1;0.1",
"355;""Riccardo Marchizza"";""Empoli"";19;1355;0;1;0.33;1.64;0.02;0.11;0.13;0.13;0.24;0.2",
"356;""Diego Farias"";""Cagliari"";4;59;0;0;0.03;0;0.05;0;0.05;0.05;0.1;0.06",
"357;""Sebastiano Luperto"";""Empoli"";24;1963;0;2;0.77;0.32;0.04;0.01;0.05;0.05;0.16;0.15",
"358;""Simone Zaza"";""Torino"";10;102;0;0;1.11;0;0.98;0;0.98;0.98;1.04;0.12",
"359;""Lys Mousset"";""Salernitana"";6;156;0;1;0.08;0.22;0.04;0.13;0.17;0.17;0.28;0.14",
"360;""Ainsley Maitland-Niles"";""Roma"";8;500;0;0;0.27;0.35;0.05;0.06;0.11;0.11;0.36;0.27",
"361;""Stefano Okaka"";""Udinese"";2;17;0;1;0.04;0.35;0.24;1.85;2.09;2.09;2.24;0.15",
"362;""Mário Rui"";""Napoli"";34;3016;0;6;1.71;4.27;0.05;0.13;0.18;0.18;0.43;0.31",
"363;""Roberto Soriano"";""Bologna"";35;2654;0;4;2.63;4.63;0.09;0.16;0.25;0.25;0.45;0.28",
"364;""Ionut Radu"";""Inter"";1;90;0;0;0;0;0;0;0;0;0.32;0.32",
"365;""Giacomo Satalino"";""Sassuolo"";1;5;0;0;0;0;0;0;0;0;0;0",
"366;""Alex Meret"";""Napoli"";7;630;0;0;0;0;0;0;0;0;0.15;0.15",
"367;""Riccardo Gagliolo"";""Salernitana"";17;1128;0;1;0.35;0.47;0.03;0.04;0.07;0.07;0.22;0.17",
"368;""Stefano Sabelli"";""Genoa"";7;352;0;0;0.17;0.11;0.04;0.03;0.07;0.07;0.24;0.17",
"369;""Vid Belec"";""Salernitana"";23;1932;0;0;0;0;0;0;0;0;0.05;0.05",
"370;""Boris Radunovic"";""Cagliari"";3;270;0;0;0;0;0;0;0;0;0.01;0.01",
"371;""Francesco Bardi"";""Bologna"";2;179;0;0;0;0;0;0;0;0;0.04;0.04",
"372;""Andrea Favilli"";""Genoa"";1;33;0;0;0;0;0;0;0;0;0;0",
"373;""Francesco Cassata"";""Genoa"";1;5;0;0;0;0;0;0;0;0;0;0",
"374;""Jacopo Dezi"";""Venezia"";1;14;0;0;0.01;0.02;0.07;0.12;0.19;0.19;0.19;0",
"375;""Paolo Ghiglione"";""Genoa"";13;589;0;1;0.36;0.94;0.05;0.14;0.2;0.2;0.27;0.09",
"376;""Borja Mayoral"";""Roma"";5;89;0;0;0.14;0;0.14;0;0.14;0.14;0.17;0.02",
"377;""Diego Godín"";""Cagliari"";11;820;0;1;0.27;0.15;0.03;0.02;0.05;0.05;0.07;0.04",
"378;""Samu Castillejo"";""AC Milan"";5;123;0;0;0.12;0.18;0.09;0.13;0.23;0.23;0.39;0.19",
"379;""Cristiano Ronaldo"";""Juventus"";1;28;0;0;0.2;0.04;0.66;0.11;0.77;0.77;0.16;0.05",
"380;""Gonzalo Escalante"";""Lazio"";1;8;0;0;0;0;0;0;0;0;0;0",
"381;""Stefan Strandberg"";""Salernitana"";11;933;0;0;0.39;0.44;0.04;0.04;0.08;0.08;0.16;0.12",
"382;""Aleksandr Kokorin"";""Fiorentina"";6;40;0;0;0;0;0;0;0;0;0.15;0.15",
"383;""Jean-Daniel Akpa-Akpro"";""Lazio"";10;310;0;0;0.22;0.03;0.06;0.01;0.07;0.07;0.06;0.03",
"384;""Adam Ounas"";""Napoli"";15;296;0;0;0.58;0.75;0.18;0.23;0.41;0.41;0.63;0.35",
"385;""Adrien Rabiot"";""Juventus"";32;2303;0;2;1.62;2.41;0.06;0.09;0.16;0.16;0.31;0.21",
"386;""Salvatore Sirigu"";""Genoa"";37;3330;0;0;0;0;0;0;0;0;0.05;0.05",
"387;""Lassana Coulibaly"";""Salernitana"";31;2355;0;0;1.04;0.22;0.04;0.01;0.05;0.05;0.17;0.12",
"388;""Adama Soumaoro"";""Bologna"";28;2261;0;0;1.43;0;0.06;0;0.06;0.06;0.28;0.26",
"389;""Tiemoué Bakayoko"";""AC Milan"";14;482;0;0;0.49;0.41;0.09;0.08;0.17;0.17;0.46;0.37",
"390;""Jeremie Boga"";""Atalanta","Sassuolo"";27;1429;0;2;2.45;2.47;0.15;0.16;0.31;0.31;0.45;0.2"
"391;""Koffi Djidji"";""Torino"";25;1753;0;0;0.95;0.07;0.05;0;0.05;0.05;0.21;0.2",
"392;""Jean-Pierre Nsamé"";""Venezia"";11;221;0;1;0.64;0.43;0.26;0.18;0.43;0.43;0.36;0.04",
"393;""Kevin Malcuit"";""Napoli"";8;284;0;1;0.04;0.4;0.01;0.13;0.14;0.14;0.26;0.12",
"394;""Abdoulaye Touré"";""Genoa"";8;448;0;0;0.12;0.08;0.02;0.02;0.04;0.04;0.11;0.07",
"395;""Mike Maignan"";""AC Milan"";32;2880;0;1;0;0.23;0;0.01;0.01;0.01;0.13;0.12",
"396;""Rolando Mandragora"";""Torino"";21;1316;0;2;0.99;3.09;0.07;0.21;0.28;0.28;0.44;0.3",
"397;""Alessio Cragno"";""Cagliari"";35;3150;0;0;0;0;0;0;0;0;0.03;0.03",
"398;""Kevin Bonifazi"";""Bologna"";22;1202;0;0;0.87;0.89;0.06;0.07;0.13;0.13;0.25;0.24",
"399;""Sebastian Giovinco"";""Sampdoria"";2;34;0;0;0.06;0;0.16;0;0.16;0.16;0.16;0",
"400;""Nani"";""Venezia"";10;276;0;1;0.08;0.69;0.03;0.22;0.25;0.25;0.29;0.17",
"401;""Simon Kjaer"";""AC Milan"";11;803;0;0;0.4;0.38;0.05;0.04;0.09;0.09;0.22;0.18",
"402;""Zinho Vanheusden"";""Genoa"";14;991;0;0;0.19;0.12;0.02;0.01;0.03;0.03;0.12;0.12",
"403;""Bartosz Bereszynski"";""Sampdoria"";35;2965;0;3;0.65;1.85;0.02;0.06;0.08;0.08;0.16;0.13",
"404;""Paolo Faragò"";""Cagliari"";1;15;0;0;0.44;0;2.66;0;2.66;2.66;2.66;0",
"405;""Matteo Gabbia"";""AC Milan"";8;545;0;0;0.01;0.06;0;0.01;0.01;0.01;0.18;0.18",
"406;""Francesco Rossi"";""Atalanta"";1;36;0;0;0;0;0;0;0;0;0;0",
"407;""Hans Hateboer"";""Atalanta"";21;1398;0;0;1.82;0.93;0.12;0.06;0.18;0.18;0.43;0.34",
"408;""Emanuel Vignato"";""Bologna"";24;556;0;1;0.27;1.24;0.04;0.2;0.24;0.24;0.4;0.2",
"409;""Filippo Delli Carri"";""Salernitana"";5;330;0;0;0.19;0.07;0.05;0.02;0.07;0.07;0.05;0.02",
"410;""Luca Pellegrini"";""Juventus"";18;1122;0;1;0.19;1.6;0.02;0.13;0.14;0.14;0.34;0.27",
"411;""Wladimiro Falcone"";""Sampdoria"";10;851;0;0;0;0;0;0;0;0;0.02;0.02",
"412;""Alessandro Buongiorno"";""Torino"";23;1174;0;2;0.41;0.67;0.03;0.05;0.08;0.08;0.23;0.18",
"413;""Gianluca Frabotta"";""Verona"";2;16;0;0;0;0;0;0;0;0;0;0",
"414;""Hernani"";""Genoa"";18;667;0;0;0.45;0.42;0.06;0.06;0.12;0.12;0.08;0.01",
"415;""Dalbert"";""Cagliari"";28;2117;0;2;1.25;1.92;0.05;0.08;0.13;0.13;0.21;0.12",
"416;""Fode Toure"";""AC Milan"";10;435;0;0;0.27;0.16;0.06;0.03;0.09;0.09;0.17;0.13",
"417;""Niki Mäenpää"";""Venezia"";17;1481;0;1;0;0.26;0;0.02;0.02;0.02;0.05;0.04",
"418;""Carlo Pinsoglio"";""Juventus"";1;41;0;0;0;0;0;0;0;0;0;0",
"419;""Rodrigo Bentancur"";""Juventus"";19;1164;0;2;0.5;0.88;0.04;0.07;0.11;0.11;0.5;0.43",
"420;""Marco Silvestri"";""Udinese"";35;3150;0;0;0;0.04;0;0;0;0;0.06;0.06",
"421;""Michaël Cuisance"";""Venezia"";13;948;0;0;0.69;1.07;0.07;0.1;0.17;0.17;0.28;0.14",
"422;""Gianluca Mancini"";""Roma"";33;2900;0;0;3.18;0.55;0.1;0.02;0.12;0.12;0.22;0.21",
"423;""Nicolas Haas"";""Empoli"";16;1010;0;2;0.58;0.98;0.05;0.09;0.14;0.14;0.27;0.18",
"424;""Vanja Milinkovic-Savic"";""Torino"";27;2430;0;0;0.08;0;0;0;0;0;0.15;0.15",
"425;""Giovanni Crociata"";""Empoli"";1;14;0;0;0.12;0;0.8;0;0.8;0.8;0.92;0.12",
"426;""Luiz Felipe"";""Lazio"";31;2501;0;0;0.37;0.15;0.01;0.01;0.02;0.02;0.2;0.19",
"427;""Lorenzo Venuti"";""Fiorentina"";23;1589;0;0;0.21;0.33;0.01;0.02;0.03;0.03;0.23;0.21",
"428;""Nicolas Viola"";""Bologna"";6;100;0;0;0.02;0;0.02;0;0.02;0.02;0.02;0",
"429;""Eddie Salcedo"";""Spezia"";12;417;0;0;1.55;0.18;0.33;0.04;0.37;0.37;0.53;0.23",
"430;""Mattia Bani"";""Genoa"";17;1207;0;0;0.9;0.07;0.07;0.01;0.07;0.07;0.12;0.08",
"431;""Pawel Jaroszynski"";""Salernitana"";13;497;0;0;0.06;0.55;0.01;0.1;0.11;0.11;0.18;0.12",
"432;""Jens Stryger Larsen"";""Udinese"";11;692;0;1;0.72;0.88;0.09;0.11;0.21;0.21;0.27;0.09",
"433;""Marvin Zeegelaar"";""Udinese"";14;631;0;0;0.17;0.01;0.02;0;0.03;0.03;0.29;0.28",
"434;""Rogerio"";""Sassuolo"";23;1730;0;1;0.39;1.77;0.02;0.09;0.11;0.11;0.37;0.33",
"435;""Panagiotis Retsos"";""Verona"";5;44;0;0;0;0.03;0;0.07;0.07;0.07;0.09;0.02",
"436;""Marash Kumbulla"";""Roma"";17;1040;0;0;0.71;0.09;0.06;0.01;0.07;0.07;0.15;0.14",
"437;""Rick Karsdorp"";""Roma"";36;2901;0;2;0.04;4.94;0;0.15;0.15;0.15;0.38;0.31",
"438;""Ethan Ampadu"";""Venezia"";29;2296;0;3;0.22;1.46;0.01;0.06;0.07;0.07;0.24;0.19",
"439;""Luca Gagliano"";""Cagliari"";2;9;0;0;0;0;0;0;0;0;0;0",
"440;""Franck Zambo"";""Napoli"";25;1915;0;2;1.15;1.51;0.05;0.07;0.12;0.12;0.35;0.29",
"441;""Ben Kone"";""Torino"";1;83;0;0;0;0.12;0;0.13;0.13;0.13;0.45;0.36",
"442;""Adrien Silva"";""Sampdoria"";17;1082;0;1;0.27;0.33;0.02;0.03;0.05;0.05;0.43;0.4",
"443;""Damir Ceter"";""Cagliari"";1;4;0;0;0;0;0;0;0;0;0;0",
"444;""Kingsley Michael"";""Bologna"";2;81;0;0;0.01;0;0.01;0;0.01;0.01;0.12;0.11",
"445;""Rui Patrício"";""Roma"";38;3420;0;0;0;0;0;0;0;0;0.1;0.1",
