player_name,season_label,league,player_id,appearances,goals_conceded_total,clean_sheets,wins,minutes_total,yellow_cards,red_cards,goals_conceded_per90,clean_sheet_pct,win_rate
Aaron Ramsdale,2020-2021,eng Premier League,427568,38,63.0,5,7,3420.0,1.0,0.0,1.658,0.132,0.184
Aaron Ramsdale,2021-2022,eng Premier League,427568,34,39.0,12,21,3060.0,1.0,0.0,1.147,0.353,0.618
Aaron Ramsdale,2022-2023,eng Premier League,427568,38,43.0,14,26,3420.0,1.0,0.0,1.132,0.368,0.684
Aaron Ramsdale,2023-2024,eng Premier League,427568,1,1.0,0,1,90.0,0.0,0.0,1.0,0.0,1.0
Aarón Escandell,2020-2021,es La Liga,284430,5,8.0,1,1,450.0,1.0,0.0,1.6,0.2,0.2
Aarón Escandell,2021-2022,es La Liga,284430,3,5.0,1,0,270.0,0.0,0.0,1.667,0.333,0.0
Adrian Semper,2021-2022,it Serie A,317057,1,1.0,0,0,90.0,0.0,0.0,1.0,0.0,0.0
Adrián,2020-2021,eng Premier League,71271,3,9.0,1,1,270.0,0.0,0.0,3.0,0.333,0.333
Agustín Marchesín,2022-2023,es La Liga,54534,19,29.0,6,5,1710.0,3.0,0.0,1.526,0.316,0.263
Aitor Fernández,2020-2021,es La Liga,118997,29,44.0,3,8,2610.0,0.0,0.0,1.517,0.103,0.276
Aitor Fernández,2021-2022,es La Liga,118997,13,29.0,2,1,1167.0,1.0,1.0,2.237,0.154,0.077
Aitor Fernández,2022-2023,es La Liga,118997,21,19.0,8,10,1890.0,1.0,0.0,0.905,0.381,0.476
Aitor Fernández,2023-2024,es La Liga,118997,1,1.0,0,0,90.0,0.0,0.0,1.0,0.0,0.0
Alaa Bellaarouch,2023-2024,fr Ligue 1,667991,7,15.0,0,1,630.0,0.0,0.0,2.143,0.0,0.143
Alban Lafont,2020-2021,fr Ligue 1,357117,38,55.0,5,9,3420.0,2.0,0.0,1.447,0.132,0.237
Alban Lafont,2021-2022,fr Ligue 1,357117,38,48.0,8,15,3420.0,3.0,0.0,1.263,0.211,0.395
Alban Lafont,2022-2023,fr Ligue 1,357117,37,54.0,11,7,3330.0,2.0,0.0,1.459,0.297,0.189
Alban Lafont,2023-2024,fr Ligue 1,357117,7,9.0,2,2,630.0,0.0,0.0,1.286,0.286,0.286
Alberto Cifuentes,2020-2021,es La Liga,7668,2,3.0,1,1,180.0,0.0,0.0,1.5,0.5,0.5
Alberto Paleari,2020-2021,it Serie A,163048,2,2.0,1,1,180.0,0.0,0.0,1.0,0.5,0.5
Alessandro Berardi,2021-2022,it Serie A,127217,1,3.0,0,0,90.0,0.0,0.0,3.0,0.0,0.0
Alessandro Russo,2022-2023,it Serie A,481344,1,3.0,0,0,90.0,0.0,0.0,3.0,0.0,0.0
Alessandro Sorrentino,2023-2024,it Serie A,542588,1,3.0,0,0,90.0,0.0,0.0,3.0,0.0,0.0
Alessio Cragno,2020-2021,it Serie A,12907,34,53.0,6,6,3060.0,1.0,0.0,1.559,0.176,0.176
Alessio Cragno,2021-2022,it Serie A,12907,35,63.0,2,6,3150.0,3.0,0.0,1.8,0.057,0.171
Alessio Cragno,2022-2023,it Serie A,12907,1,3.0,0,0,90.0,0.0,0.0,3.0,0.0,0.0
Alex Cordaz,2020-2021,it Serie A,16633,36,91.0,2,6,3240.0,1.0,0.0,2.528,0.056,0.167
Alex McCarthy,2020-2021,eng Premier League,95976,30,57.0,7,8,2700.0,2.0,0.0,1.9,0.233,0.267
Alex McCarthy,2021-2022,eng Premier League,95976,17,27.0,5,3,1530.0,1.0,0.0,1.588,0.294,0.176
Alex McCarthy,2022-2023,eng Premier League,95976,6,17.0,0,0,540.0,0.0,0.0,2.833,0.0,0.0
Alex Meret,2020-2021,it Serie A,240414,22,29.0,6,13,1980.0,0.0,0.0,1.318,0.273,0.591
Alex Meret,2021-2022,it Serie A,240414,7,6.0,3,5,620.0,0.0,0.0,0.871,0.429,0.714
Alex Meret,2022-2023,it Serie A,240414,34,24.0,16,26,3060.0,0.0,0.0,0.706,0.471,0.765
Alex Meret,2023-2024,it Serie A,240414,6,6.0,0,2,540.0,0.0,0.0,1.0,0.0,0.333
Alexander Meyer,2022-2023,de Bundesliga,76158,7,12.0,1,3,630.0,0.0,0.0,1.714,0.143,0.429
Alexander Meyer,2023-2024,de Bundesliga,76158,5,5.0,2,3,450.0,0.0,0.0,1.0,0.4,0.6
Alexander Nübel,2020-2021,de Bundesliga,195778,1,2.0,0,0,90.0,0.0,0.0,2.0,0.0,0.0
Alexander Nübel,2021-2022,fr Ligue 1,195778,38,40.0,11,20,3420.0,0.0,0.0,1.053,0.289,0.526
Alexander Nübel,2022-2023,fr Ligue 1,195778,38,58.0,9,19,3420.0,1.0,0.0,1.526,0.237,0.5
Alexander Nübel,2023-2024,de Bundesliga,195778,6,6.0,2,5,540.0,0.0,0.0,1.0,0.333,0.833
Alexander Schwolow,2020-2021,de Bundesliga,93763,26,39.0,8,6,2340.0,0.0,0.0,1.5,0.308,0.231
Alexander Schwolow,2021-2022,de Bundesliga,93763,25,53.0,4,7,2176.0,1.0,0.0,2.192,0.16,0.28
Alexander Schwolow,2022-2023,de Bundesliga,93763,22,56.0,2,4,1980.0,1.0,0.0,2.545,0.091,0.182
Alexander Schwolow,2023-2024,de Bundesliga,93763,1,2.0,0,0,90.0,0.0,0.0,2.0,0.0,0.0
Alexandre Oukidja,2020-2021,fr Ligue 1,56809,34,38.0,8,12,3060.0,2.0,1.0,1.118,0.235,0.353
Alexandre Oukidja,2021-2022,fr Ligue 1,56809,21,40.0,3,2,1877.0,2.0,1.0,1.918,0.143,0.095
Alexandre Oukidja,2023-2024,fr Ligue 1,56809,8,11.0,2,2,720.0,1.0,0.0,1.375,0.25,0.25
Alfred Gomis,2020-2021,fr Ligue 1,163568,27,35.0,5,7,2430.0,1.0,0.0,1.296,0.185,0.259
Alfred Gomis,2021-2022,fr Ligue 1,163568,25,25.0,10,14,2250.0,1.0,0.0,1.0,0.4,0.56
Alisson,2020-2021,eng Premier League,105470,33,32.0,10,18,2970.0,1.0,0.0,0.97,0.303,0.545
Alisson,2021-2022,eng Premier League,105470,36,24.0,20,27,3240.0,0.0,0.0,0.667,0.556,0.75
Alisson,2022-2023,eng Premier League,105470,37,43.0,14,19,3330.0,1.0,0.0,1.162,0.378,0.514
Alisson,2023-2024,eng Premier League,105470,3,4.0,1,2,270.0,0.0,0.0,1.333,0.333,0.667
Alphonse Areola,2020-2021,eng Premier League,120629,36,48.0,9,5,3240.0,2.0,0.0,1.333,0.25,0.139
Alphonse Areola,2021-2022,eng Premier League,120629,1,1.0,0,0,90.0,0.0,0.0,1.0,0.0,0.0
Alphonse Areola,2022-2023,eng Premier League,120629,2,5.0,0,0,180.0,0.0,0.0,2.5,0.0,0.0
Alphonse Areola,2023-2024,eng Premier League,120629,9,20.0,0,2,765.0,1.0,0.0,2.353,0.0,0.222
Andrea Consigli,2020-2021,it Serie A,35865,37,56.0,7,17,3330.0,1.0,0.0,1.514,0.189,0.459
Andrea Consigli,2021-2022,it Serie A,35865,37,63.0,3,13,3323.0,2.0,0.0,1.706,0.081,0.351
