"number;""player"";""team"";""apps"";""min"";""goals"";""a"";""xG"";""xA"";""xG90"";""xA90"";""xG90xA90"";""NPxG90xA90"";""xGChain90"";""xGBuildup90""",
"216;""Tosin Adarabioyo"";""Fulham"";25;2081;1;0;0.58;0.23;0.03;0.01;0.03;0.03;0.16;0.15",
"217;""Sam Surridge"";""Nottingham Forest"";20;275;1;0;1.69;0.05;0.55;0.02;0.57;0.57;0.78;0.24",
"218;""Gonçalo Guedes"";""Wolverhampton Wanderers"";13;718;1;1;1.27;0.54;0.16;0.07;0.23;0.23;0.26;0.05",
"219;""Kenny Tete"";""Fulham"";31;2589;1;5;0.72;2.34;0.03;0.08;0.11;0.11;0.24;0.17",
"220;""Richarlison"";""Tottenham"";27;982;1;3;3.52;1.74;0.32;0.16;0.48;0.48;0.49;0.15",
"221;""Lewis Dunk"";""Brighton"";36;3240;1;0;2.04;0.87;0.06;0.02;0.08;0.08;0.4;0.39",
"222;""Orel Mangala"";""Nottingham Forest"";27;1581;1;1;0.37;0.42;0.02;0.02;0.05;0.05;0.19;0.15",
"223;""Will Hughes"";""Crystal Palace"";27;796;1;1;0.53;0.77;0.06;0.09;0.15;0.15;0.34;0.22",
"224;""Lyanco"";""Southampton"";21;1160;1;1;0.72;0.39;0.06;0.03;0.09;0.09;0.15;0.13",
"225;""Joachim Andersen"";""Crystal Palace"";32;2786;1;0;1.85;1.42;0.06;0.05;0.11;0.11;0.19;0.15",
"226;""Júnior Firpo"";""Leeds"";19;1364;1;1;0.14;0.95;0.01;0.06;0.07;0.07;0.16;0.13",
"227;""Rayan Ait Nouri"";""Wolverhampton Wanderers"";21;1056;1;0;1.13;0.76;0.1;0.06;0.16;0.16;0.27;0.18",
"228;""Conor Coady"";""Everton"";24;2096;1;1;0.61;0.46;0.03;0.02;0.05;0.05;0.12;0.1",
"229;""Matt Doherty"";""Tottenham"";12;665;1;0;0.87;0.29;0.12;0.04;0.16;0.16;0.37;0.27",
"230;""Mohamed Elyounoussi"";""Southampton"";33;2212;1;1;3.07;1.83;0.12;0.07;0.2;0.2;0.32;0.19",
"231;""Duje Caleta-Car"";""Southampton"";13;947;1;0;1.09;0.04;0.1;0;0.11;0.11;0.2;0.2",
"232;""Sean Longstaff"";""Newcastle United"";33;2509;1;4;4.53;3.45;0.16;0.12;0.29;0.29;0.44;0.22",
"233;""Christian Nørgaard"";""Brentford"";22;1794;1;3;1.35;3.11;0.07;0.16;0.22;0.22;0.3;0.27",
"234;""Tim Ream"";""Fulham"";33;2900;1;0;0.49;0.07;0.02;0;0.02;0.02;0.21;0.21",
"235;""Oliver Skipp"";""Tottenham"";23;1510;1;0;0.21;0.54;0.01;0.03;0.04;0.04;0.31;0.27",
"236;""Benoit Badiashile Mukinayi"";""Chelsea"";11;901;1;0;1.21;0.69;0.12;0.07;0.19;0.19;0.33;0.32",
"237;""Diogo Dalot"";""Manchester United"";26;2164;1;2;2.21;1.91;0.09;0.08;0.17;0.17;0.49;0.37",
"238;""Dan Burn"";""Newcastle United"";38;3130;1;0;2.26;2.02;0.06;0.06;0.12;0.12;0.32;0.31",
"239;""Harvey Elliott"";""Liverpool"";32;1602;1;2;2.03;3.98;0.11;0.22;0.34;0.34;0.84;0.61",
"240;""Wesley Fofana"";""Chelsea","Leicester"";17;1372;1;0;0.86;0.04;0.06;0;0.06;0.06;0.29;0.26"
"241;""Marc Guehi"";""Crystal Palace"";37;3330;1;0;1.66;0.66;0.04;0.02;0.06;0.06;0.13;0.12",
"242;""John McGinn"";""Aston Villa"";34;2692;1;3;1.95;3.41;0.07;0.11;0.18;0.18;0.36;0.23",
"243;""Arnaut Danjuma Groeneveld"";""Tottenham"";9;151;1;0;0.62;0.03;0.37;0.02;0.39;0.39;0.65;0.28",
"244;""Reece James"";""Chelsea"";16;1242;1;1;1.01;3.07;0.07;0.22;0.3;0.3;0.42;0.34",
"245;""Neco Williams"";""Nottingham Forest"";31;1860;1;0;1.47;1.47;0.07;0.07;0.14;0.14;0.21;0.1",
"246;""Armando Broja"";""Chelsea"";12;266;1;0;0.86;0.09;0.29;0.03;0.32;0.32;0.3;0",
"247;""Ellis Simms"";""Everton"";11;200;1;0;1.05;0.07;0.47;0.03;0.5;0.5;0.55;0.07",
"248;""Wout Faes"";""Leicester"";31;2790;1;2;1.1;0.57;0.04;0.02;0.05;0.05;0.25;0.25",
"249;""Joël Veltman"";""Brighton"";31;2215;1;1;1.34;1.02;0.05;0.04;0.1;0.1;0.42;0.4",
"250;""Liam Cooper"";""Leeds"";18;1421;1;0;0.95;0.42;0.06;0.03;0.09;0.09;0.2;0.19",
"251;""Sékou Mara"";""Southampton"";22;510;1;2;1.04;1.07;0.18;0.19;0.37;0.37;0.35;0.07",
"252;""Moisés Caicedo"";""Brighton"";37;3135;1;1;1.24;2.64;0.04;0.08;0.11;0.11;0.55;0.47",
"253;""Sam Greenwood"";""Leeds"";18;373;1;2;0.69;0.9;0.17;0.22;0.38;0.38;0.26;0.16",
"254;""Dango Ouattara"";""Bournemouth"";19;1254;1;3;3.29;2.42;0.24;0.17;0.41;0.41;0.43;0.18",
"255;""Amadou Onana"";""Everton"";33;2529;1;2;3.08;2.06;0.11;0.07;0.18;0.18;0.31;0.18",
"256;""Romeo Lavia"";""Southampton"";29;2261;1;0;0.26;0.52;0.01;0.02;0.03;0.03;0.23;0.21",
"257;""Jakub Kiwior"";""Arsenal"";7;426;1;0;0.1;0.03;0.02;0.01;0.03;0.03;0.48;0.47",
"258;""Toti"";""Wolverhampton Wanderers"";17;973;1;0;0.24;0.18;0.02;0.02;0.04;0.04;0.08;0.07",
"259;""Tetê"";""Leicester"";13;756;1;0;1.86;0.39;0.22;0.05;0.27;0.27;0.45;0.21",
"260;""Stefan Bajcetic"";""Liverpool"";11;534;1;0;0.96;0.75;0.16;0.13;0.29;0.29;0.59;0.39",
"261;""Ryan Christie"";""Bournemouth"";32;1857;1;1;2.73;2.07;0.13;0.1;0.23;0.23;0.36;0.2",
"262;""Brenden Aaronson"";""Leeds"";36;2415;1;3;3.94;3.36;0.15;0.13;0.27;0.27;0.42;0.19",
"263;""Joe Worrall"";""Nottingham Forest"";30;2210;1;0;0.91;0.57;0.04;0.02;0.06;0.06;0.17;0.16",
"264;""Lewis O&#039;Brien"";""Nottingham Forest"";13;572;1;0;0.42;0.18;0.07;0.03;0.09;0.09;0.4;0.32",
"265;""Lisandro Martínez"";""Manchester United"";27;2123;1;0;0.53;0.23;0.02;0.01;0.03;0.03;0.35;0.35",
"266;""Matheus Nunes"";""Wolverhampton Wanderers"";34;2507;1;1;2.38;2.03;0.09;0.07;0.16;0.16;0.22;0.1",
"267;""Fábio Vieira"";""Arsenal"";22;468;1;2;0.74;2.24;0.14;0.43;0.57;0.57;1.05;0.62",
"268;""Noni Madueke"";""Chelsea"";12;662;1;0;0.98;0.51;0.13;0.07;0.2;0.2;0.5;0.33",
"269;""Facundo Buonanotte"";""Brighton"";13;553;1;1;1.09;0.58;0.18;0.1;0.27;0.27;0.41;0.25",
"270;""Antoine Semenyo"";""Bournemouth"";11;237;1;0;0.37;0.08;0.14;0.03;0.17;0.17;0.46;0.3",
"271;""João Gomes"";""Wolverhampton Wanderers"";11;650;1;0;0.21;0.12;0.03;0.02;0.05;0.05;0.23;0.19",
"272;""Bernd Leno"";""Fulham"";36;3240;0;0;0;0.03;0;0;0;0;0.07;0.07",
"273;""Thiago Alcántara"";""Liverpool"";18;1258;0;0;0.4;1.4;0.03;0.1;0.13;0.13;0.64;0.52",
"274;""Steve Cook"";""Nottingham Forest"";12;958;0;0;0.16;0.8;0.02;0.07;0.09;0.09;0.06;0.06",
"275;""Matt Ritchie"";""Newcastle United"";7;25;0;0;0;0.08;0;0.29;0.29;0.29;0.45;0.45",
"276;""Junior Stanislas"";""Bournemouth"";4;52;0;0;0.03;0.08;0.05;0.15;0.19;0.19;0.45;0.38",
"277;""Danny Ward"";""Leicester"";26;2340;0;0;0;0;0;0;0;0;0.1;0.1",
"278;""James Milner"";""Liverpool"";31;841;0;1;0.39;1.62;0.04;0.17;0.21;0.21;0.54;0.42",
"279;""Mohamed Elneny"";""Arsenal"";5;107;0;0;0;0;0;0;0;0;0.56;0.56",
"280;""Calum Chambers"";""Aston Villa"";14;318;0;0;0.1;0.38;0.03;0.11;0.14;0.14;0.26;0.15",
"281;""Wayne Hennessey"";""Nottingham Forest"";4;271;0;0;0;0;0;0;0;0;0.02;0.02",
"282;""Angelo Ogbonna"";""West Ham"";16;1235;0;0;0.21;0.49;0.02;0.04;0.05;0.05;0.12;0.08",
"283;""Aaron Cresswell"";""West Ham"";28;2231;0;1;0.42;3.17;0.02;0.13;0.14;0.14;0.26;0.23",
"284;""David de Gea"";""Manchester United"";38;3420;0;0;0;0.02;0;0;0;0;0.17;0.17",
"285;""Jesse Lingard"";""Nottingham Forest"";17;937;0;0;0.7;0.43;0.07;0.04;0.11;0.11;0.2;0.12",
"286;""Joe Rothwell"";""Bournemouth"";20;1028;0;1;0.15;1.2;0.01;0.1;0.12;0.12;0.21;0.19",
"287;""Joel Robles"";""Leeds"";4;360;0;0;0;0;0;0;0;0;0.01;0.01",
"288;""Nathaniel Clyne"";""Crystal Palace"";22;1644;0;0;0;0.7;0;0.04;0.04;0.04;0.13;0.12",
"289;""Jordan Henderson"";""Liverpool"";35;2084;0;2;0.86;3.59;0.04;0.16;0.19;0.19;0.56;0.44",
"290;""James McArthur"";""Crystal Palace"";4;42;0;0;0;0;0;0;0;0;0.13;0.13",
"291;""Alex McCarthy"";""Southampton"";6;540;0;0;0;0;0;0;0;0;0.02;0.02",
"292;""Hugo Lloris"";""Tottenham"";25;2208;0;0;0;0;0;0;0;0;0.17;0.17",
"293;""Kyle Walker"";""Manchester City"";27;1957;0;0;0.33;0.21;0.01;0.01;0.02;0.02;0.6;0.59",
"294;""Dele Alli"";""Everton"";2;26;0;0;0;0;0;0;0;0;0;0",
"295;""Josh Onomah"";""Fulham"";2;11;0;0;0;0;0;0;0;0;0;0",
"296;""Idrissa Gueye"";""Everton"";33;2638;0;1;0.5;0.94;0.02;0.03;0.05;0.05;0.24;0.2",
"297;""César Azpilicueta"";""Chelsea"";25;1511;0;0;0.33;1.44;0.02;0.09;0.11;0.11;0.41;0.37",
"298;""Ruben Loftus-Cheek"";""Chelsea"";25;1550;0;1;0.86;1.76;0.05;0.1;0.15;0.15;0.4;0.25",
"299;""Asmir Begovic"";""Everton"";1;90;0;0;0;0;0;0;0;0;0;0",
"300;""Lukasz Fabianski"";""West Ham"";36;3115;0;0;0;0;0;0;0;0;0.03;0.03",
"301;""André Ayew"";""Nottingham Forest"";13;286;0;0;0.99;0.03;0.31;0.01;0.32;0.08;0.37;0.29",
"302;""Jordan Pickford"";""Everton"";37;3330;0;1;0;0.31;0;0.01;0.01;0.01;0.06;0.06",
"303;""N&#039;Golo Kanté"";""Chelsea"";7;526;0;1;0.31;2.08;0.05;0.36;0.41;0.41;0.77;0.51",
"304;""Daniel Amartey"";""Leicester"";20;1615;0;0;1.05;0.47;0.06;0.03;0.08;0.08;0.22;0.21",
"305;""Jamaal Lascelles"";""Newcastle United"";7;200;0;0;0.12;0;0.05;0;0.05;0.05;0.17;0.17",
"306;""Jack Colback"";""Nottingham Forest"";11;480;0;0;0;0.28;0;0.05;0.05;0.05;0.11;0.06",
"307;""Jonjo Shelvey"";""Newcastle United","Nottingham Forest"";11;565;0;0;0.16;0.35;0.03;0.06;0.08;0.08;0.15;0.13"
"308;""Ayoze Pérez"";""Leicester"";8;373;0;1;0.84;1.5;0.2;0.36;0.57;0.57;0.63;0.11",
"309;""Nathan Redmond"";""Southampton"";1;1;0;0;0;0;0;0;0;0;0;0",
"310;""Jonny Evans"";""Leicester"";13;1057;0;0;0.08;0.09;0.01;0.01;0.02;0.02;0.29;0.28",
"311;""Salomón Rondón"";""Everton"";7;96;0;0;0.76;0.13;0.72;0.12;0.84;0.84;0.89;0.05",
"312;""Adam Smith"";""Bournemouth"";37;2957;0;1;0.98;1.41;0.03;0.04;0.07;0.07;0.12;0.09",
"313;""Fraser Forster"";""Tottenham"";14;1212;0;0;0;0;0;0;0;0;0.12;0.12",
"314;""Oriol Romeu"";""Southampton"";1;77;0;0;0;0;0;0;0;0;0;0",
"315;""Cédric Soares"";""Arsenal","Fulham"";8;213;0;0;0.06;0.13;0.02;0.06;0.08;0.08;0.18;0.15"
"316;""Matt Targett"";""Newcastle United"";17;575;0;0;0.03;0.4;0;0.06;0.07;0.07;0.26;0.24",
"317;""Sam Johnstone"";""Crystal Palace"";9;810;0;0;0;0;0;0;0;0;0.03;0.03",
"318;""Kevin Mbabu"";""Fulham"";6;138;0;1;0;0.56;0;0.36;0.36;0.36;0.43;0.07",
"319;""Mason Holgate"";""Everton"";8;505;0;0;0.93;0.32;0.17;0.06;0.22;0.22;0.24;0.19",
"320;""Joseph Gomez"";""Liverpool"";21;1443;0;0;0.12;0.04;0.01;0;0.01;0.01;0.39;0.39",
"321;""Tom Davies"";""Everton"";19;500;0;0;1.31;0.13;0.24;0.02;0.26;0.26;0.34;0.11",
"322;""Sergi Canos"";""Brentford"";5;55;0;0;0.06;0.02;0.1;0.03;0.13;0.13;0.13;0",
"323;""Alisson"";""Liverpool"";37;3330;0;1;0;0.17;0;0;0;0;0.25;0.25",
"324;""Neto"";""Bournemouth"";27;2390;0;0;0;0;0;0;0;0;0.06;0.06",
"325;""Mario Lemina"";""Wolverhampton Wanderers"";19;1325;0;1;0.21;0.16;0.01;0.01;0.02;0.02;0.13;0.11",
"326;""Remo Freuler"";""Nottingham Forest"";28;2178;0;0;0.34;0.49;0.01;0.02;0.03;0.03;0.18;0.16",
"327;""Sasa Lukic"";""Fulham"";12;401;0;0;0.11;0;0.02;0;0.02;0.02;0.18;0.17",
"328;""Emil Krafth"";""Newcastle United"";1;1;0;0;0;0;0;0;0;0;0;0",
"329;""Nathaniel Chalobah"";""Fulham"";4;10;0;0;0.09;0;0.77;0;0.77;0.77;0;0",
"330;""Ryan Fraser"";""Newcastle United"";8;309;0;0;0.31;0.36;0.09;0.1;0.19;0.19;0.16;0.06",
"331;""Harry Maguire"";""Manchester United"";16;750;0;0;0.15;0.38;0.02;0.05;0.06;0.06;0.44;0.44",
"332;""Andrew Robertson"";""Liverpool"";34;2609;0;8;1.09;6.82;0.04;0.24;0.27;0.27;0.45;0.36",
"333;""Adam Forshaw"";""Leeds"";12;470;0;0;0.01;0.44;0;0.08;0.09;0.09;0.09;0.09",
"334;""Javier Manquillo"";""Newcastle United"";4;25;0;0;0;0;0;0;0;0;0.43;0.43",
"335;""Jack Stephens"";""Bournemouth","Southampton"";17;1215;0;0;0.22;0.26;0.02;0.02;0.04;0.04;0.14;0.12"
"336;""Ainsley Maitland-Niles"";""Southampton"";22;1395;0;0;0.01;0.48;0;0.03;0.03;0.03;0.21;0.2",
"337;""Lewis Cook"";""Bournemouth"";28;1694;0;2;0.18;2.3;0.01;0.12;0.13;0.13;0.25;0.2",
"338;""Diego Llorente"";""Leeds"";8;646;0;0;0.3;0;0.04;0;0.04;0.04;0.13;0.13",
"339;""Vicente Guaita"";""Crystal Palace"";27;2430;0;0;0;0;0;0;0;0;0.05;0.05",
"340;""Keylor Navas"";""Nottingham Forest"";17;1530;0;0;0;0;0;0;0;0;0.07;0.07",
"341;""Raphael Varane"";""Manchester United"";24;1918;0;0;0.91;0.14;0.04;0.01;0.05;0.05;0.31;0.31",
"342;""Alphonse Areola"";""West Ham"";5;305;0;0;0;0;0;0;0;0;0.05;0.05",
"343;""Aymeric Laporte"";""Manchester City"";12;993;0;0;0.75;0.21;0.07;0.02;0.09;0.09;0.33;0.32",
"344;""Thilo Kehrer"";""West Ham"";27;2228;0;2;0.65;0.71;0.03;0.03;0.06;0.06;0.19;0.16",
"345;""Maxwel Cornet"";""West Ham"";14;216;0;0;1.09;0.09;0.46;0.04;0.49;0.49;0.62;0.12",
"346;""Thiago Silva"";""Chelsea"";27;2352;0;2;1.44;0.57;0.06;0.02;0.08;0.08;0.25;0.23",
"347;""Layvin Kurzawa"";""Fulham"";3;138;0;0;0;0;0;0;0;0;0;0",
"348;""Fabinho"";""Liverpool"";36;2691;0;2;0.65;2.69;0.02;0.09;0.11;0.11;0.51;0.45",
"349;""João Moutinho"";""Wolverhampton Wanderers"";31;1778;0;2;0.94;2.35;0.05;0.12;0.17;0.17;0.24;0.18",
"350;""Morgan Sanson"";""Aston Villa"";2;2;0;0;0;0;0;0;0;0;0;0",
"351;""Raúl Jiménez"";""Wolverhampton Wanderers"";15;842;0;1;2.71;1.51;0.29;0.16;0.45;0.45;0.45;0.11",
"352;""Álex Moreno"";""Aston Villa"";19;1346;0;3;0.62;2.48;0.04;0.17;0.21;0.21;0.41;0.3",
"353;""Mateusz Klich"";""Leeds"";14;224;0;0;0.17;0.29;0.07;0.12;0.19;0.19;0.5;0.37",
"354;""Emiliano Martinez"";""Aston Villa"";36;3143;0;0;0;0.14;0;0;0;0;0.17;0.16",
"355;""Clement Lenglet"";""Tottenham"";26;2039;0;2;0.96;0.71;0.04;0.03;0.07;0.07;0.37;0.36",
"356;""Kepa"";""Chelsea"";29;2567;0;0;0;0;0;0;0;0;0.14;0.14",
"357;""Naby Keita"";""Liverpool"";8;290;0;0;0.43;0.73;0.13;0.23;0.36;0.36;0.46;0.12",
"358;""Marcel Sabitzer"";""Manchester United"";11;635;0;1;0.7;1.36;0.1;0.19;0.29;0.29;0.59;0.43",
"359;""Weston McKennie"";""Leeds"";19;1450;0;1;0.59;0.71;0.04;0.04;0.08;0.08;0.17;0.12",
"360;""Wilfred Ndidi"";""Leicester"";27;1691;0;0;0.15;0.05;0.01;0;0.01;0.01;0.13;0.12",
"361;""Luka Milivojevic"";""Crystal Palace"";18;489;0;0;0.24;0.15;0.04;0.03;0.07;0.07;0.17;0.15",
"362;""Nick Pope"";""Newcastle United"";37;3261;0;0;0;0.02;0;0;0;0;0.17;0.17",
"363;""Aaron Wan-Bissaka"";""Manchester United"";19;1436;0;0;1.17;1.15;0.07;0.07;0.15;0.15;0.49;0.43",
"364;""Aaron Ramsdale"";""Arsenal"";38;3420;0;0;0;0;0;0;0;0;0.13;0.13",
"365;""Yves Bissouma"";""Tottenham"";23;988;0;0;0.13;0.44;0.01;0.04;0.05;0.05;0.4;0.38",
"366;""Cafú"";""Nottingham Forest"";1;3;0;0;0;0;0;0;0;0;0;0",
"367;""Diego Carlos"";""Aston Villa"";3;203;0;0;0.74;0.03;0.33;0.02;0.34;0.34;0.15;0.14",
"368;""Boubacar Kamara"";""Aston Villa"";24;1790;0;1;0.08;0.69;0;0.03;0.04;0.04;0.2;0.19",
"369;""Moussa Niakhate"";""Nottingham Forest"";14;1170;0;0;1.25;0.07;0.1;0.01;0.1;0.1;0.09;0.09",
"370;""Jairo Riedewald"";""Crystal Palace"";6;50;0;0;0.05;0;0.1;0;0.1;0.1;0.1;0.1",
"371;""Zanka"";""Brentford"";18;1082;0;0;0.4;0.24;0.03;0.02;0.05;0.05;0.23;0.21",
"372;""Jan Bednarek"";""Aston Villa","Southampton"";23;1772;0;0;0.34;0.15;0.02;0.01;0.02;0.02;0.08;0.07"
"373;""Shane Duffy"";""Fulham"";5;16;0;0;0.02;0;0.13;0;0.13;0.13;0;0",
"374;""Ederson"";""Manchester City"";35;3150;0;1;0;0.29;0;0.01;0.01;0.01;0.3;0.3",
"375;""Victor Lindelöf"";""Manchester United"";20;1350;0;0;0.23;0.08;0.02;0.01;0.02;0.02;0.48;0.48",
"376;""Ludwig Augustinsson"";""Aston Villa"";3;74;0;0;0.07;0;0.09;0;0.09;0.09;0.1;0.03",
"377;""Denis Zakaria"";""Chelsea"";7;417;0;0;0.24;0.02;0.05;0;0.06;0.06;0.28;0.23",
"378;""Nélson Semedo"";""Wolverhampton Wanderers"";36;2646;0;1;0.79;0.65;0.03;0.02;0.05;0.05;0.12;0.08",
"379;""Davinson Sánchez"";""Tottenham"";18;845;0;0;0.3;0.14;0.03;0.02;0.05;0.05;0.3;0.28",
"380;""Robin Koch"";""Leeds"";36;3186;0;0;1.06;0.27;0.03;0.01;0.04;0.04;0.13;0.11",
"381;""Boubakary Soumare"";""Leicester"";26;1640;0;0;0.02;0.29;0;0.02;0.02;0.02;0.18;0.16",
"382;""Ibrahima Konaté"";""Liverpool"";18;1545;0;0;1.56;0.27;0.09;0.02;0.11;0.11;0.28;0.24",
"383;""Harry Souttar"";""Leicester"";12;991;0;1;1.31;0.15;0.12;0.01;0.13;0.13;0.21;0.19",
"384;""Pedro Neto"";""Wolverhampton Wanderers"";18;993;0;0;1.11;2.71;0.1;0.25;0.35;0.35;0.44;0.25",
"385;""Ben Johnson"";""West Ham"";17;845;0;0;0.08;0.24;0.01;0.03;0.03;0.03;0.27;0.23",
"386;""Manuel Akanji"";""Manchester City"";29;2272;0;1;1.07;0.28;0.04;0.01;0.05;0.05;0.51;0.51",
"387;""Martin Dubravka"";""Newcastle United"";2;157;0;0;0;0;0;0;0;0;0.37;0.37",
"388;""Trevoh Chalobah"";""Chelsea"";25;1598;0;0;0.79;0.2;0.04;0.01;0.06;0.06;0.4;0.4",
"389;""Sergio Gómez"";""Manchester City"";12;326;0;1;0.31;0.45;0.09;0.12;0.21;0.21;0.57;0.46",
"390;""Ibrahima Diallo"";""Southampton"";18;821;0;0;0.14;0.1;0.02;0.01;0.03;0.03;0.17;0.15",
"391;""David Brooks"";""Bournemouth"";6;166;0;0;0.24;0.18;0.13;0.1;0.23;0.23;0.28;0.12",
"392;""Neeskens Kebano"";""Fulham"";17;770;0;3;0.76;1.57;0.09;0.18;0.27;0.27;0.29;0.08",
"393;""Willy Boly"";""Nottingham Forest"";11;687;0;1;0.07;0.12;0.01;0.02;0.02;0.02;0.08;0.08",
"394;""Rúben Vinagre"";""Everton"";2;13;0;0;0;0;0;0;0;0;0;0",
"395;""Edouard Mendy"";""Chelsea"";10;853;0;0;0;0;0;0;0;0;0.12;0.12",
"396;""Ryan Fredericks"";""Bournemouth"";12;524;0;0;0;0.1;0;0.02;0.02;0.02;0.11;0.09",
"397;""Mohammed Salisu"";""Southampton"";22;1973;0;1;1.61;0.61;0.07;0.03;0.1;0.1;0.27;0.25",
"398;""Georginio Rutter"";""Leeds"";11;238;0;1;0.25;0.42;0.09;0.16;0.25;0.25;0.18;0",
"399;""Robin Olsen"";""Aston Villa"";4;277;0;0;0;0;0;0;0;0;0.01;0.01",
"400;""Hamed Junior Traore"";""Bournemouth"";7;435;0;0;0.74;0.84;0.15;0.17;0.33;0.33;0.57;0.35",
"401;""Wout Weghorst"";""Manchester United"";17;798;0;1;2.22;1.13;0.25;0.13;0.38;0.38;0.55;0.26",
"402;""Saman Ghoddos"";""Brentford"";15;93;0;0;0.06;0.26;0.05;0.26;0.31;0.31;0.93;0.9",
"403;""Marc Cucurella"";""Chelsea"";24;1682;0;2;0.35;1.02;0.02;0.05;0.07;0.07;0.42;0.39",
"404;""Cristian Romero"";""Tottenham"";27;2367;0;1;0.86;0.89;0.03;0.03;0.07;0.07;0.44;0.43",
"405;""Emile Smith-Rowe"";""Arsenal"";12;132;0;2;0.33;1.04;0.22;0.71;0.94;0.94;0.52;0.12",
"406;""Jason Steele"";""Brighton"";15;1350;0;1;0;0.19;0;0.01;0.01;0.01;0.17;0.16",
"407;""Leander Dendoncker"";""Aston Villa","Wolverhampton Wanderers"";24;888;0;0;0.59;0.67;0.06;0.07;0.13;0.13;0.34;0.28"
"408;""Conor Coventry"";""West Ham"";1;1;0;0;0;0;0;0;0;0;0;0",
"409;""Yan Valery"";""Southampton"";1;48;0;0;0;0;0;0;0;0;0;0",
"410;""Giulian Biancone"";""Nottingham Forest"";2;13;0;0;0;0;0;0;0;0;0.48;0.48",
"411;""Max Kilman"";""Wolverhampton Wanderers"";37;3310;0;0;1.49;0.19;0.04;0.01;0.05;0.05;0.14;0.14",
"412;""Bryan Gil Salvatierra"";""Tottenham"";4;148;0;1;0.07;0.27;0.04;0.17;0.21;0.21;0.55;0.34",
"413;""Tyler Adams"";""Leeds"";24;2159;0;0;0.07;1.37;0;0.06;0.06;0.06;0.29;0.24",
"414;""Maximilian Wöber"";""Leeds"";16;1263;0;0;0.46;0.74;0.03;0.05;0.09;0.09;0.14;0.1",
"415;""Chris Mepham"";""Bournemouth"";26;2197;0;0;0.5;0.2;0.02;0.01;0.03;0.03;0.08;0.07",
"416;""James Garner"";""Everton"";16;777;0;1;0.83;0.45;0.1;0.05;0.15;0.15;0.2;0.1",
"417;""Mark Travers"";""Bournemouth"";12;1030;0;0;0;0;0;0;0;0;0.07;0.07",
"418;""Ben Godfrey"";""Everton"";13;799;0;1;0.72;0.15;0.08;0.02;0.1;0.1;0.04;0.01",
"419;""Jamal Lewis"";""Newcastle United"";2;4;0;0;0;0;0;0;0;0;0;0",
"420;""Adam Webster"";""Brighton"";27;2000;0;0;1.53;0.52;0.07;0.02;0.09;0.09;0.44;0.41",
"421;""Moussa Djenepo"";""Southampton"";16;695;0;2;0.24;0.56;0.03;0.07;0.1;0.1;0.24;0.16",
"422;""Dean Henderson"";""Nottingham Forest"";18;1620;0;0;0;0;0;0;0;0;0.07;0.07",
"423;""Ezri Konsa Ngoyo"";""Aston Villa"";38;3325;0;0;0.81;1.45;0.02;0.04;0.06;0.06;0.3;0.28",
"424;""James Justin"";""Leicester"";14;1257;0;0;0.14;0.31;0.01;0.02;0.03;0.03;0.23;0.21",
"425;""Jack Stacey"";""Bournemouth"";10;288;0;0;0.05;0;0.01;0;0.01;0.01;0.06;0.05",
"426;""Renan Lodi"";""Nottingham Forest"";28;2236;0;1;0.75;1.32;0.03;0.05;0.08;0.08;0.11;0.07",
"427;""Caoimhin Kelleher"";""Liverpool"";1;90;0;0;0;0;0;0;0;0;0;0",
"428;""Felipe"";""Nottingham Forest"";16;1427;0;1;1.25;1.5;0.08;0.09;0.17;0.17;0.15;0.14",
"429;""Takehiro Tomiyasu"";""Arsenal"";21;632;0;1;0.14;0.6;0.02;0.09;0.11;0.11;0.33;0.3",
"430;""Billy Gilmour"";""Brighton"";14;515;0;1;0.36;0.36;0.06;0.06;0.13;0.13;0.7;0.58",
"431;""Kieran Tierney"";""Arsenal"";27;733;0;1;0.3;0.29;0.04;0.04;0.07;0.07;0.42;0.35",
"432;""Lloyd Kelly"";""Bournemouth"";23;2044;0;2;0.12;0.39;0.01;0.02;0.02;0.02;0.11;0.1",
"433;""Boubacar Traore"";""Wolverhampton Wanderers"";10;399;0;1;0.05;0.33;0.01;0.08;0.09;0.09;0.23;0.15",
"434;""Tyrick Mitchell"";""Crystal Palace"";36;2903;0;2;0.9;1.55;0.03;0.05;0.08;0.08;0.26;0.2",
"435;""Japhet Tanganga"";""Tottenham"";4;153;0;0;0;0;0;0;0;0;0.03;0.03",
"436;""Tariq Lamptey"";""Brighton"";20;414;0;0;0.21;0.2;0.05;0.04;0.09;0.09;0.58;0.54",
"437;""Nathaniel Phillips"";""Liverpool"";2;67;0;0;0.03;0;0.04;0;0.04;0.04;0.52;0.52",
"438;""Chris Richards"";""Crystal Palace"";9;432;0;0;0.69;0.45;0.14;0.09;0.24;0.24;0.07;0.07",
"439;""Harvey White"";""Tottenham"";1;3;0;0;0;0;0;0;0;0;0;0",
"440;""Cole Palmer"";""Manchester City"";14;336;0;1;0.91;0.63;0.24;0.17;0.41;0.41;0.56;0.22",
"441;""Luke Thomas"";""Leicester"";17;1064;0;0;0.08;0.6;0.01;0.05;0.06;0.06;0.27;0.24",
"442;""Sven Botman"";""Newcastle United"";36;3141;0;0;2.45;0.94;0.07;0.03;0.1;0.1;0.2;0.2",
"443;""Cheick Oumar Doucoure"";""Crystal Palace"";34;2825;0;3;1;2.03;0.03;0.06;0.1;0.1;0.28;0.25",
